,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,sunset,codesum,sunrise
14,10,2012-01-15,65.0,38.0,52.0,16.0,29.0,41.0,13.0,0.0,0.0,0.0,30.36,30.41,5.2,31.0,7.6,2012,1,15,1749, ,0724
15,10,2012-01-16,68.0,42.0,55.0,1.0,44.0,50.0,10.0,0.0,0.0,0.0,30.42,30.44,3.1,7.0,5.6,2012,1,16,1749, ,0724
16,10,2012-01-17,76.0,51.0,64.0,4.0,50.0,56.0,1.0,0.0,0.0,0.0,30.24,30.24,4.1,22.0,5.0,2012,1,17,1750, ,0723
17,10,2012-01-18,64.0,53.0,59.0,1.0,54.0,57.0,6.0,0.0,0.0,0.12,30.03,30.05,4.5,24.0,6.5,2012,1,18,1751,RA BR,0723
18,10,2012-01-19,65.0,44.0,55.0,16.0,33.0,45.0,10.0,0.0,0.0,0.0,30.1,30.14,3.5,36.0,6.9,2012,1,19,1752, ,0723
19,10,2012-01-20,75.0,45.0,60.0,1.0,46.0,53.0,5.0,0.0,0.0,0.0,30.12,30.15,5.8,18.0,6.2,2012,1,20,1753, ,0723
20,10,2012-01-21,73.0,58.0,66.0,4.0,53.0,58.0,0.0,1.0,0.0,0.0,30.06,30.09,7.2,19.0,7.7,2012,1,21,1754, ,0722
21,10,2012-01-22,75.0,57.0,66.0,3.0,58.0,61.0,0.0,1.0,0.0,0.17476624857468626,30.08,30.12,2.4,6.0,5.0,2012,1,22,1755,BR,0722
22,10,2012-01-23,79.0,61.0,70.0,2.0,59.0,63.0,0.0,5.0,0.0,0.0,30.09,30.11,2.9,16.0,4.7,2012,1,23,1756,FG+ FG BR,0722
23,10,2012-01-24,81.0,62.0,72.0,2.0,59.0,63.0,0.0,7.0,0.0,0.0,30.11,30.15,2.7,15.0,4.4,2012,1,24,1756,BCFG BR,0721
24,10,2012-01-25,77.0,61.0,69.0,2.0,61.0,63.0,0.0,4.0,0.0,0.0,30.14,30.17,3.4,9.0,3.6,2012,1,25,1757,FG+ BR,0721
25,10,2012-01-26,81.0,63.0,72.0,2.0,61.0,65.0,0.0,7.0,0.0,0.01,30.01,30.02,6.6,17.0,6.9,2012,1,26,1758,MIFG,0720
26,10,2012-01-27,73.0,58.0,66.0,3.0,54.0,60.0,0.0,1.0,0.0,0.08,29.9,29.94,8.8,24.0,11.8,2012,1,27,1759,RA DZ BR,0720
27,10,2012-01-28,72.0,47.0,60.0,1.0,43.0,51.0,5.0,0.0,0.0,0.0,30.09,30.14,2.2,29.0,3.4,2012,1,28,1760, ,0720
28,10,2012-01-29,66.0,46.0,56.0,1.0,42.0,49.0,9.0,0.0,0.0,0.0,30.26,30.3,7.0,1.0,8.3,2012,1,29,1801, ,0719
29,10,2012-01-30,66.0,45.0,56.0,1.0,37.0,47.0,9.0,0.0,0.0,0.0,30.37,30.4,5.7,3.0,7.2,2012,1,30,1802, ,0719
30,10,2012-01-31,73.0,48.0,61.0,1.0,50.0,55.0,4.0,0.0,0.0,0.0,30.34,30.35,5.0,6.0,6.0,2012,1,31,1802, ,0718
31,10,2012-02-01,77.0,60.0,69.0,0.0,56.0,61.0,0.0,4.0,0.0,0.17476624857468626,30.21,30.22,4.3,16.0,5.1,2012,2,1,1803, ,0717
32,10,2012-02-02,78.0,63.0,71.0,4.0,58.0,62.0,0.0,6.0,0.0,0.01,30.13,30.16,1.5,31.0,4.3,2012,2,2,1804,MIFG,0717
33,10,2012-02-03,74.0,60.0,67.0,8.0,57.0,61.0,0.0,2.0,0.0,0.0,30.22,30.25,6.9,4.0,7.3,2012,2,3,1805,MIFG,0716
34,10,2012-02-04,76.0,61.0,69.0,2.0,59.0,62.0,0.0,4.0,0.0,0.0,30.17,30.18,4.9,11.0,6.3,2012,2,4,1806,MIFG,0716
35,10,2012-02-05,81.0,61.0,71.0,2.0,61.0,65.0,0.0,6.0,0.0,0.0,30.03,30.05,1.6,21.0,4.0,2012,2,5,1807,BR,0715
36,10,2012-02-06,71.0,59.0,65.0,3.0,58.0,61.0,0.0,0.0,0.0,0.0,30.06,30.09,9.2,3.0,9.7,2012,2,6,1808,BR HZ,0714
37,10,2012-02-07,67.0,58.0,63.0,0.0,53.0,56.0,2.0,0.0,0.0,0.0,30.08,30.1,8.7,3.0,8.9,2012,2,7,1808,HZ,0713
38,10,2012-02-08,73.0,53.0,63.0,4.0,47.0,53.0,2.0,0.0,0.0,0.0,30.08,30.11,6.2,36.0,7.1,2012,2,8,1809, ,0713
39,10,2012-02-09,68.0,50.0,59.0,1.0,44.0,51.0,6.0,0.0,0.0,0.0,30.14,30.17,9.9,1.0,10.8,2012,2,9,1810, ,0712
40,10,2012-02-10,75.0,56.0,66.0,3.0,56.0,59.0,0.0,1.0,0.0,0.02,30.03,30.03,2.8,1.0,5.7,2012,2,10,1811,RA BR,0711
41,10,2012-02-11,61.0,39.0,50.0,6.0,36.0,46.0,15.0,0.0,0.0,0.03,29.93,29.98,12.9,31.0,13.3,2012,2,11,1812,RA BR HZ,0710
42,10,2012-02-12,50.0,30.0,40.0,0.0,10.0,30.0,25.0,0.0,0.0,0.0,30.27,30.31,9.4,33.0,10.0,2012,2,12,1813, ,0710
43,10,2012-02-13,60.0,31.0,46.0,3.0,27.0,39.0,19.0,0.0,0.0,0.0,30.23,30.24,1.1,6.0,4.9,2012,2,13,1813, ,0709
44,10,2012-02-14,74.0,49.0,62.0,4.0,50.0,55.0,3.0,0.0,0.0,0.17476624857468626,30.06,30.08,4.2,17.0,5.7,2012,2,14,1814,RA BR,0708
45,10,2012-02-15,71.0,61.0,66.0,3.0,59.0,61.0,0.0,1.0,0.0,0.18,30.12,30.16,2.8,5.0,3.9,2012,2,15,1815,RA BR,0707
46,10,2012-02-16,78.0,61.0,70.0,4.0,59.0,63.0,0.0,5.0,0.0,0.17476624857468626,30.11,30.11,4.0,22.0,5.8,2012,2,16,1816,BR,0706
47,10,2012-02-17,68.0,61.0,65.0,3.0,61.0,63.0,0.0,0.0,0.0,0.06,30.01,30.04,2.3,5.0,4.4,2012,2,17,1817,RA BR HZ,0705
48,10,2012-02-18,71.0,60.0,66.0,3.0,59.0,61.0,0.0,1.0,0.0,0.0,29.95,29.96,2.5,3.0,3.8,2012,2,18,1817,BR,0704
49,10,2012-02-19,83.0,62.0,73.0,3.0,58.0,63.0,0.0,8.0,0.0,0.17476624857468626,29.75,29.78,12.7,23.0,14.9,2012,2,19,1818,RA,0703
50,10,2012-02-20,62.0,52.0,57.0,1.0,41.0,48.0,8.0,0.0,0.0,0.0,30.09,30.15,10.0,1.0,12.2,2012,2,20,1819, ,0702
51,10,2012-02-21,69.0,54.0,62.0,3.0,50.0,55.0,3.0,0.0,0.0,0.17476624857468626,30.16,30.19,1.4,10.0,5.7,2012,2,21,1820, ,0701
52,10,2012-02-22,77.0,55.0,66.0,4.0,56.0,60.0,0.0,1.0,0.0,0.14,29.97,29.97,5.5,21.0,6.4,2012,2,22,1820,TSRA RA,0700
53,10,2012-02-23,84.0,67.0,76.0,8.0,65.0,68.0,0.0,11.0,0.0,0.17476624857468626,29.82,29.84,13.5,23.0,13.8,2012,2,23,1821, ,0659
54,10,2012-02-24,86.0,62.0,74.0,8.0,62.0,67.0,0.0,9.0,0.0,0.1,29.85,29.89,15.3,24.0,17.5,2012,2,24,1822,RA,0658
55,10,2012-02-25,63.0,55.0,59.0,16.0,26.0,45.0,6.0,0.0,0.0,0.0,30.16,30.21,10.5,34.0,11.5,2012,2,25,1823, ,0657
56,10,2012-02-26,60.0,52.0,56.0,1.0,44.0,51.0,9.0,0.0,0.0,0.17,30.31,30.34,7.7,2.0,8.9,2012,2,26,1823,RA BR,0656
57,10,2012-02-27,74.0,58.0,66.0,4.0,62.0,64.0,0.0,1.0,0.0,0.13,30.27,30.3,1.3,35.0,3.9,2012,2,27,1824,RA BR,0655
58,10,2012-02-28,73.0,63.0,68.0,2.0,60.0,62.0,0.0,3.0,0.0,0.0,30.27,30.29,6.1,2.0,6.6,2012,2,28,1825,BR,0654
59,10,2012-02-29,86.0,62.0,74.0,2.0,61.0,65.0,0.0,9.0,0.0,0.0,30.15,30.15,5.0,21.0,6.9,2012,2,29,1823,FG+ FG BR,0650
60,10,2012-03-01,81.0,69.0,75.0,3.0,62.0,66.0,0.0,10.0,0.0,0.0,30.01,30.03,10.1,24.0,10.7,2012,3,1,1825, ,0653
61,10,2012-03-02,83.0,67.0,75.0,4.0,61.0,66.0,0.0,10.0,0.0,0.0,29.96,29.97,7.5,22.0,8.2,2012,3,2,1826, ,0652
62,10,2012-03-03,88.0,69.0,79.0,8.0,64.0,69.0,0.0,14.0,0.0,0.02,29.78,29.79,14.3,21.0,14.7,2012,3,3,1827, ,0651
63,10,2012-03-04,76.0,50.0,63.0,7.0,35.0,48.0,2.0,0.0,0.0,0.45,29.88,29.96,11.7,31.0,13.9,2012,3,4,1827,RA BR,0650
64,10,2012-03-05,78.0,44.0,61.0,16.0,33.0,48.0,4.0,0.0,0.0,0.0,30.24,30.28,8.1,28.0,10.9,2012,3,5,1828, ,0649
65,10,2012-03-06,72.0,53.0,63.0,0.0,46.0,55.0,2.0,0.0,0.0,0.0,30.42,30.45,11.7,8.0,13.8,2012,3,6,1829, ,0647
66,10,2012-03-07,75.0,65.0,70.0,2.0,52.0,60.0,0.0,5.0,0.0,0.0,30.4,30.41,12.2,11.0,12.5,2012,3,7,1830, ,0646
67,10,2012-03-08,80.0,62.0,71.0,2.0,60.0,64.0,0.0,6.0,0.0,0.02,30.26,30.27,5.3,14.0,5.8,2012,3,8,1830,RA MIFG,0645
68,10,2012-03-09,84.0,65.0,75.0,2.0,61.0,66.0,0.0,10.0,0.0,0.0,30.12,30.16,1.5,20.0,7.5,2012,3,9,1831, ,0644
69,10,2012-03-10,67.0,62.0,65.0,3.0,54.0,59.0,0.0,0.0,0.0,0.0,30.23,30.27,17.0,4.0,17.1,2012,3,10,1832, ,0643
70,10,2012-03-11,75.0,63.0,69.0,2.0,56.0,62.0,0.0,4.0,0.0,0.17476624857468626,30.3,30.33,12.3,9.0,13.3,2012,3,11,1832, ,0642
71,10,2012-03-12,77.0,66.0,72.0,2.0,55.0,62.0,0.0,7.0,0.0,0.0,30.28,30.3,9.6,11.0,9.8,2012,3,12,1833, ,0640
72,10,2012-03-13,81.0,61.0,71.0,2.0,57.0,63.0,0.0,6.0,0.0,0.0,30.22,30.24,3.7,12.0,4.4,2012,3,13,1833, ,0639
73,10,2012-03-14,85.0,64.0,75.0,2.0,59.0,64.0,0.0,10.0,0.0,0.17476624857468626,30.19,30.22,3.9,13.0,4.9,2012,3,14,1834,TS,0638
74,10,2012-03-15,83.0,63.0,73.0,2.0,61.0,66.0,0.0,8.0,0.0,0.0,30.21,30.24,4.0,10.0,5.3,2012,3,15,1835,MIFG,0637
75,10,2012-03-16,85.0,62.0,74.0,2.0,60.0,65.0,0.0,9.0,0.0,0.0,30.19,30.22,3.8,14.0,5.3,2012,3,16,1835,BR HZ,0636
76,10,2012-03-17,86.0,64.0,75.0,0.0,59.0,65.0,0.0,10.0,0.0,0.17476624857468626,30.19,30.21,4.6,15.0,5.2,2012,3,17,1836,MIFG,0635
77,10,2012-03-18,84.0,62.0,73.0,2.0,59.0,65.0,0.0,8.0,0.0,0.0,30.19,30.22,4.1,14.0,5.7,2012,3,18,1837, ,0633
78,10,2012-03-19,85.0,63.0,74.0,2.0,60.0,65.0,0.0,9.0,0.0,0.0,30.14,30.16,3.8,12.0,5.8,2012,3,19,1837, ,0632
79,10,2012-03-20,82.0,66.0,74.0,2.0,62.0,66.0,0.0,9.0,0.0,0.0,30.09,30.13,7.7,11.0,7.8,2012,3,20,1838,BCFG,0631
80,10,2012-03-21,82.0,69.0,76.0,3.0,63.0,67.0,0.0,11.0,0.0,0.17476624857468626,30.12,30.15,9.2,12.0,9.9,2012,3,21,1839,RA,0630
81,10,2012-03-22,84.0,70.0,77.0,2.0,63.0,68.0,0.0,12.0,0.0,0.17476624857468626,30.12,30.15,7.4,13.0,8.1,2012,3,22,1839, ,0628
82,10,2012-03-23,88.0,68.0,78.0,4.0,64.0,68.0,0.0,13.0,0.0,1.18,30.06,30.07,6.7,15.0,7.5,2012,3,23,1840,TS,0627
83,10,2012-03-24,82.0,67.0,75.0,3.0,64.0,67.0,0.0,10.0,0.0,0.52,29.92,29.93,6.5,22.0,7.4,2012,3,24,1840,TSRA BR,0626
84,10,2012-03-25,80.0,64.0,72.0,1.0,51.0,60.0,0.0,7.0,0.0,0.0,29.82,29.84,9.9,29.0,10.6,2012,3,25,1841, ,0625
85,10,2012-03-26,81.0,56.0,69.0,2.0,51.0,60.0,0.0,4.0,0.0,0.0,29.91,29.95,1.7,5.0,7.0,2012,3,26,1842, ,0624
86,10,2012-03-27,82.0,62.0,72.0,2.0,58.0,63.0,0.0,7.0,0.0,0.0,30.1,30.15,4.9,3.0,6.6,2012,3,27,1842,HZ,0622
87,10,2012-03-28,84.0,61.0,73.0,2.0,59.0,64.0,0.0,8.0,0.0,0.0,30.13,30.14,4.4,15.0,5.8,2012,3,28,1843,FG+ BR HZ,0621
88,10,2012-03-29,87.0,66.0,77.0,1.0,58.0,65.0,0.0,12.0,0.0,0.0,30.0,30.02,4.6,18.0,6.5,2012,3,29,1844, ,0620
89,10,2012-03-30,87.0,66.0,77.0,1.0,59.0,65.0,0.0,12.0,0.0,0.0,29.97,29.99,5.0,17.0,5.8,2012,3,30,1844, ,0619
90,10,2012-03-31,76.0,66.0,71.0,4.0,62.0,65.0,0.0,6.0,0.0,1.3,29.88,29.9,5.3,22.0,6.9,2012,3,31,1845,TS TSRA RA,0618
91,10,2012-04-01,88.0,63.0,76.0,1.0,59.0,65.0,0.0,11.0,0.0,0.01,29.83,29.86,6.7,27.0,7.4,2012,4,1,1845, ,0616
92,10,2012-04-02,92.0,67.0,80.0,1.0,58.0,66.0,0.0,15.0,0.0,0.01,29.83,29.86,8.0,27.0,8.6,2012,4,2,1846, ,0615
93,10,2012-04-03,90.0,69.0,80.0,6.0,64.0,69.0,0.0,15.0,0.0,0.17476624857468626,29.9,29.92,1.5,13.0,6.4,2012,4,3,1847,TS,0614
94,10,2012-04-04,90.0,71.0,81.0,1.0,62.0,68.0,0.0,16.0,0.0,0.17476624857468626,29.85,29.85,7.5,25.0,8.3,2012,4,4,1847, ,0613
95,10,2012-04-05,90.0,70.0,80.0,3.0,59.0,66.0,0.0,15.0,0.0,0.17476624857468626,29.72,29.75,8.4,25.0,9.8,2012,4,5,1848,RA,0612
96,10,2012-04-06,82.0,62.0,72.0,15.0,56.0,62.0,0.0,7.0,0.0,0.0,29.78,29.84,8.0,1.0,13.8,2012,4,6,1848, ,0610
97,10,2012-04-07,74.0,63.0,69.0,2.0,46.0,56.0,0.0,4.0,0.0,0.0,30.12,30.16,11.2,5.0,11.8,2012,4,7,1849, ,0609
98,10,2012-04-08,78.0,57.0,68.0,0.0,48.0,58.0,0.0,3.0,0.0,0.0,30.14,30.16,2.9,13.0,6.1,2012,4,8,1850, ,0608
99,10,2012-04-09,83.0,60.0,72.0,2.0,54.0,61.0,0.0,7.0,0.0,0.0,30.03,30.05,2.3,19.0,6.4,2012,4,9,1850,FU,0607
100,10,2012-04-10,85.0,66.0,76.0,2.0,50.0,60.0,0.0,11.0,0.0,0.0,29.99,30.01,1.4,5.0,7.3,2012,4,10,1851,FU,0606
101,10,2012-04-11,81.0,64.0,73.0,4.0,46.0,58.0,0.0,8.0,0.0,0.0,29.98,30.0,6.8,31.0,8.2,2012,4,11,1852,FU,0605
102,10,2012-04-12,72.0,59.0,66.0,4.0,50.0,58.0,0.0,1.0,0.0,0.0,30.06,30.1,12.1,2.0,13.2,2012,4,12,1852, ,0603
103,10,2012-04-13,78.0,64.0,71.0,2.0,56.0,62.0,0.0,6.0,0.0,0.0,30.11,30.15,10.3,6.0,11.0,2012,4,13,1853, ,0602
104,10,2012-04-14,82.0,68.0,75.0,4.0,59.0,65.0,0.0,10.0,0.0,0.0,30.19,30.22,9.0,14.0,10.7,2012,4,14,1853, ,0601
105,10,2012-04-15,84.0,69.0,77.0,4.0,57.0,64.0,0.0,12.0,0.0,0.0,30.19,30.21,9.0,14.0,10.3,2012,4,15,1854, ,0600
106,10,2012-04-16,86.0,66.0,76.0,4.0,58.0,65.0,0.0,11.0,0.0,0.0,30.18,30.19,7.3,15.0,8.5,2012,4,16,1855, ,0559
107,10,2012-04-17,85.0,68.0,77.0,4.0,59.0,65.0,0.0,12.0,0.0,0.0,30.12,30.14,7.4,16.0,8.7,2012,4,17,1855, ,0558
108,10,2012-04-18,87.0,71.0,79.0,1.0,60.0,67.0,0.0,14.0,0.0,0.02,30.01,30.02,5.9,17.0,9.4,2012,4,18,1856, ,0557
109,10,2012-04-19,79.0,67.0,73.0,2.0,65.0,68.0,0.0,8.0,0.0,0.08,29.92,29.94,2.9,12.0,4.7,2012,4,19,1857,RA BR HZ,0556
110,10,2012-04-20,88.0,71.0,80.0,6.0,62.0,68.0,0.0,15.0,0.0,0.17476624857468626,29.85,29.87,3.1,16.0,7.0,2012,4,20,1857, ,0555
111,10,2012-04-21,82.0,67.0,75.0,4.0,64.0,68.0,0.0,10.0,0.0,0.33,29.73,29.73,4.6,15.0,7.2,2012,4,21,1858,RA,0554
112,10,2012-04-22,79.0,66.0,73.0,4.0,57.0,63.0,0.0,8.0,0.0,0.35,29.54,29.57,8.7,28.0,9.7,2012,4,22,1858,RA BR,0553
113,10,2012-04-23,71.0,55.0,63.0,7.0,35.0,50.0,2.0,0.0,0.0,0.0,29.73,29.78,12.3,29.0,12.6,2012,4,23,1859, ,0552
114,10,2012-04-24,75.0,50.0,63.0,7.0,32.0,49.0,2.0,0.0,0.0,0.0,29.91,29.95,9.5,29.0,10.3,2012,4,24,1860, ,0551
115,10,2012-04-25,85.0,55.0,70.0,4.0,46.0,57.0,0.0,5.0,0.0,0.0,30.01,30.04,9.6,24.0,10.0,2012,4,25,1900, ,0550
116,10,2012-04-26,92.0,61.0,77.0,4.0,53.0,62.0,0.0,12.0,0.0,0.0,30.03,30.06,9.9,25.0,10.4,2012,4,26,1900, ,0549
117,10,2012-04-27,90.0,64.0,77.0,1.0,59.0,66.0,0.0,12.0,0.0,0.0,30.05,30.07,4.3,20.0,7.7,2012,4,27,1901, ,0548
118,10,2012-04-28,91.0,66.0,79.0,1.0,61.0,67.0,0.0,14.0,0.0,0.0,30.06,30.08,4.6,13.0,6.6,2012,4,28,1902, ,0547
119,10,2012-04-29,89.0,72.0,81.0,2.0,65.0,70.0,0.0,16.0,0.0,0.0,30.08,30.11,6.2,13.0,7.1,2012,4,29,1902, ,0546
120,10,2012-04-30,87.0,72.0,80.0,2.0,67.0,71.0,0.0,15.0,0.0,0.0,30.1,30.13,8.4,10.0,8.6,2012,4,30,1903, ,0545
121,10,2012-05-01,88.0,73.0,81.0,3.0,66.0,70.0,0.0,16.0,0.0,0.0,30.09,30.11,9.7,11.0,9.9,2012,5,1,1904, ,0544
122,10,2012-05-02,87.0,73.0,80.0,3.0,66.0,70.0,0.0,15.0,0.0,0.0,30.08,30.1,9.1,13.0,9.7,2012,5,2,1904, ,0543
123,10,2012-05-03,88.0,73.0,81.0,2.0,64.0,70.0,0.0,16.0,0.0,0.0,30.09,30.1,8.2,14.0,9.4,2012,5,3,1905, ,0542
124,10,2012-05-04,92.0,74.0,83.0,3.0,65.0,70.0,0.0,18.0,0.0,0.0,30.03,30.05,6.7,16.0,7.9,2012,5,4,1906, ,0541
125,10,2012-05-05,94.0,72.0,83.0,3.0,64.0,70.0,0.0,18.0,0.0,0.0,29.94,29.96,4.8,18.0,7.4,2012,5,5,1906, ,0540
126,10,2012-05-06,96.0,72.0,84.0,1.0,63.0,69.0,0.0,19.0,0.0,0.07,29.88,29.91,3.5,29.0,8.6,2012,5,6,1907,TS RA HZ FU,0540
127,10,2012-05-07,87.0,71.0,79.0,3.0,68.0,71.0,0.0,14.0,0.0,0.48,29.88,29.91,5.9,6.0,6.2,2012,5,7,1908,TS TSRA RA,0539
128,10,2012-05-08,87.0,72.0,80.0,2.0,67.0,71.0,0.0,15.0,0.0,0.17476624857468626,29.86,29.89,2.5,10.0,5.6,2012,5,8,1908,TS,0538
129,10,2012-05-09,92.0,69.0,81.0,1.0,65.0,70.0,0.0,16.0,0.0,0.15,29.78,29.8,7.5,26.0,8.3,2012,5,9,1909, ,0537
130,10,2012-05-10,82.0,63.0,73.0,15.0,58.0,64.0,0.0,8.0,0.0,0.0,29.82,29.86,3.2,3.0,8.1,2012,5,10,1910, ,0537
131,10,2012-05-11,86.0,65.0,76.0,2.0,57.0,64.0,0.0,11.0,0.0,0.0,30.01,30.05,5.6,9.0,8.2,2012,5,11,1910,MIFG FU,0536
132,10,2012-05-12,85.0,73.0,79.0,8.0,57.0,65.0,0.0,14.0,0.0,0.0,30.16,30.18,12.4,10.0,12.5,2012,5,12,1911, ,0535
133,10,2012-05-13,83.0,73.0,78.0,3.0,62.0,68.0,0.0,13.0,0.0,0.17476624857468626,30.09,30.11,9.6,14.0,10.1,2012,5,13,1912,RA,0535
134,10,2012-05-14,86.0,69.0,78.0,4.0,66.0,70.0,0.0,13.0,0.0,2.84,29.98,30.0,7.6,17.0,8.6,2012,5,14,1912,TS TSRA,0534
135,10,2012-05-15,83.0,69.0,76.0,2.0,67.0,70.0,0.0,11.0,0.0,0.26,29.95,29.98,3.1,19.0,5.4,2012,5,15,1913,TS RA,0533
136,10,2012-05-16,79.0,71.0,75.0,1.0,67.0,70.0,0.0,10.0,0.0,0.09,29.93,29.96,4.9,21.0,6.2,2012,5,16,1913,RA,0533
137,10,2012-05-17,82.0,69.0,76.0,2.0,66.0,69.0,0.0,11.0,0.0,0.47,29.88,29.91,1.0,19.0,4.7,2012,5,17,1914,TS FU,0532
138,10,2012-05-18,82.0,67.0,75.0,2.0,64.0,68.0,0.0,10.0,0.0,0.05,29.91,29.94,7.1,1.0,8.4,2012,5,18,1915,RA FG BR HZ,0531
139,10,2012-05-19,83.0,70.0,77.0,2.0,61.0,66.0,0.0,12.0,0.0,0.0,29.96,30.0,9.9,2.0,11.0,2012,5,19,1915, ,0531
140,10,2012-05-20,85.0,65.0,75.0,4.0,54.0,62.0,0.0,10.0,0.0,0.0,29.97,29.99,8.4,35.0,9.6,2012,5,20,1916, ,0530
141,10,2012-05-21,87.0,68.0,78.0,2.0,62.0,67.0,0.0,13.0,0.0,0.0,29.93,29.95,2.6,1.0,8.5,2012,5,21,1917, ,0530
142,10,2012-05-22,90.0,71.0,81.0,1.0,62.0,68.0,0.0,16.0,0.0,0.17476624857468626,29.88,29.9,7.5,20.0,8.3,2012,5,22,1917,TSRA,0529
143,10,2012-05-23,93.0,69.0,81.0,1.0,64.0,70.0,0.0,16.0,0.0,0.17476624857468626,29.85,29.88,4.2,16.0,7.6,2012,5,23,1918,RA,0529
144,10,2012-05-24,91.0,76.0,84.0,3.0,69.0,73.0,0.0,19.0,0.0,0.0,29.9,29.92,6.8,11.0,7.9,2012,5,24,1919, ,0528
145,10,2012-05-25,90.0,75.0,83.0,2.0,67.0,72.0,0.0,18.0,0.0,0.0,29.99,30.02,7.1,3.0,8.1,2012,5,25,1919,BR,0528
146,10,2012-05-26,94.0,72.0,83.0,2.0,65.0,71.0,0.0,18.0,0.0,0.0,30.0,30.02,4.5,4.0,6.3,2012,5,26,1920,FU,0528
147,10,2012-05-27,87.0,73.0,80.0,15.0,68.0,72.0,0.0,15.0,0.0,0.63,29.83,29.8,19.4,35.0,21.1,2012,5,27,1920,RA BR,0527
148,10,2012-05-28,86.0,72.0,79.0,4.0,70.0,72.0,0.0,14.0,0.0,2.15,29.67,29.75,19.4,16.0,20.1,2012,5,28,1921,RA BR,0527
149,10,2012-05-29,83.0,74.0,79.0,4.0,69.0,72.0,0.0,14.0,0.0,1.09,29.8,29.82,14.3,19.0,14.9,2012,5,29,1921,RA BR HZ,0527
150,10,2012-05-30,96.0,78.0,87.0,3.0,70.0,74.0,0.0,22.0,0.0,0.17476624857468626,29.78,29.81,2.3,21.0,8.0,2012,5,30,1922,BR HZ,0526
151,10,2012-05-31,93.0,75.0,84.0,3.0,69.0,73.0,0.0,19.0,0.0,0.21,29.83,29.86,4.7,17.0,7.7,2012,5,31,1923,TS RA BR HZ,0526
152,10,2012-06-01,85.0,75.0,73.11295034079845,3.0,69.0,72.0,1.9980525803310614,10.111002921129504,0.0,0.01,29.85,29.86,9.3,20.0,9.6,2012,6,1,1923,RA,0526
153,10,2012-06-02,92.0,73.0,83.0,10.0,62.0,69.0,0.0,18.0,0.0,0.0,29.85,29.88,8.2,28.0,9.3,2012,6,2,1924, ,0526
154,10,2012-06-03,94.0,70.0,82.0,1.0,56.0,67.0,0.0,17.0,0.0,0.0,29.95,29.97,3.7,28.0,6.7,2012,6,3,1924, ,0525
155,10,2012-06-04,98.0,74.0,86.0,7.0,63.0,71.0,0.0,21.0,0.0,0.0,29.83,29.84,12.2,25.0,12.6,2012,6,4,1925,TS,0525
