,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
56,18,2012-02-26,67.0,40.0,54.0,0.0,39.0,47.0,11.0,0.0,0.0,0.0,29.58,30.11,13.3,17.0,13.5,2012,2,26, ,0659,1821
57,18,2012-02-27,71.0,57.0,64.0,10.0,49.0,55.0,1.0,0.0,0.0,0.0,29.68,30.2,7.7,11.0,8.3,2012,2,27, ,0658,1822
58,18,2012-02-28,74.0,60.0,67.0,13.0,59.0,62.0,0.0,2.0,0.0,0.0,29.43,29.97,14.5,16.0,15.5,2012,2,28, ,0657,1823
59,18,2012-02-29,77.0,53.0,65.0,11.0,36.0,52.0,0.0,0.0,0.0,0.0,29.44,29.95,4.0,28.0,5.4,2012,2,29,RA,0652,1821
60,18,2012-03-01,83.0,48.0,66.0,11.0,51.0,58.0,0.0,1.0,0.0,0.0,29.21,29.75,9.1,18.0,9.2,2012,3,1, ,0655,1824
61,18,2012-03-02,72.0,53.0,63.0,7.0,43.0,53.0,2.0,0.0,0.0,0.0,29.26,29.76,7.2,32.0,12.9,2012,3,2, ,0654,1824
62,18,2012-03-03,62.0,44.0,53.0,3.0,29.0,43.0,12.0,0.0,0.0,0.0,29.57,30.06,5.2,34.0,6.9,2012,3,3, ,0653,1825
63,18,2012-03-04,75.0,38.0,57.0,1.0,27.0,44.0,8.0,0.0,0.0,0.0,29.62,30.13,3.1,23.0,3.4,2012,3,4, ,0652,1826
64,18,2012-03-05,79.0,47.0,63.0,7.0,35.0,49.0,2.0,0.0,0.0,0.0,29.7,30.22,7.6,18.0,8.2,2012,3,5, ,0651,1827
65,18,2012-03-06,72.0,54.0,63.0,7.0,49.0,56.0,2.0,0.0,0.0,0.0,29.53,30.07,19.0,17.0,19.3,2012,3,6, ,0649,1827
66,18,2012-03-07,71.0,64.0,68.0,12.0,59.0,62.0,0.0,3.0,0.0,0.02,29.41,29.94,18.3,16.0,18.5,2012,3,7,RA DZ BR,0648,1828
67,18,2012-03-08,72.0,44.0,58.0,1.0,53.0,55.0,7.0,0.0,0.0,0.17,29.59,30.07,3.9,2.0,14.6,2012,3,8,RA DZ BR,0647,1829
68,18,2012-03-09,54.0,42.0,48.0,9.0,31.0,41.0,17.0,0.0,0.0,0.01,29.85,30.37,10.3,4.0,11.3,2012,3,9,RA,0646,1830
69,18,2012-03-10,54.0,48.0,51.0,6.0,40.0,45.0,14.0,0.0,0.0,0.96,29.66,30.22,5.5,9.0,6.1,2012,3,10,RA BR,0644,1831
70,18,2012-03-11,64.0,50.0,57.0,1.0,50.0,53.0,8.0,0.0,0.0,0.17,29.46,30.0,5.1,17.0,7.3,2012,3,11,RA DZ BR,0643,1831
71,18,2012-03-12,80.0,53.0,67.0,9.0,54.0,59.0,0.0,2.0,0.0,0.0,29.48,29.99,10.0,17.0,10.8,2012,3,12,BR VCFG,0642,1832
72,18,2012-03-13,77.0,62.0,70.0,12.0,63.0,65.0,0.0,5.0,0.0,0.0,29.54,30.04,10.0,17.0,10.6,2012,3,13,BR,0641,1833
73,18,2012-03-14,77.0,67.0,72.0,14.0,63.0,66.0,0.0,7.0,0.0,0.0,29.54,30.05,12.0,18.0,12.2,2012,3,14, ,0639,1834
74,18,2012-03-15,80.0,67.0,74.0,15.0,64.0,67.0,0.0,9.0,0.0,0.0,29.55,30.07,11.8,18.0,12.2,2012,3,15, ,0638,1834
75,18,2012-03-16,80.0,68.0,74.0,15.0,64.0,67.0,0.0,9.0,0.0,0.0,29.51,30.03,13.2,18.0,13.5,2012,3,16, ,0637,1835
76,18,2012-03-17,80.0,66.0,73.0,14.0,61.0,66.0,0.0,8.0,0.0,0.0,29.46,29.97,15.8,17.0,16.2,2012,3,17, ,0635,1836
77,18,2012-03-18,76.0,68.0,72.0,13.0,63.0,66.0,0.0,7.0,0.0,0.06,29.38,29.91,16.4,17.0,16.7,2012,3,18, ,0634,1837
78,18,2012-03-19,81.0,57.0,69.0,9.0,61.0,64.0,0.0,4.0,0.0,2.4,29.18,29.71,15.2,17.0,18.9,2012,3,19,TSRA BR,0633,1837
79,18,2012-03-20,65.0,51.0,58.0,2.0,52.0,55.0,7.0,0.0,0.0,2.09,29.26,29.77,1.2,6.0,5.2,2012,3,20,TSRA BR,0631,1838
80,18,2012-03-21,66.0,52.0,59.0,1.0,43.0,51.0,6.0,0.0,0.0,1.27,29.28,29.78,8.6,19.0,10.2,2012,3,21,RA,0630,1839
81,18,2012-03-22,73.0,50.0,62.0,2.0,48.0,52.0,3.0,0.0,0.0,0.3,29.36,29.86,4.1,24.0,9.4,2012,3,22,RA,0629,1839
82,18,2012-03-23,75.0,49.0,62.0,2.0,46.0,53.0,3.0,0.0,0.0,0.0,29.47,29.99,1.3,28.0,3.2,2012,3,23, ,0628,1840
83,18,2012-03-24,81.0,51.0,66.0,5.0,52.0,58.0,0.0,1.0,0.0,0.0,29.48,30.0,3.2,13.0,4.2,2012,3,24, ,0626,1841
84,18,2012-03-25,83.0,56.0,70.0,9.0,54.0,60.0,0.0,5.0,0.0,0.0,29.51,30.02,2.5,14.0,3.3,2012,3,25, ,0625,1842
85,18,2012-03-26,83.0,58.0,71.0,10.0,55.0,62.0,0.0,6.0,0.0,0.0,29.49,30.0,7.3,16.0,7.8,2012,3,26, ,0624,1842
86,18,2012-03-27,82.0,61.0,72.0,10.0,56.0,62.0,0.0,7.0,0.0,0.0,29.47,29.99,10.1,18.0,10.8,2012,3,27, ,0622,1843
87,18,2012-03-28,77.0,64.0,71.0,9.0,61.0,65.0,0.0,6.0,0.0,0.0,29.46,29.97,9.2,17.0,9.7,2012,3,28, ,0621,1844
88,18,2012-03-29,80.0,62.0,71.0,9.0,63.0,65.0,0.0,6.0,0.0,0.0,29.34,29.86,7.4,16.0,8.3,2012,3,29,BR,0620,1845
89,18,2012-03-30,83.0,68.0,76.0,14.0,66.0,68.0,0.0,11.0,0.0,0.0,29.28,29.8,9.3,16.0,10.1,2012,3,30,RA BR HZ,0618,1845
90,18,2012-03-31,85.0,66.0,76.0,13.0,65.0,69.0,0.0,11.0,0.0,0.0,29.27,29.79,9.2,17.0,9.6,2012,3,31,BR,0617,1846
91,18,2012-04-01,87.0,68.0,78.0,15.0,66.0,70.0,0.0,13.0,0.0,0.0,29.18,29.69,15.2,17.0,14.7,2012,4,1,BR,0616,1847
92,18,2012-04-02,84.0,68.0,76.0,13.0,65.0,68.0,0.0,11.0,0.0,0.0,29.15,29.65,14.0,14.0,15.2,2012,4,2, ,0614,1847
93,18,2012-04-03,78.0,62.0,70.0,7.0,65.0,66.0,0.0,5.0,0.0,0.49,29.26,29.75,4.8,12.0,8.0,2012,4,3,TSRA BR,0613,1848
94,18,2012-04-04,75.0,58.0,67.0,3.0,54.0,59.0,0.0,2.0,0.0,0.0,29.31,29.82,4.9,32.0,6.8,2012,4,4,BR,0612,1849
95,18,2012-04-05,76.0,55.0,66.0,2.0,52.0,58.0,0.0,1.0,0.0,0.0,29.34,29.85,5.1,35.0,6.3,2012,4,5, ,0611,1850
96,18,2012-04-06,79.0,55.0,67.0,3.0,55.0,60.0,0.0,2.0,0.0,0.0,29.47,29.97,5.0,11.0,5.8,2012,4,6, ,0609,1850
97,18,2012-04-07,83.0,61.0,72.0,8.0,60.0,64.0,0.0,7.0,0.0,0.0,29.59,30.08,7.7,14.0,9.0,2012,4,7, ,0608,1851
98,18,2012-04-08,73.0,61.0,67.0,3.0,61.0,63.0,0.0,2.0,0.0,0.88,29.67,30.19,4.5,7.0,5.5,2012,4,8,TS TSRA BR,0607,1852
99,18,2012-04-09,76.0,59.0,68.0,3.0,62.0,64.0,0.0,3.0,0.0,0.0,29.6,30.13,4.0,12.0,5.1,2012,4,9,FG+ BR HZ,0605,1852
100,18,2012-04-10,84.0,64.0,74.0,9.0,61.0,66.0,0.0,9.0,0.0,0.0,29.54,30.05,3.6,21.0,4.8,2012,4,10, ,0604,1853
101,18,2012-04-11,83.0,64.0,74.0,9.0,61.0,65.0,0.0,9.0,0.0,0.0,29.52,30.04,6.5,13.0,7.7,2012,4,11, ,0603,1854
102,18,2012-04-12,79.0,62.0,71.0,6.0,61.0,65.0,0.0,6.0,0.0,0.0,29.44,29.97,15.1,14.0,15.8,2012,4,12,HZ,0602,1855
103,18,2012-04-13,81.0,65.0,73.0,7.0,63.0,67.0,0.0,8.0,0.0,0.0,29.38,29.9,14.1,17.0,14.7,2012,4,13, ,0601,1855
104,18,2012-04-14,81.0,71.0,76.0,10.0,66.0,69.0,0.0,11.0,0.0,0.0,29.24,29.77,20.4,17.0,20.6,2012,4,14, ,0559,1856
105,18,2012-04-15,76.0,59.0,68.0,2.0,56.0,61.0,0.0,3.0,0.0,0.11,29.28,29.78,6.1,19.0,9.3,2012,4,15,TS TSRA RA,0558,1857
106,18,2012-04-16,75.0,55.0,65.0,2.0,47.0,56.0,0.0,0.0,0.0,0.0,29.6,30.09,5.5,6.0,5.8,2012,4,16, ,0557,1857
107,18,2012-04-17,79.0,53.0,66.0,1.0,50.0,57.0,0.0,1.0,0.0,0.0,29.66,30.17,3.5,9.0,4.3,2012,4,17, ,0556,1858
108,18,2012-04-18,79.0,56.0,68.0,1.0,52.0,59.0,0.0,3.0,0.0,0.0,29.54,30.08,10.1,15.0,10.6,2012,4,18, ,0555,1859
109,18,2012-04-19,82.0,60.0,71.0,4.0,51.0,60.0,0.0,6.0,0.0,0.0,29.31,29.86,13.2,17.0,13.7,2012,4,19, ,0553,1860
110,18,2012-04-20,71.0,56.0,64.0,3.0,54.0,59.0,1.0,0.0,0.0,0.06,29.39,29.89,6.8,36.0,11.4,2012,4,20,TSRA RA,0552,1900
111,18,2012-04-21,75.0,48.0,62.0,5.0,44.0,53.0,3.0,0.0,0.0,0.0,29.49,30.0,5.1,35.0,6.0,2012,4,21, ,0551,1901
112,18,2012-04-22,82.0,52.0,67.0,0.0,45.0,56.0,0.0,2.0,0.0,0.0,29.57,30.07,6.7,36.0,7.3,2012,4,22, ,0550,1902
113,18,2012-04-23,76.0,52.0,64.0,4.0,40.0,52.0,1.0,0.0,0.0,0.0,29.62,30.14,1.4,3.0,3.1,2012,4,23, ,0549,1902
114,18,2012-04-24,86.0,55.0,71.0,3.0,49.0,59.0,0.0,6.0,0.0,0.0,29.39,29.93,9.2,19.0,9.8,2012,4,24, ,0548,1903
115,18,2012-04-25,89.0,66.0,78.0,9.0,62.0,68.0,0.0,13.0,0.0,0.0,29.26,29.77,15.1,18.0,15.6,2012,4,25, ,0547,1904
116,18,2012-04-26,88.0,70.0,79.0,10.0,65.0,70.0,0.0,14.0,0.0,0.0,29.26,29.77,12.7,17.0,13.2,2012,4,26, ,0546,1905
117,18,2012-04-27,89.0,69.0,79.0,10.0,62.0,68.0,0.0,14.0,0.0,0.0,29.23,29.74,17.8,18.0,18.0,2012,4,27, ,0545,1905
118,18,2012-04-28,88.0,69.0,79.0,10.0,62.0,68.0,0.0,14.0,0.0,0.0,29.3,29.79,16.9,18.0,17.2,2012,4,28, ,0544,1906
119,18,2012-04-29,87.0,69.0,78.0,8.0,63.0,68.0,0.0,13.0,0.0,0.0,29.4,29.9,14.4,16.0,15.0,2012,4,29,RA,0543,1907
120,18,2012-04-30,86.0,72.0,79.0,9.0,67.0,71.0,0.0,14.0,0.0,0.0,29.4,29.92,14.1,18.0,14.3,2012,4,30, ,0542,1908
121,18,2012-05-01,87.0,70.0,79.0,8.0,65.0,70.0,0.0,14.0,0.0,0.0,29.34,29.85,18.7,18.0,18.2,2012,5,1, ,0541,1908
122,18,2012-05-02,87.0,72.0,80.0,9.0,66.0,70.0,0.0,15.0,0.0,0.0,29.34,29.84,11.7,18.0,12.3,2012,5,2, ,0540,1909
123,18,2012-05-03,91.0,71.0,81.0,10.0,66.0,71.0,0.0,16.0,0.0,0.0,29.37,29.87,10.9,17.0,11.5,2012,5,3, ,0539,1910
124,18,2012-05-04,92.0,73.0,83.0,11.0,67.0,72.0,0.0,18.0,0.0,0.0,29.36,29.88,9.8,16.0,11.5,2012,5,4,TS,0538,1911
125,18,2012-05-05,93.0,69.0,81.0,9.0,66.0,71.0,0.0,16.0,0.0,0.0,29.29,29.81,12.4,16.0,12.9,2012,5,5, ,0537,1911
126,18,2012-05-06,90.0,75.0,83.0,11.0,65.0,71.0,0.0,18.0,0.0,0.0,29.29,29.8,11.9,17.0,12.4,2012,5,6, ,0536,1912
127,18,2012-05-07,90.0,69.0,80.0,8.0,66.0,70.0,0.0,15.0,0.0,0.39,29.36,29.84,4.2,33.0,8.9,2012,5,7,RA BR,0535,1913
128,18,2012-05-08,75.0,67.0,71.0,1.0,61.0,64.0,0.0,6.0,0.0,0.01,29.47,29.96,6.2,35.0,8.4,2012,5,8, ,0534,1914
129,18,2012-05-09,83.0,62.0,73.0,1.0,49.0,60.0,0.0,8.0,0.0,0.0,29.47,29.99,4.6,5.0,5.5,2012,5,9, ,0533,1914
130,18,2012-05-10,82.0,61.0,72.0,1.0,51.0,61.0,0.0,7.0,0.0,0.0,29.36,29.89,8.8,14.0,9.3,2012,5,10, ,0532,1915
131,18,2012-05-11,75.0,64.0,70.0,3.0,63.0,65.0,0.0,5.0,0.0,0.58,29.38,29.87,4.6,10.0,7.5,2012,5,11,TSRA RA BR,0532,1916
132,18,2012-05-12,72.0,63.0,68.0,5.0,60.0,63.0,0.0,3.0,0.0,0.0,29.57,30.07,4.3,2.0,4.9,2012,5,12,BR,0531,1916
133,18,2012-05-13,82.0,62.0,72.0,2.0,58.0,64.0,0.0,7.0,0.0,0.0,29.59,30.11,4.2,36.0,6.0,2012,5,13, ,0530,1917
134,18,2012-05-14,85.0,62.0,74.0,0.0,56.0,63.0,0.0,9.0,0.0,0.0,29.52,30.05,3.7,4.0,5.0,2012,5,14, ,0529,1918
135,18,2012-05-15,86.0,65.0,76.0,2.0,52.0,62.0,0.0,11.0,0.0,0.0,29.52,30.03,3.1,5.0,5.6,2012,5,15, ,0529,1919
136,18,2012-05-16,88.0,65.0,77.0,3.0,54.0,63.0,0.0,12.0,0.0,0.0,29.49,30.0,1.2,15.0,3.8,2012,5,16, ,0528,1919
137,18,2012-05-17,90.0,68.0,79.0,4.0,55.0,64.0,0.0,14.0,0.0,0.0,29.42,29.94,4.8,16.0,5.8,2012,5,17, ,0527,1920
138,18,2012-05-18,89.0,68.0,79.0,4.0,56.0,65.0,0.0,14.0,0.0,0.0,29.36,29.87,12.5,17.0,13.3,2012,5,18, ,0527,1921
139,18,2012-05-19,89.0,68.0,79.0,4.0,60.0,67.0,0.0,14.0,0.0,0.0,29.4,29.9,15.4,17.0,15.7,2012,5,19, ,0526,1922
140,18,2012-05-20,88.0,71.0,80.0,5.0,59.0,66.0,0.0,15.0,0.0,0.0,29.55,30.05,4.6,14.0,7.0,2012,5,20, ,0526,1922
141,18,2012-05-21,90.0,68.0,79.0,4.0,59.0,67.0,0.0,14.0,0.0,0.0,29.56,30.07,2.7,3.0,4.1,2012,5,21, ,0525,1923
142,18,2012-05-22,94.0,69.0,82.0,6.0,57.0,66.0,0.0,17.0,0.0,0.0,29.38,29.91,5.6,13.0,7.4,2012,5,22, ,0524,1924
143,18,2012-05-23,92.0,74.0,83.0,7.0,62.0,69.0,0.0,18.0,0.0,0.0,29.13,29.67,16.8,17.0,17.0,2012,5,23, ,0524,1924
144,18,2012-05-24,94.0,75.0,85.0,9.0,67.0,72.0,0.0,20.0,0.0,0.0,29.12,29.61,18.2,18.0,18.4,2012,5,24, ,0523,1925
145,18,2012-05-25,95.0,74.0,85.0,8.0,67.0,73.0,0.0,20.0,0.0,0.0,29.34,29.81,17.7,17.0,18.0,2012,5,25, ,0523,1926
146,18,2012-05-26,92.0,76.0,84.0,7.0,66.0,72.0,0.0,19.0,0.0,0.0,29.44,29.93,14.2,17.0,15.0,2012,5,26, ,0522,1926
147,18,2012-05-27,93.0,72.0,83.0,6.0,62.0,69.0,0.0,18.0,0.0,0.0,29.38,29.89,14.9,18.0,15.1,2012,5,27, ,0522,1927
148,18,2012-05-28,95.0,70.0,83.0,6.0,66.0,71.0,0.0,18.0,0.0,0.2,29.34,29.85,8.1,17.0,11.6,2012,5,28,TSRA,0522,1928
149,18,2012-05-29,96.0,69.0,83.0,5.0,67.0,72.0,0.0,18.0,0.0,0.02,29.31,29.82,8.1,16.0,9.3,2012,5,29, ,0521,1928
150,18,2012-05-30,94.0,68.0,81.0,3.0,63.0,69.0,0.0,16.0,0.0,0.25,29.28,29.81,6.2,13.0,12.5,2012,5,30,TS TSRA,0521,1929
151,18,2012-05-31,86.0,68.0,77.0,1.0,60.0,66.0,0.0,12.0,0.0,0.12,29.33,29.83,5.4,35.0,8.6,2012,5,31,TS TSRA,0521,1929
152,18,2012-06-01,86.0,62.0,74.0,5.0,51.0,61.0,0.0,9.0,0.0,0.0,29.42,29.94,5.1,10.0,6.8,2012,6,1, ,0520,1930
153,18,2012-06-02,97.0,71.0,84.0,4.0,61.0,69.0,0.0,19.0,0.0,0.2,29.34,29.84,10.1,18.0,11.0,2012,6,2,DZ,0520,1931
154,18,2012-06-03,96.0,76.0,86.0,6.0,67.0,73.0,0.0,21.0,0.0,0.0,29.33,29.83,11.5,18.0,11.8,2012,6,3, ,0520,1931
155,18,2012-06-04,94.0,76.0,85.0,5.0,69.0,74.0,0.0,20.0,0.0,0.0,29.3,29.81,7.5,17.0,8.9,2012,6,4, ,0520,1932
156,18,2012-06-05,97.0,76.0,87.0,7.0,66.0,72.0,0.0,22.0,0.0,0.0,29.24,29.76,2.1,2.0,6.0,2012,6,5, ,0519,1932
