,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,sunset,sunrise,codesum
18,18,2012-01-19,73.0,40.0,57.0,11.0,37.0,46.0,8.0,0.0,0.0,0.0,29.33,29.87,3.8,14.0,5.4,2012,1,19,1747,0729, 
19,18,2012-01-20,78.0,47.0,63.0,17.0,51.0,56.0,2.0,0.0,0.0,0.0,29.24,29.75,4.9,19.0,10.5,2012,1,20,1748,0729,FG+ BR
20,18,2012-01-21,51.0,37.0,44.0,2.0,33.0,39.0,21.0,0.0,0.0,0.0,29.44,29.97,5.7,36.0,9.7,2012,1,21,1749,0728, 
21,18,2012-01-22,80.0,46.0,63.0,17.0,43.0,52.0,2.0,0.0,0.0,0.0,29.24,29.75,7.5,22.0,14.9,2012,1,22,1750,0728,BR DU
22,18,2012-01-23,62.0,39.0,51.0,5.0,32.0,43.0,14.0,0.0,0.0,0.0,29.54,30.05,1.0,36.0,3.8,2012,1,23,1751,0727, 
23,18,2012-01-24,69.0,42.0,56.0,10.0,39.0,47.0,9.0,0.0,0.0,1.44,29.44,29.98,10.1,10.0,10.6,2012,1,24,1752,0727,TSRA RA BR
24,18,2012-01-25,52.0,47.0,50.0,3.0,46.0,47.0,15.0,0.0,0.0,3.06,29.34,29.88,10.2,36.0,11.6,2012,1,25,1753,0726,TSRA RA BR
25,18,2012-01-26,62.0,44.0,53.0,6.0,41.0,46.0,12.0,0.0,0.0,0.23,29.44,29.95,8.2,32.0,8.8,2012,1,26,1754,0726,RA DZ BR
26,18,2012-01-27,67.0,36.0,52.0,5.0,39.0,46.0,13.0,0.0,0.0,0.0,29.49,29.98,3.7,20.0,9.4,2012,1,27,1755,0725, 
27,18,2012-01-28,53.0,36.0,45.0,2.0,26.0,37.0,20.0,0.0,0.0,0.0,29.91,30.4,8.8,36.0,9.1,2012,1,28,1756,0725, 
28,18,2012-01-29,61.0,31.0,46.0,1.0,29.0,39.0,19.0,0.0,0.0,0.0,29.83,30.37,4.6,19.0,5.1,2012,1,29,1757,0724, 
29,18,2012-01-30,68.0,42.0,55.0,7.0,43.0,50.0,10.0,0.0,0.0,0.0,29.62,30.17,10.7,18.0,11.1,2012,1,30,1758,0724, 
30,18,2012-01-31,75.0,58.0,67.0,19.0,56.0,59.0,0.0,2.0,0.0,0.0,29.51,30.03,10.7,18.0,11.1,2012,1,31,1759,0723, 
31,18,2012-02-01,73.0,52.0,63.0,15.0,55.0,58.0,2.0,0.0,0.0,0.01,29.55,30.06,1.3,29.0,4.2,2012,2,1,1760,0722,BR
32,18,2012-02-02,73.0,48.0,61.0,13.0,55.0,58.0,4.0,0.0,0.0,0.08937901498929342,29.52,30.05,8.6,12.0,9.1,2012,2,2,1801,0722,BR
33,18,2012-02-03,74.0,55.0,65.0,16.0,61.0,63.0,0.0,0.0,0.0,0.08937901498929342,29.44,29.94,8.1,17.0,13.0,2012,2,3,1801,0721,RA BR
34,18,2012-02-04,56.0,44.0,50.0,1.0,39.0,45.0,15.0,0.0,0.0,0.0,29.7,30.2,14.9,34.0,15.2,2012,2,4,1802,0720, 
35,18,2012-02-05,47.0,36.0,42.0,7.0,33.0,39.0,23.0,0.0,0.0,0.0,29.82,30.35,9.0,35.0,9.6,2012,2,5,1803,0720, 
36,18,2012-02-06,55.0,34.0,45.0,4.0,33.0,40.0,20.0,0.0,0.0,0.0,29.73,30.28,1.1,2.0,2.8,2012,2,6,1803,0719, 
37,18,2012-02-07,60.0,45.0,53.0,4.0,40.0,46.0,12.0,0.0,0.0,0.0,29.73,30.25,2.4,36.0,4.2,2012,2,7,1804,0718, 
38,18,2012-02-08,47.0,41.0,44.0,5.0,35.0,40.0,21.0,0.0,0.0,0.0,29.88,30.41,6.7,35.0,7.3,2012,2,8,1805,0717, 
39,18,2012-02-09,56.0,34.0,45.0,5.0,37.0,42.0,20.0,0.0,0.0,0.02,29.68,30.24,5.2,15.0,5.9,2012,2,9,1806,0716,RA
40,18,2012-02-10,58.0,35.0,47.0,3.0,38.0,44.0,18.0,0.0,0.0,0.11,29.68,30.18,7.5,34.0,11.0,2012,2,10,1807,0715,RA BR
41,18,2012-02-11,38.0,29.0,34.0,16.0,15.0,28.0,31.0,0.0,0.0,0.0,30.03,30.54,11.3,1.0,11.7,2012,2,11,1808,0714, 
42,18,2012-02-12,43.0,28.0,36.0,14.0,17.0,30.0,29.0,0.0,0.005,0.03,29.88,30.45,6.2,12.0,8.1,2012,2,12,1809,0714,SN
43,18,2012-02-13,46.0,34.0,40.0,11.0,37.0,39.0,25.0,0.0,0.005,0.19,29.42,30.0,7.7,14.0,8.3,2012,2,13,1810,0713,RA DZ SN FG BR
44,18,2012-02-14,65.0,45.0,55.0,4.0,47.0,49.0,10.0,0.0,0.0,0.0,29.38,29.92,10.8,13.0,11.2,2012,2,14,1811,0712,FG+ BR
45,18,2012-02-15,76.0,50.0,63.0,12.0,44.0,52.0,2.0,0.0,0.0,0.05,29.41,29.91,2.7,19.0,7.8,2012,2,15,1812,0711,RA BR
46,18,2012-02-16,58.0,43.0,51.0,0.0,42.0,46.0,14.0,0.0,0.0,0.0,29.66,30.18,5.4,36.0,6.9,2012,2,16,1813,0710,BR
47,18,2012-02-17,64.0,47.0,56.0,5.0,45.0,50.0,9.0,0.0,0.0,0.02,29.54,30.07,2.7,8.0,4.2,2012,2,17,1813,0709,RA BR
48,18,2012-02-18,53.0,46.0,50.0,1.0,46.0,47.0,15.0,0.0,0.0,1.56,29.44,29.96,8.2,2.0,9.9,2012,2,18,1814,0708,RA BR
49,18,2012-02-19,57.0,38.0,48.0,3.0,41.0,44.0,17.0,0.0,0.0,0.0,29.55,30.08,2.0,31.0,6.5,2012,2,19,1815,0707,BR HZ
50,18,2012-02-20,64.0,43.0,54.0,2.0,42.0,48.0,11.0,0.0,0.0,0.0,29.48,30.0,9.0,17.0,13.0,2012,2,20,1816,0706,HZ DU
51,18,2012-02-21,71.0,35.0,53.0,0.0,38.0,47.0,12.0,0.0,0.0,0.0,29.49,30.03,6.1,19.0,6.2,2012,2,21,1817,0705, 
52,18,2012-02-22,79.0,55.0,67.0,14.0,42.0,54.0,0.0,2.0,0.0,0.0,29.15,29.71,6.8,23.0,8.5,2012,2,22,1818,0703, 
53,18,2012-02-23,82.0,54.0,68.0,15.0,36.0,52.0,0.0,3.0,0.0,0.0,29.05,29.53,6.8,30.0,12.7,2012,2,23,1819,0702, 
54,18,2012-02-24,59.0,44.0,52.0,1.0,21.0,40.0,13.0,0.0,0.0,0.0,29.72,30.19,11.5,36.0,11.7,2012,2,24,1819,0701, 
55,18,2012-02-25,65.0,37.0,51.0,3.0,24.0,40.0,14.0,0.0,0.0,0.0,29.74,30.27,6.6,19.0,7.1,2012,2,25,1820,0700, 
56,18,2012-02-26,67.0,40.0,54.0,0.0,39.0,47.0,11.0,0.0,0.0,0.0,29.58,30.11,13.3,17.0,13.5,2012,2,26,1821,0659, 
57,18,2012-02-27,71.0,57.0,64.0,10.0,49.0,55.0,1.0,0.0,0.0,0.0,29.68,30.2,7.7,11.0,8.3,2012,2,27,1822,0658, 
58,18,2012-02-28,74.0,60.0,67.0,13.0,59.0,62.0,0.0,2.0,0.0,0.0,29.43,29.97,14.5,16.0,15.5,2012,2,28,1823,0657, 
59,18,2012-02-29,77.0,53.0,65.0,11.0,36.0,52.0,0.0,0.0,0.0,0.08937901498929342,29.44,29.95,4.0,28.0,5.4,2012,2,29,1821,0652,RA
60,18,2012-03-01,83.0,48.0,66.0,11.0,51.0,58.0,0.0,1.0,0.0,0.0,29.21,29.75,9.1,18.0,9.2,2012,3,1,1824,0655, 
61,18,2012-03-02,72.0,53.0,63.0,7.0,43.0,53.0,2.0,0.0,0.0,0.0,29.26,29.76,7.2,32.0,12.9,2012,3,2,1824,0654, 
62,18,2012-03-03,62.0,44.0,53.0,3.0,29.0,43.0,12.0,0.0,0.0,0.0,29.57,30.06,5.2,34.0,6.9,2012,3,3,1825,0653, 
63,18,2012-03-04,75.0,38.0,57.0,1.0,27.0,44.0,8.0,0.0,0.0,0.0,29.62,30.13,3.1,23.0,3.4,2012,3,4,1826,0652, 
64,18,2012-03-05,79.0,47.0,63.0,7.0,35.0,49.0,2.0,0.0,0.0,0.0,29.7,30.22,7.6,18.0,8.2,2012,3,5,1827,0651, 
65,18,2012-03-06,72.0,54.0,63.0,7.0,49.0,56.0,2.0,0.0,0.0,0.0,29.53,30.07,19.0,17.0,19.3,2012,3,6,1827,0649, 
66,18,2012-03-07,71.0,64.0,68.0,12.0,59.0,62.0,0.0,3.0,0.0,0.02,29.41,29.94,18.3,16.0,18.5,2012,3,7,1828,0648,RA DZ BR
67,18,2012-03-08,72.0,44.0,58.0,1.0,53.0,55.0,7.0,0.0,0.0,0.17,29.59,30.07,3.9,2.0,14.6,2012,3,8,1829,0647,RA DZ BR
68,18,2012-03-09,54.0,42.0,48.0,9.0,31.0,41.0,17.0,0.0,0.0,0.01,29.85,30.37,10.3,4.0,11.3,2012,3,9,1830,0646,RA
69,18,2012-03-10,54.0,48.0,51.0,6.0,40.0,45.0,14.0,0.0,0.0,0.96,29.66,30.22,5.5,9.0,6.1,2012,3,10,1831,0644,RA BR
70,18,2012-03-11,64.0,50.0,57.0,1.0,50.0,53.0,8.0,0.0,0.0,0.17,29.46,30.0,5.1,17.0,7.3,2012,3,11,1831,0643,RA DZ BR
71,18,2012-03-12,80.0,53.0,67.0,9.0,54.0,59.0,0.0,2.0,0.0,0.0,29.48,29.99,10.0,17.0,10.8,2012,3,12,1832,0642,BR VCFG
72,18,2012-03-13,77.0,62.0,70.0,12.0,63.0,65.0,0.0,5.0,0.0,0.08937901498929342,29.54,30.04,10.0,17.0,10.6,2012,3,13,1833,0641,BR
73,18,2012-03-14,77.0,67.0,72.0,14.0,63.0,66.0,0.0,7.0,0.0,0.0,29.54,30.05,12.0,18.0,12.2,2012,3,14,1834,0639, 
74,18,2012-03-15,80.0,67.0,74.0,15.0,64.0,67.0,0.0,9.0,0.0,0.08937901498929342,29.55,30.07,11.8,18.0,12.2,2012,3,15,1834,0638, 
75,18,2012-03-16,80.0,68.0,74.0,15.0,64.0,67.0,0.0,9.0,0.0,0.0,29.51,30.03,13.2,18.0,13.5,2012,3,16,1835,0637, 
76,18,2012-03-17,80.0,66.0,73.0,14.0,61.0,66.0,0.0,8.0,0.0,0.08937901498929342,29.46,29.97,15.8,17.0,16.2,2012,3,17,1836,0635, 
77,18,2012-03-18,76.0,68.0,72.0,13.0,63.0,66.0,0.0,7.0,0.0,0.08937901498929342,29.38,29.91,16.4,17.0,16.7,2012,3,18,1837,0634, 
78,18,2012-03-19,81.0,57.0,69.0,9.0,61.0,64.0,0.0,4.0,0.0,2.4,29.18,29.71,15.2,17.0,18.9,2012,3,19,1837,0633,TSRA BR
79,18,2012-03-20,65.0,51.0,58.0,2.0,52.0,55.0,7.0,0.0,0.0,2.09,29.26,29.77,1.2,6.0,5.2,2012,3,20,1838,0631,TSRA BR
80,18,2012-03-21,66.0,52.0,59.0,1.0,43.0,51.0,6.0,0.0,0.0,0.08937901498929342,29.28,29.78,8.6,19.0,10.2,2012,3,21,1839,0630,RA
81,18,2012-03-22,73.0,50.0,62.0,2.0,48.0,52.0,3.0,0.0,0.0,0.3,29.36,29.86,4.1,24.0,9.4,2012,3,22,1839,0629,RA
82,18,2012-03-23,75.0,49.0,62.0,2.0,46.0,53.0,3.0,0.0,0.0,0.0,29.47,29.99,1.3,28.0,3.2,2012,3,23,1840,0628, 
83,18,2012-03-24,81.0,51.0,66.0,5.0,52.0,58.0,0.0,1.0,0.0,0.0,29.48,30.0,3.2,13.0,4.2,2012,3,24,1841,0626, 
84,18,2012-03-25,83.0,56.0,70.0,9.0,54.0,60.0,0.0,5.0,0.0,0.0,29.51,30.02,2.5,14.0,3.3,2012,3,25,1842,0625, 
85,18,2012-03-26,83.0,58.0,71.0,10.0,55.0,62.0,0.0,6.0,0.0,0.0,29.49,30.0,7.3,16.0,7.8,2012,3,26,1842,0624, 
86,18,2012-03-27,82.0,61.0,72.0,10.0,56.0,62.0,0.0,7.0,0.0,0.0,29.47,29.99,10.1,18.0,10.8,2012,3,27,1843,0622, 
87,18,2012-03-28,77.0,64.0,71.0,9.0,61.0,65.0,0.0,6.0,0.0,0.0,29.46,29.97,9.2,17.0,9.7,2012,3,28,1844,0621, 
88,18,2012-03-29,80.0,62.0,71.0,9.0,63.0,65.0,0.0,6.0,0.0,0.0,29.34,29.86,7.4,16.0,8.3,2012,3,29,1845,0620,BR
89,18,2012-03-30,83.0,68.0,76.0,14.0,66.0,68.0,0.0,11.0,0.0,0.08937901498929342,29.28,29.8,9.3,16.0,10.1,2012,3,30,1845,0618,RA BR HZ
90,18,2012-03-31,85.0,66.0,76.0,13.0,65.0,69.0,0.0,11.0,0.0,0.0,29.27,29.79,9.2,17.0,9.6,2012,3,31,1846,0617,BR
91,18,2012-04-01,87.0,68.0,78.0,15.0,66.0,70.0,0.0,13.0,0.0,0.0,29.18,29.69,15.2,17.0,14.7,2012,4,1,1847,0616,BR
92,18,2012-04-02,84.0,68.0,76.0,13.0,65.0,68.0,0.0,11.0,0.0,0.0,29.15,29.65,14.0,14.0,15.2,2012,4,2,1847,0614, 
93,18,2012-04-03,78.0,62.0,70.0,7.0,65.0,66.0,0.0,5.0,0.0,0.49,29.26,29.75,4.8,12.0,8.0,2012,4,3,1848,0613,TSRA BR
94,18,2012-04-04,75.0,58.0,67.0,3.0,54.0,59.0,0.0,2.0,0.0,0.0,29.31,29.82,4.9,32.0,6.8,2012,4,4,1849,0612,BR
95,18,2012-04-05,76.0,55.0,66.0,2.0,52.0,58.0,0.0,1.0,0.0,0.0,29.34,29.85,5.1,35.0,6.3,2012,4,5,1850,0611, 
96,18,2012-04-06,79.0,55.0,67.0,3.0,55.0,60.0,0.0,2.0,0.0,0.0,29.47,29.97,5.0,11.0,5.8,2012,4,6,1850,0609, 
97,18,2012-04-07,83.0,61.0,72.0,8.0,60.0,64.0,0.0,7.0,0.0,0.0,29.59,30.08,7.7,14.0,9.0,2012,4,7,1851,0608, 
98,18,2012-04-08,73.0,61.0,67.0,3.0,61.0,63.0,0.0,2.0,0.0,0.88,29.67,30.19,4.5,7.0,5.5,2012,4,8,1852,0607,TS TSRA BR
99,18,2012-04-09,76.0,59.0,68.0,3.0,62.0,64.0,0.0,3.0,0.0,0.0,29.6,30.13,4.0,12.0,5.1,2012,4,9,1852,0605,FG+ BR HZ
100,18,2012-04-10,84.0,64.0,74.0,9.0,61.0,66.0,0.0,9.0,0.0,0.0,29.54,30.05,3.6,21.0,4.8,2012,4,10,1853,0604, 
101,18,2012-04-11,83.0,64.0,74.0,9.0,61.0,65.0,0.0,9.0,0.0,0.0,29.52,30.04,6.5,13.0,7.7,2012,4,11,1854,0603, 
102,18,2012-04-12,79.0,62.0,71.0,6.0,61.0,65.0,0.0,6.0,0.0,0.0,29.44,29.97,15.1,14.0,15.8,2012,4,12,1855,0602,HZ
103,18,2012-04-13,81.0,65.0,73.0,7.0,63.0,67.0,0.0,8.0,0.0,0.0,29.38,29.9,14.1,17.0,14.7,2012,4,13,1855,0601, 
104,18,2012-04-14,81.0,71.0,76.0,10.0,66.0,69.0,0.0,11.0,0.0,0.08937901498929342,29.24,29.77,20.4,17.0,20.6,2012,4,14,1856,0559, 
105,18,2012-04-15,76.0,59.0,68.0,2.0,56.0,61.0,0.0,3.0,0.0,0.11,29.28,29.78,6.1,19.0,9.3,2012,4,15,1857,0558,TS TSRA RA
106,18,2012-04-16,75.0,55.0,65.0,2.0,47.0,56.0,0.0,0.0,0.0,0.0,29.6,30.09,5.5,6.0,5.8,2012,4,16,1857,0557, 
107,18,2012-04-17,79.0,53.0,66.0,1.0,50.0,57.0,0.0,1.0,0.0,0.0,29.66,30.17,3.5,9.0,4.3,2012,4,17,1858,0556, 
108,18,2012-04-18,79.0,56.0,68.0,1.0,52.0,59.0,0.0,3.0,0.0,0.0,29.54,30.08,10.1,15.0,10.6,2012,4,18,1859,0555, 
109,18,2012-04-19,82.0,60.0,71.0,4.0,51.0,60.0,0.0,6.0,0.0,0.0,29.31,29.86,13.2,17.0,13.7,2012,4,19,1860,0553, 
110,18,2012-04-20,71.0,56.0,64.0,3.0,54.0,59.0,1.0,0.0,0.0,0.06,29.39,29.89,6.8,36.0,11.4,2012,4,20,1900,0552,TSRA RA
111,18,2012-04-21,75.0,48.0,62.0,5.0,44.0,53.0,3.0,0.0,0.0,0.0,29.49,30.0,5.1,35.0,6.0,2012,4,21,1901,0551, 
112,18,2012-04-22,82.0,52.0,67.0,0.0,45.0,56.0,0.0,2.0,0.0,0.0,29.57,30.07,6.7,36.0,7.3,2012,4,22,1902,0550, 
113,18,2012-04-23,76.0,52.0,64.0,4.0,40.0,52.0,1.0,0.0,0.0,0.0,29.62,30.14,1.4,3.0,3.1,2012,4,23,1902,0549, 
114,18,2012-04-24,86.0,55.0,71.0,3.0,49.0,59.0,0.0,6.0,0.0,0.0,29.39,29.93,9.2,19.0,9.8,2012,4,24,1903,0548, 
115,18,2012-04-25,89.0,66.0,78.0,9.0,62.0,68.0,0.0,13.0,0.0,0.0,29.26,29.77,15.1,18.0,15.6,2012,4,25,1904,0547, 
116,18,2012-04-26,88.0,70.0,79.0,10.0,65.0,70.0,0.0,14.0,0.0,0.0,29.26,29.77,12.7,17.0,13.2,2012,4,26,1905,0546, 
117,18,2012-04-27,89.0,69.0,79.0,10.0,62.0,68.0,0.0,14.0,0.0,0.0,29.23,29.74,17.8,18.0,18.0,2012,4,27,1905,0545, 
118,18,2012-04-28,88.0,69.0,79.0,10.0,62.0,68.0,0.0,14.0,0.0,0.0,29.3,29.79,16.9,18.0,17.2,2012,4,28,1906,0544, 
119,18,2012-04-29,87.0,69.0,78.0,8.0,63.0,68.0,0.0,13.0,0.0,0.08937901498929342,29.4,29.9,14.4,16.0,15.0,2012,4,29,1907,0543,RA
120,18,2012-04-30,86.0,72.0,79.0,9.0,67.0,71.0,0.0,14.0,0.0,0.08937901498929342,29.4,29.92,14.1,18.0,14.3,2012,4,30,1908,0542, 
121,18,2012-05-01,87.0,70.0,79.0,8.0,65.0,70.0,0.0,14.0,0.0,0.0,29.34,29.85,18.7,18.0,18.2,2012,5,1,1908,0541, 
122,18,2012-05-02,87.0,72.0,80.0,9.0,66.0,70.0,0.0,15.0,0.0,0.0,29.34,29.84,11.7,18.0,12.3,2012,5,2,1909,0540, 
123,18,2012-05-03,91.0,71.0,81.0,10.0,66.0,71.0,0.0,16.0,0.0,0.0,29.37,29.87,10.9,17.0,11.5,2012,5,3,1910,0539, 
124,18,2012-05-04,92.0,73.0,83.0,11.0,67.0,72.0,0.0,18.0,0.0,0.08937901498929342,29.36,29.88,9.8,16.0,11.5,2012,5,4,1911,0538,TS
125,18,2012-05-05,93.0,69.0,81.0,9.0,66.0,71.0,0.0,16.0,0.0,0.0,29.29,29.81,12.4,16.0,12.9,2012,5,5,1911,0537, 
126,18,2012-05-06,90.0,75.0,83.0,11.0,65.0,71.0,0.0,18.0,0.0,0.0,29.29,29.8,11.9,17.0,12.4,2012,5,6,1912,0536, 
127,18,2012-05-07,90.0,69.0,80.0,8.0,66.0,70.0,0.0,15.0,0.0,0.39,29.36,29.84,4.2,33.0,8.9,2012,5,7,1913,0535,RA BR
128,18,2012-05-08,75.0,67.0,71.0,1.0,61.0,64.0,0.0,6.0,0.0,0.01,29.47,29.96,6.2,35.0,8.4,2012,5,8,1914,0534, 
129,18,2012-05-09,83.0,62.0,73.0,1.0,49.0,60.0,0.0,8.0,0.0,0.0,29.47,29.99,4.6,5.0,5.5,2012,5,9,1914,0533, 
130,18,2012-05-10,82.0,61.0,72.0,1.0,51.0,61.0,0.0,7.0,0.0,0.0,29.36,29.89,8.8,14.0,9.3,2012,5,10,1915,0532, 
131,18,2012-05-11,75.0,64.0,70.0,3.0,63.0,65.0,0.0,5.0,0.0,0.58,29.38,29.87,4.6,10.0,7.5,2012,5,11,1916,0532,TSRA RA BR
132,18,2012-05-12,72.0,63.0,68.0,5.0,60.0,63.0,0.0,3.0,0.0,0.0,29.57,30.07,4.3,2.0,4.9,2012,5,12,1916,0531,BR
133,18,2012-05-13,82.0,62.0,72.0,2.0,58.0,64.0,0.0,7.0,0.0,0.0,29.59,30.11,4.2,36.0,6.0,2012,5,13,1917,0530, 
134,18,2012-05-14,85.0,62.0,74.0,0.0,56.0,63.0,0.0,9.0,0.0,0.0,29.52,30.05,3.7,4.0,5.0,2012,5,14,1918,0529, 
135,18,2012-05-15,86.0,65.0,76.0,2.0,52.0,62.0,0.0,11.0,0.0,0.0,29.52,30.03,3.1,5.0,5.6,2012,5,15,1919,0529, 
136,18,2012-05-16,88.0,65.0,77.0,3.0,54.0,63.0,0.0,12.0,0.0,0.0,29.49,30.0,1.2,15.0,3.8,2012,5,16,1919,0528, 
137,18,2012-05-17,90.0,68.0,79.0,4.0,55.0,64.0,0.0,14.0,0.0,0.0,29.42,29.94,4.8,16.0,5.8,2012,5,17,1920,0527, 
138,18,2012-05-18,89.0,68.0,79.0,4.0,56.0,65.0,0.0,14.0,0.0,0.0,29.36,29.87,12.5,17.0,13.3,2012,5,18,1921,0527, 
139,18,2012-05-19,89.0,68.0,79.0,4.0,60.0,67.0,0.0,14.0,0.0,0.0,29.4,29.9,15.4,17.0,15.7,2012,5,19,1922,0526, 
140,18,2012-05-20,88.0,71.0,80.0,5.0,59.0,66.0,0.0,15.0,0.0,0.0,29.55,30.05,4.6,14.0,7.0,2012,5,20,1922,0526, 
141,18,2012-05-21,90.0,68.0,79.0,4.0,59.0,67.0,0.0,14.0,0.0,0.0,29.56,30.07,2.7,3.0,4.1,2012,5,21,1923,0525, 
142,18,2012-05-22,94.0,69.0,82.0,6.0,57.0,66.0,0.0,17.0,0.0,0.0,29.38,29.91,5.6,13.0,7.4,2012,5,22,1924,0524, 
143,18,2012-05-23,92.0,74.0,83.0,7.0,62.0,69.0,0.0,18.0,0.0,0.0,29.13,29.67,16.8,17.0,17.0,2012,5,23,1924,0524, 
144,18,2012-05-24,94.0,75.0,85.0,9.0,67.0,72.0,0.0,20.0,0.0,0.0,29.12,29.61,18.2,18.0,18.4,2012,5,24,1925,0523, 
145,18,2012-05-25,95.0,74.0,85.0,8.0,67.0,73.0,0.0,20.0,0.0,0.0,29.34,29.81,17.7,17.0,18.0,2012,5,25,1926,0523, 
146,18,2012-05-26,92.0,76.0,84.0,7.0,66.0,72.0,0.0,19.0,0.0,0.0,29.44,29.93,14.2,17.0,15.0,2012,5,26,1926,0522, 
147,18,2012-05-27,93.0,72.0,83.0,6.0,62.0,69.0,0.0,18.0,0.0,0.0,29.38,29.89,14.9,18.0,15.1,2012,5,27,1927,0522, 
148,18,2012-05-28,95.0,70.0,83.0,6.0,66.0,71.0,0.0,18.0,0.0,0.2,29.34,29.85,8.1,17.0,11.6,2012,5,28,1928,0522,TSRA
149,18,2012-05-29,96.0,69.0,83.0,5.0,67.0,72.0,0.0,18.0,0.0,0.02,29.31,29.82,8.1,16.0,9.3,2012,5,29,1928,0521, 
150,18,2012-05-30,94.0,68.0,81.0,3.0,63.0,69.0,0.0,16.0,0.0,0.25,29.28,29.81,6.2,13.0,12.5,2012,5,30,1929,0521,TS TSRA
151,18,2012-05-31,86.0,68.0,77.0,1.0,60.0,66.0,0.0,12.0,0.0,0.12,29.33,29.83,5.4,35.0,8.6,2012,5,31,1929,0521,TS TSRA
152,18,2012-06-01,86.0,62.0,74.0,5.0,51.0,61.0,0.0,9.0,0.0,0.0,29.42,29.94,5.1,10.0,6.8,2012,6,1,1930,0520, 
153,18,2012-06-02,97.0,71.0,84.0,4.0,61.0,69.0,0.0,19.0,0.0,0.08937901498929342,29.34,29.84,10.1,18.0,11.0,2012,6,2,1931,0520,DZ
154,18,2012-06-03,96.0,76.0,86.0,6.0,67.0,73.0,0.0,21.0,0.0,0.0,29.33,29.83,11.5,18.0,11.8,2012,6,3,1931,0520, 
155,18,2012-06-04,94.0,76.0,85.0,5.0,69.0,74.0,0.0,20.0,0.0,0.0,29.3,29.81,7.5,17.0,8.9,2012,6,4,1932,0520, 
156,18,2012-06-05,97.0,76.0,87.0,7.0,66.0,72.0,0.0,22.0,0.0,0.0,29.24,29.76,2.1,2.0,6.0,2012,6,5,1932,0519, 
