,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum
14,1,2012-01-15,16.0,4.0,10.0,15.0,5.0,7.0,55.0,0.0,386.0,1052.0,0.2,0.0,30.09,30.31,11.2,31.0,11.6,2012,1,15, 
15,1,2012-01-16,32.0,8.0,20.0,15.0,3.0,17.0,45.0,0.0,444.0,1029.0,0.0,0.05,30.29,30.43,5.1,23.0,7.1,2012,1,16,SN BR
16,1,2012-01-17,46.0,32.0,39.0,10.0,34.0,37.0,26.0,0.0,373.0,1019.0,0.0,0.09,29.72,29.82,4.9,21.0,5.9,2012,1,17,RA SN BR HZ
17,1,2012-01-18,50.0,19.0,35.0,10.0,15.0,29.0,30.0,0.0,400.0,1043.0,0.0,0.0,29.55,29.79,13.7,29.0,15.9,2012,1,18,RA
18,1,2012-01-19,31.0,13.0,22.0,15.0,11.0,20.0,43.0,0.0,444.0,1029.0,0.0,0.02,30.03,30.18,1.4,4.0,2.9,2012,1,19,SN BR
19,1,2012-01-20,31.0,19.0,25.0,7.0,12.0,23.0,40.0,0.0,383.0,1064.0,0.9,0.08,29.9,30.11,6.0,29.0,6.7,2012,1,20,SN BR
20,1,2012-01-21,20.0,13.0,17.0,15.0,9.0,16.0,48.0,0.0,444.0,1029.0,0.0,0.12,30.08,30.26,5.9,1.0,6.0,2012,1,21,SN
21,1,2012-01-22,28.0,7.0,18.0,15.0,12.0,18.0,47.0,0.0,444.0,1029.0,0.0,0.0,30.34,30.54,3.4,4.0,3.7,2012,1,22, 
22,1,2012-01-23,48.0,27.0,38.0,8.0,30.0,34.0,27.0,0.0,435.0,978.0,0.0,0.12,30.15,30.25,0.8,7.0,2.2,2012,1,23,RA BR
23,1,2012-01-24,55.0,41.0,48.0,9.0,39.0,44.0,17.0,0.0,255.0,1164.0,0.0,0.0,29.73,29.92,6.8,25.0,8.3,2012,1,24,BR
24,1,2012-01-25,42.0,35.0,39.0,20.0,23.0,32.0,26.0,0.0,434.0,1050.0,0.0,0.0,29.97,30.15,8.2,28.0,8.7,2012,1,25, 
25,1,2012-01-26,43.0,32.0,38.0,8.0,23.0,31.0,27.0,0.0,447.0,1060.0,0.0,0.15,30.0,30.16,1.7,35.0,4.2,2012,1,26,RA FZRA SN BR UP
26,1,2012-01-27,45.0,34.0,40.0,10.0,36.0,38.0,25.0,0.0,373.0,1019.0,0.0,1.14,29.46,29.57,3.2,36.0,7.5,2012,1,27,RA BR
27,1,2012-01-28,48.0,32.0,40.0,10.0,27.0,35.0,25.0,0.0,373.0,1019.0,0.0,0.0,29.68,29.88,5.5,25.0,8.0,2012,1,28, 
28,1,2012-01-29,43.0,31.0,37.0,10.0,15.0,30.0,28.0,0.0,400.0,1043.0,0.0,0.0,29.83,30.01,10.4,25.0,11.4,2012,1,29, 
29,1,2012-01-30,39.0,25.0,32.0,20.0,15.0,27.0,33.0,0.0,434.0,1050.0,0.0,0.07,29.91,30.12,6.6,28.0,7.7,2012,1,30,SN
30,1,2012-01-31,44.0,25.0,35.0,8.0,26.0,31.0,30.0,0.0,435.0,978.0,0.0,0.0,30.0,30.14,2.4,3.0,3.4,2012,1,31,SN BR
31,1,2012-02-01,56.0,31.0,44.0,10.0,33.0,37.0,21.0,0.0,373.0,1019.0,0.0,0.01,29.72,29.88,4.5,26.0,5.1,2012,2,1,RA FG+ FG FZFG BR HZ
32,1,2012-02-02,43.0,30.0,37.0,8.0,26.0,32.0,28.0,0.0,435.0,978.0,0.0,0.0,29.88,30.07,4.4,4.0,7.1,2012,2,2, 
33,1,2012-02-03,38.0,23.0,31.0,20.0,13.0,26.0,34.0,0.0,434.0,1050.0,0.0,0.0,30.14,30.32,6.5,31.0,7.7,2012,2,3, 
34,1,2012-02-04,39.0,26.0,33.0,20.0,16.0,28.0,32.0,0.0,434.0,1050.0,0.0,0.07,30.03,30.19,5.5,31.0,8.1,2012,2,4, 
35,1,2012-02-05,36.0,17.0,27.0,4.0,8.0,22.0,38.0,0.0,412.0,1032.0,1.0,0.0,29.96,30.13,2.5,28.0,3.7,2012,2,5, 
36,1,2012-02-06,52.0,26.0,39.0,10.0,18.0,31.0,26.0,0.0,373.0,1019.0,0.0,0.0,29.78,29.92,9.0,23.0,9.5,2012,2,6, 
37,1,2012-02-07,45.0,27.0,36.0,10.0,20.0,31.0,29.0,0.0,373.0,1019.0,0.0,0.0,29.83,30.04,5.2,31.0,6.5,2012,2,7, 
38,1,2012-02-08,38.0,17.0,28.0,15.0,7.0,23.0,37.0,0.0,444.0,1029.0,0.0,0.0,30.08,30.22,2.5,23.0,4.3,2012,2,8, 
39,1,2012-02-09,48.0,27.0,38.0,10.0,12.0,29.0,27.0,0.0,373.0,1019.0,0.0,0.0,29.85,30.03,4.4,27.0,5.4,2012,2,9, 
40,1,2012-02-10,51.0,25.0,38.0,10.0,17.0,32.0,27.0,0.0,373.0,1019.0,0.0,0.0,29.86,30.01,6.0,21.0,6.5,2012,2,10, 
41,1,2012-02-11,41.0,27.0,34.0,10.0,23.0,31.0,31.0,0.0,373.0,1019.0,0.0,0.0,29.57,29.69,5.6,35.0,7.5,2012,2,11,SN
42,1,2012-02-12,27.0,13.0,20.0,2.0,0.0,14.0,45.0,0.0,436.0,990.0,0.0,0.0,29.51,29.72,11.8,31.0,12.4,2012,2,12, 
43,1,2012-02-13,41.0,14.0,28.0,2.0,11.0,24.0,37.0,0.0,436.0,990.0,0.0,0.0,29.7,29.87,8.7,24.0,9.6,2012,2,13, 
44,1,2012-02-14,45.0,23.0,34.0,8.0,15.0,28.0,31.0,0.0,435.0,978.0,0.0,0.0,29.89,30.08,2.5,21.0,3.0,2012,2,14, 
45,1,2012-02-15,45.0,32.0,39.0,8.0,29.0,34.0,26.0,0.0,435.0,978.0,0.0,0.0,29.99,30.18,0.5,3.0,0.6,2012,2,15,RA
46,1,2012-02-16,47.0,27.0,37.0,8.0,30.0,35.0,28.0,0.0,435.0,978.0,0.0,0.05,30.04,30.19,2.4,21.0,2.5,2012,2,16,RA BR
47,1,2012-02-17,52.0,35.0,44.0,10.0,30.0,38.0,21.0,0.0,373.0,1019.0,0.0,0.0,29.77,29.92,6.6,25.0,8.0,2012,2,17,RA BR
48,1,2012-02-18,48.0,31.0,40.0,10.0,22.0,32.0,25.0,0.0,373.0,1019.0,0.0,0.0,29.74,29.91,8.5,27.0,8.9,2012,2,18,RA
49,1,2012-02-19,44.0,28.0,36.0,10.0,18.0,29.0,29.0,0.0,373.0,1019.0,0.0,0.0,29.86,30.03,6.0,32.0,6.6,2012,2,19, 
50,1,2012-02-20,41.0,24.0,33.0,20.0,11.0,26.0,32.0,0.0,434.0,1050.0,0.0,0.0,29.95,30.14,6.1,32.0,6.4,2012,2,20, 
51,1,2012-02-21,44.0,20.0,32.0,8.0,19.0,29.0,33.0,0.0,435.0,978.0,0.0,0.0,30.06,30.18,3.8,19.0,4.2,2012,2,21, 
52,1,2012-02-22,56.0,34.0,45.0,10.0,29.0,39.0,20.0,0.0,373.0,1019.0,0.0,0.0,29.52,29.65,6.0,23.0,6.7,2012,2,22, 
53,1,2012-02-23,51.0,39.0,45.0,10.0,32.0,39.0,20.0,0.0,373.0,1019.0,0.0,0.07,29.33,29.52,4.7,29.0,5.8,2012,2,23,RA
54,1,2012-02-24,41.0,33.0,37.0,8.0,30.0,35.0,28.0,0.0,435.0,978.0,0.0,0.77,29.52,29.62,2.4,6.0,3.5,2012,2,24,RA SN BR
55,1,2012-02-25,44.0,31.0,38.0,26.0,22.0,32.0,27.0,0.0,428.0,1023.0,0.0,0.0,29.17,29.39,17.7,27.0,18.3,2012,2,25, 
56,1,2012-02-26,39.0,25.0,32.0,5.0,5.0,24.0,33.0,0.0,322.0,1099.0,0.0,0.0,29.99,30.23,11.4,30.0,11.6,2012,2,26, 
57,1,2012-02-27,51.0,20.0,36.0,10.0,20.0,31.0,29.0,0.0,429.0,1041.0,0.0,0.0,30.14,30.26,4.3,20.0,5.0,2012,2,27, 
58,1,2012-02-28,45.0,30.0,38.0,20.0,18.0,32.0,27.0,0.0,434.0,1050.0,0.0,0.0,30.05,30.25,7.6,30.0,8.6,2012,2,28, 
59,1,2012-02-29,37.0,30.0,34.0,8.0,21.0,29.0,31.0,0.0,435.0,978.0,0.0,0.2,30.12,30.25,3.0,7.0,3.4,2012,2,29,SN FG BR
60,1,2012-03-01,35.0,23.0,29.0,10.0,26.0,28.0,36.0,0.0,400.0,1043.0,0.0,0.47,29.72,29.89,12.6,4.0,13.8,2012,3,1,SN FG+ FZFG BR
61,1,2012-03-02,31.0,21.0,26.0,15.0,21.0,24.0,39.0,0.0,444.0,1029.0,0.0,0.0,29.97,30.13,3.6,3.0,4.2,2012,3,2,SN BR
62,1,2012-03-03,43.0,30.0,37.0,8.0,34.0,37.0,28.0,0.0,435.0,978.0,0.0,0.47,29.46,29.58,1.9,17.0,4.6,2012,3,3,RA SN FG+ BR
63,1,2012-03-04,41.0,31.0,36.0,10.0,21.0,31.0,29.0,0.0,373.0,1019.0,0.0,0.0,29.44,29.62,5.3,24.0,5.8,2012,3,4, 
64,1,2012-03-05,35.0,22.0,29.0,2.0,11.0,24.0,36.0,0.0,436.0,990.0,0.0,0.0,29.72,29.97,9.1,28.0,10.7,2012,3,5, 
65,1,2012-03-06,38.0,17.0,28.0,15.0,3.0,21.0,37.0,0.0,444.0,1029.0,0.0,0.0,30.32,30.52,5.8,30.0,6.9,2012,3,6, 
66,1,2012-03-07,60.0,27.0,44.0,11.0,26.0,37.0,21.0,0.0,435.0,1095.0,0.0,0.0,30.24,30.37,9.6,21.0,9.7,2012,3,7, 
67,1,2012-03-08,71.0,49.0,60.0,29.0,44.0,51.0,5.0,0.0,453.0,1074.0,0.0,0.0,29.88,29.99,17.8,21.0,17.9,2012,3,8,RA HZ
68,1,2012-03-09,62.0,33.0,48.0,17.0,23.0,35.0,17.0,0.0,339.0,1150.0,0.0,0.03,29.78,30.0,7.9,29.0,9.6,2012,3,9,RA SN BR
69,1,2012-03-10,40.0,29.0,35.0,8.0,22.0,30.0,30.0,0.0,447.0,1060.0,0.0,0.03,30.19,30.4,2.9,35.0,6.0,2012,3,10,SN BR
70,1,2012-03-11,59.0,29.0,44.0,11.0,22.0,36.0,21.0,0.0,435.0,1095.0,0.0,0.0,30.21,30.35,8.9,22.0,9.2,2012,3,11, 
71,1,2012-03-12,73.0,38.0,56.0,7.0,30.0,44.0,9.0,0.0,403.0,1117.0,0.0,0.0,30.03,30.19,3.5,22.0,4.6,2012,3,12, 
72,1,2012-03-13,74.0,53.0,64.0,9.0,46.0,54.0,1.0,0.0,385.0,1087.0,0.0,0.0,29.83,29.97,5.7,22.0,6.5,2012,3,13,RA BR
73,1,2012-03-14,59.0,39.0,53.0,7.0,39.0,42.0,12.0,0.0,448.0,1070.0,0.0,0.15,29.95,30.14,6.9,7.0,7.2,2012,3,14,BR
74,1,2012-03-15,44.0,37.0,41.0,10.0,31.0,36.0,24.0,0.0,429.0,1041.0,0.0,0.0,30.19,30.36,3.3,7.0,4.6,2012,3,15, 
75,1,2012-03-16,44.0,37.0,41.0,10.0,35.0,38.0,24.0,0.0,429.0,1041.0,0.0,0.07,30.08,30.22,1.5,19.0,3.8,2012,3,16,RA BR
76,1,2012-03-17,53.0,39.0,46.0,5.0,39.0,43.0,19.0,0.0,439.0,1052.0,0.0,0.0,30.14,30.33,0.4,36.0,2.3,2012,3,17,FG BR
77,1,2012-03-18,79.0,40.0,60.0,10.0,43.0,51.0,5.0,0.0,426.0,1032.0,0.0,0.0,30.06,30.21,6.6,22.0,6.8,2012,3,18, 
78,1,2012-03-19,80.0,45.0,63.0,3.0,44.0,51.0,2.0,0.0,413.0,1112.0,0.0,0.0,30.02,30.2,3.2,8.0,5.7,2012,3,19,BR
79,1,2012-03-20,82.0,41.0,62.0,3.0,45.0,53.0,3.0,0.0,413.0,1112.0,0.0,0.0,30.11,30.28,3.1,21.0,4.1,2012,3,20, 
80,1,2012-03-21,82.0,57.0,70.0,6.0,53.0,60.0,0.0,5.0,360.0,1123.0,0.0,0.0,30.11,30.27,7.5,22.0,7.8,2012,3,21, 
81,1,2012-03-22,85.0,57.0,71.0,6.0,52.0,60.0,0.0,6.0,360.0,1123.0,0.0,0.0,29.95,30.08,5.0,24.0,6.1,2012,3,22, 
82,1,2012-03-23,75.0,58.0,67.0,9.0,34.0,52.0,0.0,2.0,385.0,1087.0,0.0,0.0,29.9,30.06,9.2,33.0,9.7,2012,3,23, 
83,1,2012-03-24,58.0,47.0,53.0,7.0,28.0,41.0,12.0,0.0,448.0,1070.0,0.0,0.0,29.96,30.12,2.5,10.0,4.8,2012,3,24,RA
84,1,2012-03-25,48.0,42.0,45.0,5.0,38.0,42.0,20.0,0.0,436.0,1093.0,0.0,0.07,29.77,29.89,2.8,5.0,3.5,2012,3,25,RA BR
85,1,2012-03-26,47.0,32.0,40.0,10.0,20.0,33.0,25.0,0.0,400.0,1043.0,0.0,0.0,29.6,29.8,12.1,32.0,13.2,2012,3,26, 
86,1,2012-03-27,48.0,26.0,37.0,5.0,0.0,27.0,28.0,0.0,322.0,1099.0,0.0,0.0,29.95,30.13,10.4,32.0,10.6,2012,3,27, 
87,1,2012-03-28,54.0,35.0,45.0,5.0,28.0,38.0,20.0,0.0,436.0,1093.0,0.0,0.01,29.7,29.8,1.0,17.0,4.3,2012,3,28,RA
88,1,2012-03-29,46.0,39.0,43.0,10.0,32.0,38.0,22.0,0.0,373.0,1019.0,0.0,0.02,29.55,29.76,6.0,35.0,7.6,2012,3,29,RA
89,1,2012-03-30,50.0,34.0,42.0,10.0,15.0,33.0,23.0,0.0,373.0,1019.0,0.0,0.0,29.82,30.0,7.9,32.0,8.5,2012,3,30, 
90,1,2012-03-31,48.0,33.0,41.0,10.0,27.0,35.0,24.0,0.0,429.0,1041.0,0.0,0.0,29.82,29.97,4.0,7.0,5.1,2012,3,31, 
91,1,2012-04-01,53.0,29.0,41.0,8.0,31.0,37.0,24.0,0.0,435.0,978.0,0.0,0.15,29.64,29.77,1.7,20.0,2.9,2012,4,1,RA BR
92,1,2012-04-02,55.0,37.0,46.0,23.0,23.0,37.0,19.0,0.0,436.0,991.0,0.0,0.03,29.52,29.7,10.1,34.0,10.8,2012,4,2,RA
93,1,2012-04-03,59.0,31.0,45.0,10.0,11.0,34.0,20.0,0.0,373.0,1019.0,0.0,0.0,29.62,29.77,8.2,32.0,8.5,2012,4,3, 
94,1,2012-04-04,63.0,38.0,51.0,23.0,22.0,39.0,14.0,0.0,436.0,991.0,0.0,0.02,29.44,29.59,7.9,30.0,8.7,2012,4,4, 
95,1,2012-04-05,52.0,37.0,45.0,23.0,23.0,35.0,20.0,0.0,436.0,991.0,0.0,0.0,29.6,29.79,9.0,32.0,10.0,2012,4,5, 
96,1,2012-04-06,53.0,32.0,43.0,10.0,19.0,34.0,22.0,0.0,373.0,1019.0,0.0,0.0,29.76,29.93,6.7,31.0,7.7,2012,4,6, 
97,1,2012-04-07,56.0,33.0,45.0,5.0,21.0,35.0,20.0,0.0,439.0,1052.0,0.0,0.0,29.82,29.98,3.1,34.0,5.3,2012,4,7, 
98,1,2012-04-08,50.0,40.0,45.0,10.0,26.0,38.0,20.0,0.0,373.0,1019.0,0.0,0.0,29.63,29.75,4.7,31.0,6.1,2012,4,8, 
99,1,2012-04-09,55.0,37.0,46.0,26.0,30.0,41.0,19.0,0.0,428.0,1023.0,0.0,0.0,29.37,29.53,13.5,26.0,14.2,2012,4,9,RA
100,1,2012-04-10,62.0,43.0,53.0,9.0,27.0,41.0,12.0,0.0,255.0,1164.0,0.0,0.0,29.47,29.65,6.6,25.0,7.9,2012,4,10, 
101,1,2012-04-11,60.0,42.0,51.0,5.0,31.0,41.0,14.0,0.0,436.0,1093.0,0.0,0.0,29.65,29.82,1.4,3.0,4.1,2012,4,11, 
102,1,2012-04-12,57.0,39.0,48.0,5.0,38.0,42.0,17.0,0.0,436.0,1093.0,0.0,0.21,29.8,29.99,3.1,1.0,4.6,2012,4,12,RA
103,1,2012-04-13,65.0,34.0,50.0,7.0,28.0,41.0,15.0,0.0,403.0,1117.0,0.0,0.0,29.93,30.08,4.1,30.0,4.6,2012,4,13, 
104,1,2012-04-14,72.0,39.0,56.0,7.0,26.0,44.0,9.0,0.0,403.0,1117.0,0.0,0.0,29.9,30.05,4.6,23.0,5.9,2012,4,14, 
105,1,2012-04-15,80.0,51.0,66.0,9.0,45.0,56.0,0.0,1.0,385.0,1087.0,0.0,0.0,29.78,29.95,7.1,24.0,7.4,2012,4,15, 
106,1,2012-04-16,92.0,62.0,77.0,6.0,54.0,63.0,0.0,12.0,375.0,1107.0,0.0,0.02,29.79,29.94,6.0,21.0,6.5,2012,4,16,RA
107,1,2012-04-17,83.0,59.0,71.0,6.0,37.0,55.0,0.0,6.0,360.0,1123.0,0.0,0.0,29.81,30.0,7.6,29.0,9.6,2012,4,17, 
108,1,2012-04-18,63.0,46.0,55.0,7.0,31.0,44.0,10.0,0.0,403.0,1117.0,0.0,0.0,30.03,30.19,2.1,33.0,5.5,2012,4,18, 
109,1,2012-04-19,71.0,41.0,56.0,12.0,39.0,48.0,9.0,0.0,381.0,1085.0,0.0,0.0,29.9,30.05,2.0,19.0,4.5,2012,4,19, 
110,1,2012-04-20,80.0,49.0,65.0,9.0,42.0,53.0,0.0,0.0,385.0,1087.0,0.0,0.0,29.8,29.95,7.4,20.0,8.0,2012,4,20, 
111,1,2012-04-21,79.0,57.0,68.0,12.0,52.0,58.0,0.0,3.0,379.0,1119.0,0.0,0.0,29.63,29.77,7.4,20.0,8.1,2012,4,21, 
112,1,2012-04-22,63.0,43.0,53.0,5.0,46.0,48.0,12.0,0.0,341.0,1055.0,0.0,0.88,29.62,29.78,10.1,4.0,11.8,2012,4,22,RA BR
113,1,2012-04-23,66.0,43.0,55.0,5.0,50.0,52.0,10.0,0.0,341.0,1055.0,0.0,1.67,29.25,29.39,5.0,9.0,10.1,2012,4,23,RA BR
114,1,2012-04-24,60.0,47.0,54.0,23.0,33.0,44.0,11.0,0.0,436.0,991.0,0.0,0.0,29.35,29.54,9.0,21.0,10.1,2012,4,24, 
115,1,2012-04-25,64.0,44.0,54.0,17.0,32.0,43.0,11.0,0.0,339.0,1150.0,0.0,0.0,29.6,29.79,8.3,26.0,8.9,2012,4,25, 
116,1,2012-04-26,65.0,39.0,52.0,7.0,36.0,44.0,13.0,0.0,448.0,1070.0,0.0,0.02,29.67,29.8,3.1,16.0,5.2,2012,4,26,RA BR
117,1,2012-04-27,56.0,39.0,48.0,26.0,33.0,43.0,17.0,0.0,428.0,1023.0,0.0,0.04,29.51,29.72,13.7,29.0,14.0,2012,4,27,RA BR
118,1,2012-04-28,58.0,37.0,48.0,17.0,19.0,36.0,17.0,0.0,339.0,1150.0,0.0,0.0,29.9,30.07,9.0,30.0,9.7,2012,4,28, 
119,1,2012-04-29,58.0,39.0,49.0,17.0,15.0,37.0,16.0,0.0,339.0,1150.0,0.0,0.0,29.93,30.1,8.2,31.0,8.8,2012,4,29, 
120,1,2012-04-30,63.0,36.0,50.0,7.0,24.0,40.0,15.0,0.0,403.0,1117.0,0.0,0.0,30.09,30.26,2.1,22.0,4.8,2012,4,30, 
121,1,2012-05-01,51.0,44.0,48.0,5.0,40.0,44.0,17.0,0.0,436.0,1093.0,0.0,0.68,30.0,30.16,4.6,7.0,6.3,2012,5,1,RA BR
122,1,2012-05-02,53.0,45.0,49.0,5.0,43.0,46.0,16.0,0.0,436.0,1093.0,0.0,0.01,30.04,30.22,5.4,6.0,6.1,2012,5,2,BR HZ
123,1,2012-05-03,55.0,47.0,51.0,5.0,45.0,48.0,14.0,0.0,436.0,1093.0,0.0,0.06,30.03,30.18,1.5,13.0,2.1,2012,5,3,RA BR HZ
124,1,2012-05-04,56.0,50.0,53.0,0.0,50.0,51.0,12.0,0.0,363.0,1129.0,0.0,0.04,29.83,29.99,1.3,7.0,3.7,2012,5,4,RA BR
125,1,2012-05-05,66.0,50.0,58.0,0.0,49.0,52.0,7.0,0.0,363.0,1129.0,0.0,0.01,29.84,30.02,2.3,7.0,2.7,2012,5,5,RA BR
126,1,2012-05-06,62.0,47.0,55.0,7.0,41.0,48.0,10.0,0.0,448.0,1070.0,0.0,0.0,29.95,30.12,2.7,8.0,3.8,2012,5,6,BR
127,1,2012-05-07,70.0,45.0,58.0,7.0,40.0,49.0,7.0,0.0,448.0,1070.0,0.0,0.0,29.96,30.12,1.9,11.0,5.0,2012,5,7, 
128,1,2012-05-08,57.0,49.0,53.0,7.0,46.0,50.0,12.0,0.0,448.0,1070.0,0.0,0.38,29.86,30.01,4.0,19.0,5.1,2012,5,8,RA BR
129,1,2012-05-09,65.0,57.0,61.0,4.0,58.0,59.0,4.0,0.0,351.0,1050.0,0.0,0.34,29.59,29.72,3.6,21.0,4.3,2012,5,9,RA BR
130,1,2012-05-10,67.0,49.0,58.0,11.0,48.0,53.0,7.0,0.0,269.0,1147.0,0.0,0.78,29.34,29.51,7.7,28.0,9.0,2012,5,10,RA BR
131,1,2012-05-11,65.0,45.0,55.0,9.0,36.0,46.0,10.0,0.0,255.0,1164.0,0.0,0.0,29.67,29.88,6.1,28.0,8.0,2012,5,11, 
132,1,2012-05-12,80.0,42.0,61.0,9.0,37.0,50.0,4.0,0.0,385.0,1087.0,0.0,0.0,29.92,30.09,5.3,26.0,6.4,2012,5,12, 
133,1,2012-05-13,85.0,51.0,68.0,8.0,47.0,57.0,0.0,3.0,432.0,1091.0,0.0,0.0,29.94,30.11,2.7,22.0,4.4,2012,5,13, 
134,1,2012-05-14,71.0,56.0,64.0,8.0,52.0,56.0,1.0,0.0,432.0,1091.0,0.0,0.06,29.99,30.16,1.9,5.0,3.0,2012,5,14,RA BR
135,1,2012-05-15,74.0,60.0,67.0,8.0,56.0,60.0,0.0,2.0,258.0,1174.0,0.0,0.37,29.96,30.1,4.2,18.0,5.5,2012,5,15,RA BR
136,1,2012-05-16,75.0,63.0,69.0,2.0,61.0,63.0,0.0,4.0,390.0,1087.0,0.0,0.01,29.73,29.89,3.7,21.0,4.1,2012,5,16,BR
137,1,2012-05-17,69.0,47.0,58.0,9.0,41.0,51.0,7.0,0.0,385.0,1087.0,0.0,0.0,29.85,30.05,6.1,30.0,7.5,2012,5,17, 
138,1,2012-05-18,72.0,43.0,58.0,7.0,40.0,50.0,7.0,0.0,448.0,1070.0,0.0,0.0,30.05,30.22,1.8,12.0,4.1,2012,5,18,HZ
139,1,2012-05-19,78.0,46.0,62.0,8.0,44.0,53.0,3.0,0.0,432.0,1091.0,0.0,0.0,30.01,30.17,1.2,9.0,2.4,2012,5,19, 
140,1,2012-05-20,83.0,51.0,67.0,3.0,46.0,55.0,0.0,2.0,413.0,1112.0,0.0,0.0,30.09,30.27,2.5,14.0,2.7,2012,5,20, 
141,1,2012-05-21,73.0,49.0,61.0,1.0,54.0,57.0,4.0,0.0,331.0,1084.0,0.0,0.07,30.08,30.22,4.3,7.0,5.1,2012,5,21,RA FG BR
142,1,2012-05-22,65.0,58.0,62.0,8.0,59.0,60.0,3.0,0.0,258.0,1174.0,0.0,0.53,29.8,29.94,6.6,5.0,6.7,2012,5,22,RA BR
143,1,2012-05-23,79.0,60.0,70.0,1.0,61.0,64.0,0.0,5.0,338.0,1157.0,0.0,0.01,29.77,29.96,0.3,5.0,2.0,2012,5,23,BR
144,1,2012-05-24,78.0,59.0,69.0,1.0,59.0,63.0,0.0,4.0,331.0,1084.0,0.0,0.0,30.03,30.21,4.2,12.0,4.6,2012,5,24, 
145,1,2012-05-25,76.0,59.0,68.0,8.0,61.0,63.0,0.0,3.0,432.0,1091.0,0.0,0.02,30.06,30.21,2.4,17.0,4.6,2012,5,25,BR
146,1,2012-05-26,86.0,61.0,74.0,2.0,62.0,67.0,0.0,9.0,390.0,1087.0,0.0,0.0,29.91,30.07,5.1,23.0,5.8,2012,5,26, 
147,1,2012-05-27,76.0,58.0,67.0,10.0,51.0,59.0,0.0,2.0,387.0,1092.0,0.0,0.0,29.97,30.12,3.4,8.0,4.3,2012,5,27, 
148,1,2012-05-28,77.0,59.0,68.0,10.0,55.0,60.0,0.0,3.0,387.0,1092.0,0.0,0.11,29.84,30.0,4.0,8.0,5.8,2012,5,28, 
149,1,2012-05-29,76.0,61.0,69.0,2.0,59.0,62.0,0.0,4.0,390.0,1087.0,0.0,0.0,29.72,29.84,3.3,6.0,4.6,2012,5,29,RA BR
150,1,2012-05-30,77.0,62.0,70.0,7.0,61.0,64.0,0.0,5.0,393.0,1123.0,0.0,0.01,29.57,29.73,3.0,22.0,3.4,2012,5,30,BR
151,1,2012-05-31,80.0,61.0,71.0,6.0,53.0,60.0,0.0,6.0,360.0,1123.0,0.0,0.0,29.61,29.79,4.4,32.0,5.1,2012,5,31, 
