,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum
34,9,2012-02-04,36.0,23.0,30.0,2.0,26.0,27.0,35.0,0.0,419.0,976.0,0.0,0.0,29.6,30.41,5.5,32.0,5.8,2012,2,4,BR
35,9,2012-02-05,30.0,24.0,27.0,3.0,25.0,27.0,38.0,0.0,444.0,1071.0,0.0,0.0,29.53,30.35,4.8,26.0,6.2,2012,2,5,BR HZ
36,9,2012-02-06,46.0,23.0,35.0,2.0,26.0,31.0,30.0,0.0,419.0,976.0,0.0,0.0,29.39,30.16,2.8,32.0,6.5,2012,2,6,BR
37,9,2012-02-07,32.0,16.0,24.0,10.0,14.0,22.0,41.0,0.0,355.0,1074.0,0.0,0.0,29.72,30.5,9.1,36.0,9.5,2012,2,7, 
38,9,2012-02-08,32.0,11.0,22.0,2.0,2.0,18.0,43.0,0.0,417.0,1023.0,0.0,0.0,29.59,30.41,2.5,27.0,3.5,2012,2,8, 
39,9,2012-02-09,38.0,17.0,28.0,2.0,16.0,24.0,37.0,0.0,419.0,976.0,0.0,0.0,29.26,30.08,4.9,24.0,7.3,2012,2,9, 
40,9,2012-02-10,29.0,7.0,18.0,14.0,3.0,10.0,47.0,0.0,413.0,982.0,0.0,0.0,29.59,30.35,17.1,34.0,17.4,2012,2,10,SN UP
41,9,2012-02-11,21.0,2.0,12.0,14.0,7.0,8.0,53.0,0.0,413.0,982.0,0.0,0.0,29.77,30.57,14.4,30.0,14.7,2012,2,11, 
42,9,2012-02-12,31.0,7.0,19.0,2.0,0.0,14.0,46.0,0.0,417.0,1023.0,0.0,0.0,29.5,30.35,4.2,24.0,6.3,2012,2,12, 
43,9,2012-02-13,32.0,15.0,24.0,2.0,17.0,22.0,41.0,0.0,417.0,1023.0,0.0,0.02,29.08,29.92,5.6,16.0,5.8,2012,2,13,SN BR HZ
44,9,2012-02-14,33.0,22.0,28.0,2.0,24.0,27.0,37.0,0.0,419.0,976.0,0.0,0.0,29.0,29.79,5.3,16.0,6.2,2012,2,14,SN BR HZ
45,9,2012-02-15,36.0,19.0,28.0,2.0,26.0,29.0,37.0,0.0,419.0,976.0,0.0,0.0,29.2,29.96,1.0,19.0,2.1,2012,2,15,SN BR UP HZ
46,9,2012-02-16,40.0,23.0,32.0,2.0,21.0,28.0,33.0,0.0,419.0,976.0,0.0,0.0,29.29,30.07,5.7,27.0,6.2,2012,2,16, 
47,9,2012-02-17,43.0,24.0,34.0,2.0,22.0,29.0,31.0,0.0,419.0,976.0,0.0,0.0,29.28,30.05,5.8,31.0,8.5,2012,2,17, 
48,9,2012-02-18,37.0,18.0,28.0,2.0,16.0,23.0,37.0,0.0,417.0,1023.0,0.0,0.0,29.44,30.22,1.6,28.0,4.1,2012,2,18, 
49,9,2012-02-19,45.0,19.0,32.0,2.0,20.0,27.0,33.0,0.0,419.0,976.0,0.0,0.0,29.34,30.13,6.5,16.0,7.0,2012,2,19, 
50,9,2012-02-20,44.0,27.0,36.0,11.0,23.0,29.0,29.0,0.0,427.0,1012.0,0.0,0.14,29.12,30.16,13.7,14.0,13.8,2012,2,20,SN
51,9,2012-02-21,36.0,30.0,33.0,11.0,27.0,31.0,32.0,0.0,427.0,1012.0,0.0,0.05,28.79,29.59,10.4,25.0,13.0,2012,2,21,SN BR
52,9,2012-02-22,35.0,21.0,28.0,2.0,21.0,26.0,37.0,0.0,419.0,976.0,0.0,0.0,28.71,29.49,3.8,27.0,4.7,2012,2,22, 
53,9,2012-02-23,39.0,27.0,33.0,2.0,23.0,29.0,32.0,0.0,419.0,976.0,0.0,0.0,28.84,29.59,3.1,1.0,4.8,2012,2,23,HZ
54,9,2012-02-24,29.0,15.0,22.0,10.0,15.0,22.0,43.0,0.0,355.0,1074.0,0.0,0.0,29.15,29.88,14.0,31.0,14.4,2012,2,24,SN BR UP
55,9,2012-02-25,29.0,12.0,21.0,2.0,11.0,18.0,44.0,0.0,417.0,1023.0,0.0,0.0,29.39,30.18,1.7,26.0,7.2,2012,2,25,SN
56,9,2012-02-26,40.0,26.0,33.0,11.0,20.0,27.0,32.0,0.0,427.0,1012.0,0.0,0.0,29.05,29.84,8.5,18.0,16.3,2012,2,26,SN
57,9,2012-02-27,31.0,22.0,27.0,10.0,16.0,23.0,38.0,0.0,355.0,1074.0,0.0,0.0,29.59,30.35,7.3,28.0,9.4,2012,2,27,SN
58,9,2012-02-28,34.0,25.0,30.0,11.0,24.0,29.0,35.0,0.0,427.0,1012.0,0.0,0.56,29.23,30.09,9.1,12.0,10.1,2012,2,28,RA FZRA SN BR UP
59,9,2012-02-29,36.0,32.0,34.0,2.0,30.0,32.0,31.0,0.0,419.0,976.0,0.0,0.58,28.69,29.49,5.9,4.0,10.4,2012,2,29,RA SN BR
60,9,2012-03-01,37.0,31.0,34.0,2.0,28.0,31.0,31.0,0.0,419.0,976.0,0.0,0.06,29.01,29.79,1.7,27.0,4.6,2012,3,1,SN BR
61,9,2012-03-02,37.0,28.0,33.0,2.0,26.0,30.0,32.0,0.0,419.0,976.0,0.0,0.0,28.92,29.68,6.5,26.0,8.0,2012,3,2,SN BR HZ
62,9,2012-03-03,29.0,18.0,24.0,11.0,16.0,21.0,41.0,0.0,427.0,1012.0,0.0,0.0,29.02,29.78,13.8,28.0,14.0,2012,3,3,SN BR
63,9,2012-03-04,30.0,10.0,20.0,2.0,11.0,18.0,45.0,0.0,417.0,1023.0,0.0,0.0,29.21,29.97,5.6,30.0,6.2,2012,3,4, 
64,9,2012-03-05,36.0,16.0,26.0,10.0,20.0,24.0,39.0,0.0,355.0,1074.0,0.0,0.0,29.3,30.1,8.5,16.0,10.3,2012,3,5,BR
65,9,2012-03-06,59.0,31.0,45.0,1.0,33.0,38.0,20.0,0.0,433.0,1095.0,0.0,0.0,28.87,29.67,7.1,15.0,7.8,2012,3,6, 
66,9,2012-03-07,50.0,28.0,39.0,2.0,34.0,37.0,26.0,0.0,339.0,1085.0,0.0,0.01,28.97,29.71,7.4,30.0,9.3,2012,3,7,RA BR HZ
67,9,2012-03-08,37.0,22.0,30.0,11.0,17.0,26.0,35.0,0.0,427.0,1012.0,0.0,0.0,29.44,30.17,14.0,29.0,15.1,2012,3,8,SN BR
68,9,2012-03-09,34.0,15.0,25.0,10.0,9.0,21.0,40.0,0.0,355.0,1074.0,0.0,0.0,29.64,30.46,1.7,16.0,9.8,2012,3,9, 
69,9,2012-03-10,66.0,33.0,50.0,9.0,27.0,40.0,15.0,0.0,255.0,1164.0,0.0,0.0,29.18,29.98,7.5,19.0,10.3,2012,3,10, 
70,9,2012-03-11,67.0,40.0,54.0,9.0,33.0,44.0,11.0,0.0,255.0,1164.0,0.0,0.01,29.14,29.93,8.8,16.0,9.8,2012,3,11,RA
71,9,2012-03-12,53.0,44.0,49.0,8.0,44.0,47.0,16.0,0.0,442.0,1038.0,0.0,0.42,28.96,29.71,5.4,22.0,7.7,2012,3,12,RA BR
72,9,2012-03-13,66.0,32.0,49.0,9.0,37.0,43.0,16.0,0.0,255.0,1164.0,0.0,0.0,29.18,29.95,5.0,14.0,5.6,2012,3,13,BR HZ
73,9,2012-03-14,73.0,47.0,60.0,3.0,43.0,50.0,5.0,0.0,254.0,1166.0,0.0,0.0,29.05,29.81,2.0,17.0,5.5,2012,3,14, 
74,9,2012-03-15,64.0,40.0,52.0,2.0,30.0,42.0,13.0,0.0,436.0,1029.0,0.0,0.0,29.23,29.99,2.8,35.0,3.7,2012,3,15, 
75,9,2012-03-16,80.0,42.0,61.0,17.0,48.0,54.0,4.0,0.0,376.0,1016.0,0.0,0.0,29.1,29.87,6.0,16.0,6.5,2012,3,16, 
76,9,2012-03-17,81.0,56.0,69.0,1.0,56.0,61.0,0.0,4.0,274.0,1154.0,0.0,0.0,29.02,29.77,12.3,17.0,12.7,2012,3,17,BR
77,9,2012-03-18,80.0,60.0,70.0,8.0,57.0,62.0,0.0,5.0,311.0,1104.0,0.0,0.0,28.98,29.74,14.4,16.0,14.4,2012,3,18, 
78,9,2012-03-19,80.0,61.0,71.0,8.0,58.0,62.0,0.0,6.0,401.0,1113.0,0.0,0.89,28.94,29.69,12.8,15.0,13.4,2012,3,19,TSRA RA
79,9,2012-03-20,65.0,55.0,60.0,12.0,54.0,57.0,5.0,0.0,359.0,1024.0,0.0,0.35,29.1,29.84,3.2,20.0,5.5,2012,3,20,RA BR
80,9,2012-03-21,67.0,54.0,61.0,3.0,55.0,57.0,4.0,0.0,254.0,1166.0,0.0,0.02,29.24,29.97,2.2,21.0,4.7,2012,3,21,RA BR
81,9,2012-03-22,69.0,57.0,63.0,8.0,57.0,59.0,2.0,0.0,280.0,1156.0,0.0,0.32,29.24,30.01,3.7,9.0,4.9,2012,3,22,RA BR
82,9,2012-03-23,73.0,57.0,65.0,3.0,56.0,59.0,0.0,0.0,249.0,1170.0,0.0,0.71,29.15,29.91,1.2,9.0,2.2,2012,3,23,BR
83,9,2012-03-24,70.0,51.0,61.0,5.0,52.0,56.0,4.0,0.0,346.0,1057.0,0.0,0.0,29.21,29.95,5.4,33.0,5.8,2012,3,24,BR
84,9,2012-03-25,58.0,39.0,49.0,9.0,32.0,42.0,16.0,0.0,332.0,1082.0,0.0,0.0,29.42,30.17,8.6,1.0,10.6,2012,3,25, 
85,9,2012-03-26,47.0,37.0,42.0,11.0,27.0,36.0,23.0,0.0,427.0,1012.0,0.0,0.03,29.37,30.18,16.3,12.0,17.1,2012,3,26,RA
86,9,2012-03-27,70.0,44.0,57.0,2.0,39.0,47.0,8.0,0.0,334.0,1065.0,0.0,0.0,28.95,29.73,11.1,22.0,19.2,2012,3,27,RA
87,9,2012-03-28,55.0,40.0,48.0,5.0,34.0,41.0,17.0,0.0,404.0,1111.0,0.0,0.0,29.26,30.0,8.7,31.0,9.5,2012,3,28, 
88,9,2012-03-29,60.0,39.0,50.0,5.0,36.0,43.0,15.0,0.0,404.0,1111.0,0.0,0.19,29.19,29.97,9.7,11.0,9.9,2012,3,29,RA
89,9,2012-03-30,51.0,39.0,45.0,9.0,39.0,42.0,20.0,0.0,413.0,1112.0,0.0,0.0,29.08,29.86,5.8,12.0,6.3,2012,3,30,HZ
90,9,2012-03-31,51.0,42.0,47.0,9.0,42.0,45.0,18.0,0.0,255.0,1164.0,0.0,0.0,29.03,29.82,9.8,14.0,10.1,2012,3,31,BR HZ
91,9,2012-04-01,67.0,46.0,57.0,3.0,42.0,48.0,8.0,0.0,394.0,1121.0,0.0,0.0,28.92,29.68,9.9,11.0,9.8,2012,4,1,BR
92,9,2012-04-02,70.0,49.0,60.0,2.0,41.0,50.0,5.0,0.0,358.0,1142.0,0.0,0.31,29.02,29.75,11.3,11.0,12.6,2012,4,2,TSRA
93,9,2012-04-03,64.0,44.0,54.0,9.0,36.0,45.0,11.0,0.0,332.0,1082.0,0.0,0.01,29.28,30.01,9.1,1.0,9.4,2012,4,3, 
94,9,2012-04-04,63.0,38.0,51.0,9.0,27.0,42.0,14.0,0.0,255.0,1164.0,0.0,0.0,29.26,30.03,5.5,6.0,6.4,2012,4,4, 
95,9,2012-04-05,59.0,41.0,50.0,9.0,28.0,40.0,15.0,0.0,413.0,1112.0,0.0,0.0,29.38,30.13,5.0,8.0,5.8,2012,4,5, 
96,9,2012-04-06,61.0,37.0,49.0,9.0,27.0,41.0,16.0,0.0,255.0,1164.0,0.0,0.0,29.41,30.19,9.7,14.0,10.3,2012,4,6, 
97,9,2012-04-07,57.0,44.0,51.0,9.0,34.0,42.0,14.0,0.0,255.0,1164.0,0.0,0.13,29.34,30.1,4.6,21.0,10.5,2012,4,7,RA BR
98,9,2012-04-08,63.0,34.0,49.0,3.0,23.0,39.0,16.0,0.0,444.0,1071.0,0.0,0.0,29.36,30.14,9.0,29.0,9.5,2012,4,8, 
99,9,2012-04-09,49.0,32.0,41.0,11.0,19.0,33.0,24.0,0.0,427.0,1012.0,0.0,0.0,29.36,30.14,14.2,31.0,15.0,2012,4,9, 
100,9,2012-04-10,44.0,29.0,37.0,11.0,17.0,29.0,28.0,0.0,427.0,1012.0,0.0,0.0,29.48,30.25,11.5,33.0,11.9,2012,4,10, 
101,9,2012-04-11,55.0,27.0,41.0,3.0,22.0,34.0,24.0,0.0,444.0,1071.0,0.0,0.0,29.54,30.32,2.2,33.0,3.6,2012,4,11, 
102,9,2012-04-12,64.0,33.0,49.0,9.0,27.0,40.0,16.0,0.0,413.0,1112.0,0.0,0.0,29.34,30.14,5.5,13.0,6.0,2012,4,12,BR
103,9,2012-04-13,54.0,48.0,51.0,5.0,40.0,46.0,14.0,0.0,404.0,1111.0,0.0,0.04,29.07,29.87,15.9,14.0,16.3,2012,4,13,RA BR
104,9,2012-04-14,74.0,44.0,59.0,12.0,46.0,53.0,6.0,0.0,359.0,1024.0,0.0,0.35,28.95,29.75,4.4,17.0,7.2,2012,4,14,BR
105,9,2012-04-15,75.0,49.0,62.0,2.0,55.0,57.0,3.0,0.0,292.0,1118.0,0.0,1.19,28.58,29.38,4.3,12.0,9.2,2012,4,15,RA BR
106,9,2012-04-16,49.0,34.0,42.0,5.0,32.0,36.0,23.0,0.0,404.0,1111.0,0.0,0.22,29.18,29.85,15.2,32.0,16.0,2012,4,16,RA SN BR
107,9,2012-04-17,58.0,30.0,44.0,9.0,37.0,43.0,21.0,0.0,413.0,1112.0,0.0,0.1,29.4,30.16,5.1,14.0,6.6,2012,4,17,RA
108,9,2012-04-18,65.0,46.0,56.0,5.0,43.0,49.0,9.0,0.0,404.0,1111.0,0.0,0.11,29.16,29.92,7.0,27.0,11.8,2012,4,18,RA
109,9,2012-04-19,47.0,40.0,44.0,6.0,34.0,40.0,21.0,0.0,394.0,1121.0,0.0,0.04,29.24,30.01,6.6,5.0,7.3,2012,4,19,RA
110,9,2012-04-20,58.0,34.0,46.0,2.0,29.0,39.0,19.0,0.0,436.0,1029.0,0.0,0.0,29.28,30.05,5.2,35.0,7.4,2012,4,20, 
111,9,2012-04-21,54.0,40.0,47.0,9.0,37.0,42.0,18.0,0.0,413.0,1112.0,0.0,0.32,29.21,29.98,8.4,15.0,9.7,2012,4,21,RA BR
112,9,2012-04-22,56.0,40.0,48.0,2.0,38.0,43.0,17.0,0.0,436.0,1029.0,0.0,0.0,29.42,30.18,3.0,35.0,3.9,2012,4,22,RA
113,9,2012-04-23,65.0,35.0,50.0,2.0,38.0,45.0,15.0,0.0,436.0,1029.0,0.0,0.0,29.24,30.05,3.1,31.0,3.6,2012,4,23, 
114,9,2012-04-24,73.0,48.0,61.0,3.0,40.0,50.0,4.0,0.0,254.0,1166.0,0.0,0.0,28.9,29.7,4.1,14.0,5.1,2012,4,24, 
115,9,2012-04-25,72.0,49.0,61.0,3.0,47.0,53.0,4.0,0.0,394.0,1121.0,0.0,0.16,28.9,29.63,5.1,11.0,8.9,2012,4,25,RA
116,9,2012-04-26,56.0,44.0,50.0,9.0,29.0,41.0,15.0,0.0,332.0,1082.0,0.0,0.0,29.36,30.08,8.9,3.0,10.5,2012,4,26, 
117,9,2012-04-27,57.0,40.0,49.0,5.0,26.0,40.0,16.0,0.0,404.0,1111.0,0.0,0.14,29.34,30.12,11.4,12.0,11.8,2012,4,27,RA
118,9,2012-04-28,51.0,40.0,46.0,9.0,32.0,39.0,19.0,0.0,413.0,1112.0,0.0,0.15,29.39,30.15,10.6,11.0,11.0,2012,4,28,RA BR
119,9,2012-04-29,58.0,44.0,51.0,9.0,40.0,46.0,14.0,0.0,255.0,1164.0,0.0,0.1,29.36,30.15,7.9,13.0,8.2,2012,4,29,RA
120,9,2012-04-30,62.0,44.0,53.0,9.0,46.0,49.0,12.0,0.0,255.0,1164.0,0.0,0.0,29.14,29.93,6.1,15.0,6.3,2012,4,30,BR
121,9,2012-05-01,74.0,50.0,62.0,2.0,55.0,58.0,3.0,0.0,358.0,1142.0,0.0,0.75,28.94,29.7,11.1,15.0,11.5,2012,5,1,RA BR VCTS
122,9,2012-05-02,80.0,58.0,69.0,13.0,57.0,62.0,0.0,4.0,430.0,1099.0,0.0,0.08,28.97,29.71,3.8,16.0,5.6,2012,5,2, 
123,9,2012-05-03,79.0,59.0,69.0,3.0,59.0,62.0,0.0,4.0,249.0,1170.0,0.0,0.58,29.07,29.79,2.8,2.0,5.7,2012,5,3,TSRA BR
124,9,2012-05-04,74.0,53.0,64.0,4.0,52.0,57.0,1.0,0.0,361.0,1139.0,0.0,0.34,29.21,29.93,8.8,7.0,10.7,2012,5,4,RA BR
125,9,2012-05-05,60.0,55.0,58.0,12.0,52.0,54.0,7.0,0.0,359.0,1024.0,0.0,0.77,29.21,29.97,6.5,9.0,8.3,2012,5,5,RA BR
126,9,2012-05-06,64.0,52.0,58.0,2.0,53.0,55.0,7.0,0.0,292.0,1118.0,0.0,1.1,29.17,29.95,5.0,3.0,6.8,2012,5,6,RA BR VCTS
127,9,2012-05-07,67.0,52.0,60.0,2.0,44.0,52.0,5.0,0.0,334.0,1065.0,0.0,0.0,29.15,29.92,10.0,29.0,10.5,2012,5,7,BR
128,9,2012-05-08,58.0,48.0,53.0,5.0,46.0,49.0,12.0,0.0,346.0,1057.0,0.0,0.24,29.15,29.9,3.4,30.0,4.6,2012,5,8,RA
129,9,2012-05-09,65.0,45.0,55.0,5.0,41.0,49.0,10.0,0.0,346.0,1057.0,0.0,0.0,29.23,30.0,2.9,36.0,4.2,2012,5,9, 
130,9,2012-05-10,73.0,46.0,60.0,3.0,44.0,52.0,5.0,0.0,254.0,1166.0,0.0,0.0,29.13,29.9,7.9,15.0,8.0,2012,5,10,BR
131,9,2012-05-11,71.0,51.0,61.0,5.0,48.0,54.0,4.0,0.0,346.0,1057.0,0.0,0.06,29.28,29.99,4.5,31.0,10.4,2012,5,11,RA
132,9,2012-05-12,70.0,49.0,60.0,5.0,37.0,49.0,5.0,0.0,346.0,1057.0,0.0,0.0,29.54,30.29,2.6,34.0,3.6,2012,5,12, 
133,9,2012-05-13,75.0,45.0,60.0,3.0,39.0,50.0,5.0,0.0,254.0,1166.0,0.0,0.0,29.39,30.18,3.9,25.0,4.4,2012,5,13,BR
134,9,2012-05-14,85.0,50.0,68.0,13.0,44.0,56.0,0.0,3.0,430.0,1099.0,0.0,0.0,29.15,29.94,5.1,22.0,5.8,2012,5,14, 
135,9,2012-05-15,74.0,54.0,64.0,5.0,39.0,52.0,1.0,0.0,346.0,1057.0,0.0,0.0,29.2,29.93,10.4,33.0,11.3,2012,5,15, 
136,9,2012-05-16,70.0,46.0,58.0,3.0,36.0,48.0,7.0,0.0,254.0,1166.0,0.0,0.0,29.33,30.09,0.7,14.0,3.6,2012,5,16, 
137,9,2012-05-17,84.0,54.0,69.0,8.0,42.0,55.0,0.0,4.0,311.0,1104.0,0.0,0.0,29.09,29.86,14.8,16.0,15.1,2012,5,17,RA
138,9,2012-05-18,93.0,62.0,78.0,14.0,49.0,61.0,0.0,13.0,398.0,1119.0,0.0,0.0,29.01,29.76,12.4,17.0,13.0,2012,5,18, 
139,9,2012-05-19,88.0,65.0,77.0,14.0,58.0,65.0,0.0,12.0,398.0,1119.0,0.0,0.63,29.02,29.77,8.5,18.0,12.7,2012,5,19,TS RA
140,9,2012-05-20,65.0,48.0,57.0,2.0,50.0,53.0,8.0,0.0,334.0,1065.0,0.0,0.01,29.28,30.0,10.1,33.0,10.4,2012,5,20,RA BR
141,9,2012-05-21,75.0,45.0,60.0,3.0,43.0,52.0,5.0,0.0,254.0,1166.0,0.0,0.0,29.4,30.16,2.3,13.0,2.8,2012,5,21, 
142,9,2012-05-22,85.0,55.0,70.0,8.0,45.0,57.0,0.0,5.0,311.0,1104.0,0.0,0.0,29.06,29.85,12.1,16.0,12.5,2012,5,22, 
143,9,2012-05-23,88.0,65.0,77.0,14.0,52.0,61.0,0.0,12.0,398.0,1119.0,0.0,0.32,28.76,29.54,11.9,16.0,15.0,2012,5,23,RA
144,9,2012-05-24,66.0,55.0,61.0,2.0,57.0,59.0,4.0,0.0,292.0,1118.0,0.0,1.56,28.77,29.5,4.8,31.0,7.7,2012,5,24,TS TSRA RA BR VCTS
145,9,2012-05-25,70.0,52.0,61.0,5.0,50.0,56.0,4.0,0.0,346.0,1057.0,0.0,0.0,29.26,29.97,3.2,28.0,4.3,2012,5,25, 
146,9,2012-05-26,65.0,60.0,63.0,8.0,58.0,60.0,2.0,0.0,280.0,1156.0,0.0,0.63,29.23,30.0,6.1,9.0,6.9,2012,5,26,TSRA RA BR
147,9,2012-05-27,91.0,64.0,78.0,14.0,65.0,69.0,0.0,13.0,398.0,1119.0,0.0,0.45,28.92,29.69,7.7,16.0,10.8,2012,5,27,RA BR
148,9,2012-05-28,79.0,58.0,69.0,1.0,56.0,62.0,0.0,4.0,274.0,1154.0,0.0,0.12,28.92,29.67,9.2,23.0,11.0,2012,5,28,RA BR
149,9,2012-05-29,64.0,52.0,58.0,2.0,44.0,51.0,7.0,0.0,334.0,1065.0,0.0,0.0,29.09,29.82,12.6,28.0,13.8,2012,5,29, 
150,9,2012-05-30,62.0,48.0,55.0,9.0,41.0,48.0,10.0,0.0,255.0,1164.0,0.0,0.0,29.24,29.99,6.2,35.0,8.1,2012,5,30, 
151,9,2012-05-31,65.0,50.0,58.0,3.0,40.0,49.0,7.0,0.0,254.0,1166.0,0.0,0.0,29.26,30.02,4.3,5.0,5.4,2012,5,31, 
