,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
24,4,2012-01-25,70.0,50.0,60.0,8.0,52.0,54.0,5.0,0.0,0.0,3.14,29.18,29.85,5.1,33.0,6.9,2012,1,25,TS TSRA BR,0725,1801
25,4,2012-01-26,70.0,47.0,59.0,7.0,41.0,49.0,6.0,0.0,0.0,0.0,29.32,30.0,3.4,31.0,4.6,2012,1,26, ,0725,1801
26,4,2012-01-27,71.0,38.0,55.0,3.0,42.0,49.0,10.0,0.0,0.0,0.0,29.34,30.03,2.8,19.0,4.3,2012,1,27, ,0725,1802
27,4,2012-01-28,59.0,41.0,50.0,2.0,28.0,41.0,15.0,0.0,0.0,0.0,29.68,30.37,7.9,2.0,8.5,2012,1,28, ,0724,1803
28,4,2012-01-29,63.0,34.0,49.0,3.0,31.0,41.0,16.0,0.0,0.0,0.0,29.68,30.41,0.6,16.0,2.0,2012,1,29, ,0724,1804
29,4,2012-01-30,64.0,41.0,53.0,0.0,48.0,51.0,12.0,0.0,0.0,0.2,29.5,30.24,2.5,18.0,3.9,2012,1,30,RA BR,0723,1805
30,4,2012-01-31,73.0,58.0,66.0,13.0,58.0,60.0,0.0,1.0,0.0,0.04,29.38,30.09,3.5,18.0,4.2,2012,1,31,RA BR,0722,1806
31,4,2012-02-01,82.0,59.0,71.0,18.0,61.0,64.0,0.0,6.0,0.0,0.0,29.38,30.06,0.3,29.0,1.4,2012,2,1,RA BR,0722,1807
32,4,2012-02-02,72.0,54.0,63.0,10.0,59.0,61.0,2.0,0.0,0.0,0.03,29.31,30.02,3.0,14.0,3.4,2012,2,2,RA BR HZ,0721,1808
33,4,2012-02-03,75.0,66.0,71.0,18.0,64.0,66.0,0.0,6.0,0.0,0.04,29.24,29.93,3.1,17.0,5.4,2012,2,3,TSRA RA,0721,1808
34,4,2012-02-04,69.0,50.0,60.0,7.0,41.0,49.0,5.0,0.0,0.0,0.13,29.49,30.16,8.2,35.0,8.6,2012,2,4,TSRA RA BR,0720,1809
35,4,2012-02-05,50.0,41.0,46.0,7.0,36.0,42.0,19.0,0.0,0.0,0.09,29.62,30.32,7.9,36.0,8.0,2012,2,5,RA,0719,1810
36,4,2012-02-06,51.0,40.0,46.0,7.0,35.0,41.0,19.0,0.0,0.0,0.0,29.55,30.29,0.8,2.0,3.0,2012,2,6,RA,0719,1811
37,4,2012-02-07,67.0,43.0,55.0,1.0,40.0,47.0,10.0,0.0,0.0,0.0,29.52,30.23,0.9,5.0,2.5,2012,2,7, ,0718,1812
38,4,2012-02-08,56.0,41.0,49.0,5.0,38.0,43.0,16.0,0.0,0.0,0.0,29.67,30.39,3.9,36.0,5.7,2012,2,8, ,0717,1813
39,4,2012-02-09,58.0,37.0,48.0,6.0,39.0,44.0,17.0,0.0,0.0,0.0,29.52,30.25,1.2,12.0,3.5,2012,2,9,BR HZ,0716,1814
40,4,2012-02-10,65.0,48.0,57.0,3.0,40.0,47.0,8.0,0.0,0.0,0.15,29.49,30.18,4.0,34.0,5.2,2012,2,10,RA BR,0716,1814
41,4,2012-02-11,50.0,35.0,43.0,11.0,23.0,35.0,22.0,0.0,0.0,0.0,29.77,30.46,8.1,2.0,8.7,2012,2,11, ,0715,1815
42,4,2012-02-12,44.0,29.0,37.0,17.0,21.0,31.0,28.0,0.0,0.0,0.01,29.65,30.43,3.5,9.0,6.4,2012,2,12,RA,0714,1816
43,4,2012-02-13,64.0,39.0,52.0,3.0,44.0,46.0,13.0,0.0,0.0,0.25,29.24,30.0,1.1,11.0,2.7,2012,2,13,RA BR HZ,0713,1817
44,4,2012-02-14,73.0,42.0,58.0,3.0,51.0,54.0,7.0,0.0,0.0,0.0,29.21,29.92,3.3,16.0,4.1,2012,2,14,FG+ BR,0712,1818
45,4,2012-02-15,78.0,57.0,68.0,13.0,55.0,60.0,0.0,3.0,0.0,0.0,29.26,29.92,1.2,28.0,4.1,2012,2,15,RA BR HZ,0711,1818
46,4,2012-02-16,65.0,50.0,58.0,3.0,43.0,49.0,7.0,0.0,0.0,0.0,29.44,30.13,3.7,1.0,6.0,2012,2,16, ,0710,1819
47,4,2012-02-17,57.0,51.0,54.0,1.0,51.0,53.0,11.0,0.0,0.0,0.53,29.28,30.02,1.0,5.0,4.6,2012,2,17,RA BR,0710,1820
48,4,2012-02-18,57.0,48.0,53.0,3.0,50.0,52.0,12.0,0.0,0.0,1.72,29.21,29.9,3.9,35.0,6.9,2012,2,18,TSRA RA BR,0709,1821
49,4,2012-02-19,59.0,44.0,52.0,4.0,44.0,48.0,13.0,0.0,0.0,0.0,29.38,30.08,1.2,5.0,5.2,2012,2,19, ,0708,1822
50,4,2012-02-20,70.0,47.0,59.0,3.0,51.0,53.0,6.0,0.0,0.0,0.0,29.36,30.05,3.9,17.0,5.1,2012,2,20,BR,0707,1822
51,4,2012-02-21,76.0,49.0,63.0,7.0,53.0,57.0,2.0,0.0,0.0,0.0,29.36,30.07,2.1,18.0,3.4,2012,2,21,BR,0706,1823
52,4,2012-02-22,88.0,62.0,75.0,19.0,53.0,61.0,0.0,10.0,0.0,0.0,29.09,29.81,2.6,23.0,4.6,2012,2,22,BR,0705,1824
53,4,2012-02-23,92.0,58.0,75.0,18.0,48.0,59.0,0.0,10.0,0.0,0.0,28.95,29.61,2.6,25.0,5.2,2012,2,23, ,0704,1825
54,4,2012-02-24,65.0,46.0,56.0,1.0,24.0,42.0,9.0,0.0,0.0,0.0,29.53,30.17,9.9,1.0,10.3,2012,2,24, ,0703,1825
55,4,2012-02-25,62.0,39.0,51.0,6.0,28.0,41.0,14.0,0.0,0.0,0.0,29.59,30.32,1.7,18.0,4.4,2012,2,25, ,0702,1826
56,4,2012-02-26,66.0,40.0,53.0,4.0,42.0,48.0,12.0,0.0,0.0,0.0,29.41,30.15,5.4,18.0,6.2,2012,2,26, ,0701,1827
57,4,2012-02-27,70.0,59.0,65.0,7.0,56.0,59.0,0.0,0.0,0.0,0.04,29.46,30.16,5.2,11.0,6.1,2012,2,27,RA BR,0660,1828
58,4,2012-02-28,78.0,62.0,70.0,12.0,63.0,65.0,0.0,5.0,0.0,0.04,29.29,30.0,8.0,17.0,8.8,2012,2,28,FG+ FG BR,0658,1828
59,4,2012-02-29,76.0,60.0,68.0,10.0,53.0,60.0,0.0,3.0,0.0,0.01,29.28,29.97,0.9,13.0,3.2,2012,2,29, ,0654,1826
60,4,2012-03-01,72.0,53.0,63.0,5.0,60.0,62.0,2.0,0.0,0.0,0.0,29.11,29.82,0.7,18.0,2.1,2012,3,1,BR,0657,1829
61,4,2012-03-02,83.0,59.0,71.0,13.0,51.0,60.0,0.0,6.0,0.0,0.0,29.05,29.72,2.6,2.0,5.8,2012,3,2,BR HZ,0656,1830
62,4,2012-03-03,66.0,45.0,56.0,3.0,27.0,45.0,9.0,0.0,0.0,0.0,29.39,30.05,7.3,1.0,8.0,2012,3,3, ,0655,1830
63,4,2012-03-04,73.0,42.0,58.0,1.0,32.0,46.0,7.0,0.0,0.0,0.0,29.51,30.19,1.9,20.0,4.0,2012,3,4, ,0654,1831
64,4,2012-03-05,76.0,47.0,62.0,3.0,39.0,50.0,3.0,0.0,0.0,0.0,29.57,30.27,5.0,17.0,5.9,2012,3,5, ,0653,1832
65,4,2012-03-06,75.0,54.0,65.0,6.0,52.0,57.0,0.0,0.0,0.0,0.0,29.39,30.11,9.4,17.0,10.5,2012,3,6, ,0652,1832
66,4,2012-03-07,73.0,64.0,69.0,9.0,61.0,64.0,0.0,4.0,0.0,0.01,29.25,29.95,9.8,16.0,9.8,2012,3,7,HZ,0651,1833
67,4,2012-03-08,76.0,46.0,61.0,1.0,59.0,61.0,4.0,0.0,0.0,0.04,29.35,30.0,1.8,16.0,10.3,2012,3,8,RA BR,0649,1834
68,4,2012-03-09,46.0,42.0,44.0,16.0,42.0,44.0,21.0,0.0,0.0,1.27,29.59,30.3,7.9,36.0,8.8,2012,3,9,TSRA RA BR VCTS,0648,1835
69,4,2012-03-10,52.0,43.0,48.0,12.0,46.0,47.0,17.0,0.0,0.0,0.77,29.43,30.18,1.8,1.0,3.5,2012,3,10,TSRA RA BR VCTS,0647,1835
70,4,2012-03-11,74.0,51.0,63.0,2.0,54.0,56.0,2.0,0.0,0.0,0.34,29.31,30.02,0.5,31.0,3.5,2012,3,11,TSRA RA BR,0646,1836
71,4,2012-03-12,80.0,51.0,66.0,5.0,58.0,61.0,0.0,1.0,0.0,0.0,29.36,30.05,3.4,17.0,4.3,2012,3,12,FG+ FG BR,0645,1837
72,4,2012-03-13,80.0,64.0,72.0,11.0,64.0,66.0,0.0,7.0,0.0,0.0,29.38,30.06,4.6,16.0,6.0,2012,3,13,BR,0644,1837
73,4,2012-03-14,79.0,67.0,73.0,12.0,65.0,67.0,0.0,8.0,0.0,0.0,29.38,30.06,5.7,15.0,7.6,2012,3,14,BR,0642,1838
74,4,2012-03-15,82.0,67.0,75.0,13.0,65.0,67.0,0.0,10.0,0.0,0.0,29.4,30.09,5.3,16.0,6.6,2012,3,15,RA,0641,1838
75,4,2012-03-16,80.0,68.0,74.0,12.0,65.0,67.0,0.0,9.0,0.0,0.0,29.35,30.04,6.6,16.0,8.2,2012,3,16, ,0640,1839
76,4,2012-03-17,79.0,66.0,73.0,11.0,64.0,67.0,0.0,8.0,0.0,0.0,29.31,29.99,7.4,15.0,8.5,2012,3,17, ,0639,1840
77,4,2012-03-18,75.0,67.0,71.0,9.0,65.0,67.0,0.0,6.0,0.0,0.01,29.24,29.92,8.1,15.0,9.2,2012,3,18,RA,0638,1840
78,4,2012-03-19,79.0,59.0,69.0,6.0,65.0,68.0,0.0,4.0,0.0,0.08,29.0,29.81,12.2,16.0,12.8,2012,3,19,RA BR,0636,1841
79,4,2012-03-20,70.0,52.0,61.0,2.0,49.0,54.0,4.0,0.0,0.0,2.77,29.08,29.78,3.5,36.0,4.3,2012,3,20,TS TSRA BR,0635,1842
80,4,2012-03-21,71.0,49.0,60.0,3.0,40.0,50.0,5.0,0.0,0.0,0.0,29.16,29.84,2.9,26.0,4.7,2012,3,21, ,0634,1842
81,4,2012-03-22,83.0,51.0,67.0,4.0,45.0,55.0,0.0,2.0,0.0,0.0,29.21,29.88,5.7,20.0,7.9,2012,3,22, ,0633,1843
82,4,2012-03-23,80.0,49.0,65.0,1.0,47.0,55.0,0.0,0.0,0.0,0.0,29.29,29.99,0.5,8.0,1.9,2012,3,23, ,0632,1844
83,4,2012-03-24,81.0,53.0,67.0,3.0,58.0,61.0,0.0,2.0,0.0,0.0,29.31,30.0,0.6,12.0,1.9,2012,3,24,BR,0630,1844
84,4,2012-03-25,82.0,58.0,70.0,6.0,59.0,63.0,0.0,5.0,0.0,0.0,29.33,30.01,1.3,15.0,2.0,2012,3,25,BR,0629,1845
85,4,2012-03-26,82.0,59.0,71.0,7.0,57.0,62.0,0.0,6.0,0.0,0.0,29.32,30.01,3.0,17.0,3.9,2012,3,26,BR,0628,1845
86,4,2012-03-27,81.0,59.0,70.0,5.0,60.0,63.0,0.0,5.0,0.0,0.0,29.33,30.01,3.7,16.0,4.9,2012,3,27,BR,0627,1846
87,4,2012-03-28,73.0,63.0,68.0,3.0,64.0,65.0,0.0,3.0,0.0,0.19,29.28,29.97,1.5,15.0,3.6,2012,3,28,TSRA RA BR,0625,1847
88,4,2012-03-29,81.0,64.0,73.0,8.0,66.0,68.0,0.0,8.0,0.0,0.03,29.17,29.86,2.3,16.0,3.5,2012,3,29,BR,0624,1847
89,4,2012-03-30,84.0,68.0,76.0,11.0,66.0,69.0,0.0,11.0,0.0,0.0,29.13,29.81,3.7,17.0,5.3,2012,3,30,BR,0623,1848
90,4,2012-03-31,88.0,65.0,77.0,12.0,66.0,69.0,0.0,12.0,0.0,0.0,29.13,29.8,3.5,17.0,5.7,2012,3,31,BR,0622,1849
91,4,2012-04-01,87.0,68.0,78.0,12.0,66.0,69.0,0.0,13.0,0.0,0.0,29.06,29.74,4.3,17.0,6.8,2012,4,1,HZ,0621,1849
92,4,2012-04-02,86.0,70.0,78.0,12.0,66.0,70.0,0.0,13.0,0.0,0.0,28.94,29.62,6.1,15.0,8.1,2012,4,2,BR,0619,1850
93,4,2012-04-03,86.0,63.0,75.0,9.0,64.0,68.0,0.0,10.0,0.0,0.08,29.08,29.73,1.8,14.0,4.8,2012,4,3,TS RA BR,0618,1850
94,4,2012-04-04,85.0,57.0,71.0,5.0,53.0,60.0,0.0,6.0,0.0,0.0,29.13,29.81,0.1,12.0,4.2,2012,4,4, ,0617,1851
95,4,2012-04-05,92.0,62.0,77.0,10.0,60.0,65.0,0.0,12.0,0.0,0.0,29.15,29.81,0.4,10.0,2.5,2012,4,5,BR,0616,1852
96,4,2012-04-06,84.0,61.0,73.0,6.0,58.0,64.0,0.0,8.0,0.0,0.0,29.28,29.94,2.3,11.0,5.2,2012,4,6, ,0615,1852
97,4,2012-04-07,85.0,67.0,76.0,9.0,63.0,67.0,0.0,11.0,0.0,0.0,29.41,30.07,3.5,16.0,5.2,2012,4,7,BR,0613,1853
98,4,2012-04-08,83.0,63.0,73.0,6.0,60.0,65.0,0.0,8.0,0.0,0.0,29.49,30.17,1.2,14.0,2.7,2012,4,8, ,0612,1853
99,4,2012-04-09,83.0,63.0,73.0,5.0,59.0,64.0,0.0,8.0,0.0,0.0,29.42,30.12,1.3,17.0,2.8,2012,4,9, ,0611,1854
100,4,2012-04-10,84.0,61.0,73.0,5.0,59.0,64.0,0.0,8.0,0.0,0.0,29.39,30.07,2.1,17.0,3.3,2012,4,10, ,0610,1855
101,4,2012-04-11,85.0,60.0,73.0,5.0,60.0,65.0,0.0,8.0,0.0,0.0,29.35,30.04,3.6,16.0,5.4,2012,4,11,BR HZ,0609,1855
102,4,2012-04-12,86.0,68.0,77.0,9.0,63.0,67.0,0.0,12.0,0.0,0.0,29.28,29.96,5.4,15.0,7.3,2012,4,12,RA,0608,1856
103,4,2012-04-13,83.0,67.0,75.0,6.0,66.0,68.0,0.0,10.0,0.0,0.0,29.21,29.9,6.3,15.0,7.8,2012,4,13,RA BR,0607,1857
104,4,2012-04-14,80.0,71.0,76.0,7.0,67.0,70.0,0.0,11.0,0.0,0.0,29.1,29.8,10.9,16.0,11.3,2012,4,14, ,0605,1857
105,4,2012-04-15,77.0,58.0,68.0,1.0,59.0,63.0,0.0,3.0,0.0,0.12,29.15,29.8,2.9,17.0,6.3,2012,4,15,RA,0604,1858
106,4,2012-04-16,76.0,54.0,65.0,4.0,53.0,59.0,0.0,0.0,0.0,0.0,29.38,30.04,2.6,3.0,4.2,2012,4,16,TS,0603,1859
107,4,2012-04-17,84.0,57.0,71.0,1.0,50.0,59.0,0.0,6.0,0.0,0.0,29.46,30.14,2.1,3.0,4.1,2012,4,17, ,0602,1859
108,4,2012-04-18,83.0,57.0,70.0,0.0,53.0,60.0,0.0,5.0,0.0,0.0,29.39,30.08,2.2,14.0,4.2,2012,4,18, ,0601,1860
109,4,2012-04-19,86.0,57.0,72.0,2.0,54.0,61.0,0.0,7.0,0.0,0.0,29.18,29.89,3.7,17.0,5.9,2012,4,19, ,0560,1900
110,4,2012-04-20,77.0,61.0,69.0,1.0,54.0,60.0,0.0,4.0,0.0,0.02,29.21,29.87,3.7,36.0,7.3,2012,4,20,TS RA,0559,1901
111,4,2012-04-21,81.0,53.0,67.0,4.0,42.0,53.0,0.0,2.0,0.0,0.0,29.32,30.0,5.1,35.0,6.2,2012,4,21, ,0558,1902
112,4,2012-04-22,91.0,51.0,71.0,0.0,46.0,57.0,0.0,6.0,0.0,0.0,29.38,30.05,1.4,7.0,2.8,2012,4,22, ,0557,1902
113,4,2012-04-23,82.0,59.0,71.0,0.0,41.0,54.0,0.0,6.0,0.0,0.0,29.44,30.13,1.1,5.0,3.7,2012,4,23, ,0556,1903
114,4,2012-04-24,88.0,55.0,72.0,1.0,52.0,61.0,0.0,7.0,0.0,0.0,29.28,29.98,5.1,17.0,5.7,2012,4,24, ,0555,1904
115,4,2012-04-25,92.0,65.0,79.0,7.0,63.0,68.0,0.0,14.0,0.0,0.0,29.16,29.86,7.0,18.0,8.6,2012,4,25, ,0554,1904
116,4,2012-04-26,94.0,66.0,80.0,8.0,64.0,69.0,0.0,15.0,0.0,0.0,29.14,29.82,6.5,18.0,8.2,2012,4,26, ,0553,1905
117,4,2012-04-27,90.0,68.0,79.0,7.0,63.0,68.0,0.0,14.0,0.0,0.0,29.12,29.79,7.8,17.0,8.9,2012,4,27, ,0552,1906
118,4,2012-04-28,91.0,68.0,80.0,8.0,64.0,68.0,0.0,15.0,0.0,0.0,29.13,29.81,8.7,16.0,9.6,2012,4,28,BR HZ,0551,1906
119,4,2012-04-29,88.0,71.0,80.0,7.0,65.0,69.0,0.0,15.0,0.0,0.0,29.22,29.88,8.9,15.0,9.6,2012,4,29, ,0550,1907
120,4,2012-04-30,85.0,73.0,79.0,6.0,68.0,71.0,0.0,14.0,0.0,0.0,29.25,29.93,5.1,16.0,7.3,2012,4,30, ,0549,1908
121,4,2012-05-01,89.0,71.0,80.0,7.0,67.0,70.0,0.0,15.0,0.0,0.0,29.2,29.87,7.3,15.0,8.4,2012,5,1, ,0548,1908
122,4,2012-05-02,88.0,71.0,80.0,7.0,66.0,70.0,0.0,15.0,0.0,0.0,29.18,29.85,3.1,19.0,5.1,2012,5,2, ,0547,1909
123,4,2012-05-03,93.0,71.0,82.0,8.0,68.0,72.0,0.0,17.0,0.0,0.0,29.23,29.89,4.0,15.0,6.9,2012,5,3, ,0546,1909
124,4,2012-05-04,93.0,72.0,83.0,9.0,68.0,72.0,0.0,18.0,0.0,0.0,29.23,29.9,5.1,16.0,7.1,2012,5,4, ,0545,1910
125,4,2012-05-05,96.0,71.0,84.0,10.0,69.0,73.0,0.0,19.0,0.0,0.11,29.16,29.84,5.2,16.0,7.1,2012,5,5,TSRA BR HZ,0545,1911
126,4,2012-05-06,93.0,66.0,80.0,6.0,66.0,70.0,0.0,15.0,0.0,0.69,29.14,29.83,3.7,17.0,6.0,2012,5,6,TS TSRA RA BR,0544,1911
127,4,2012-05-07,92.0,67.0,80.0,5.0,68.0,71.0,0.0,15.0,0.0,0.42,29.16,29.84,0.8,2.0,4.6,2012,5,7,TSRA RA BR,0543,1912
128,4,2012-05-08,70.0,63.0,67.0,8.0,64.0,66.0,0.0,2.0,0.0,0.26,29.28,29.95,2.2,36.0,3.5,2012,5,8,RA BR,0542,1913
129,4,2012-05-09,83.0,61.0,72.0,3.0,61.0,66.0,0.0,7.0,0.0,0.03,29.24,29.97,1.8,2.0,4.4,2012,5,9,RA,0542,1913
130,4,2012-05-10,73.0,63.0,68.0,7.0,63.0,65.0,0.0,3.0,0.0,2.7,29.16,29.86,3.3,12.0,5.8,2012,5,10,TSRA RA BR,0541,1914
131,4,2012-05-11,83.0,62.0,73.0,3.0,63.0,66.0,0.0,8.0,0.0,0.03,29.18,29.86,0.3,29.0,2.0,2012,5,11,RA FG BR,0540,1915
132,4,2012-05-12,82.0,64.0,73.0,3.0,60.0,64.0,0.0,8.0,0.0,0.0,29.39,30.05,2.8,35.0,4.8,2012,5,12, ,0539,1915
133,4,2012-05-13,84.0,61.0,73.0,3.0,57.0,64.0,0.0,8.0,0.0,0.0,29.42,30.11,2.1,36.0,3.6,2012,5,13, ,0539,1916
134,4,2012-05-14,86.0,63.0,75.0,1.0,59.0,64.0,0.0,10.0,0.0,0.33,29.34,30.03,1.2,2.0,2.5,2012,5,14,RA BR,0538,1917
135,4,2012-05-15,74.0,61.0,68.0,8.0,62.0,63.0,0.0,3.0,0.0,0.88,29.36,30.05,0.6,9.0,1.4,2012,5,15,RA BR,0537,1917
136,4,2012-05-16,86.0,59.0,73.0,4.0,59.0,64.0,0.0,8.0,0.0,0.0,29.34,30.03,0.6,10.0,1.7,2012,5,16,BR,0537,1918
137,4,2012-05-17,88.0,62.0,75.0,2.0,57.0,64.0,0.0,10.0,0.0,0.0,29.28,29.97,1.4,18.0,2.7,2012,5,17, ,0536,1919
138,4,2012-05-18,87.0,63.0,75.0,2.0,62.0,67.0,0.0,10.0,0.0,0.0,29.21,29.9,4.6,16.0,5.7,2012,5,18,BR HZ,0536,1919
139,4,2012-05-19,89.0,70.0,80.0,3.0,65.0,69.0,0.0,15.0,0.0,0.0,29.24,29.9,5.2,17.0,7.4,2012,5,19,BR,0535,1920
140,4,2012-05-20,87.0,66.0,77.0,1.0,62.0,68.0,0.0,12.0,0.0,0.0,29.38,30.03,2.0,13.0,3.4,2012,5,20,BR,0535,1921
141,4,2012-05-21,92.0,66.0,79.0,1.0,62.0,68.0,0.0,14.0,0.0,0.0,29.39,30.06,0.6,21.0,1.2,2012,5,21,BR,0534,1921
142,4,2012-05-22,91.0,69.0,80.0,2.0,62.0,68.0,0.0,15.0,0.0,0.0,29.23,29.92,1.6,19.0,3.7,2012,5,22, ,0534,1922
143,4,2012-05-23,90.0,68.0,79.0,1.0,67.0,71.0,0.0,14.0,0.0,0.0,29.02,29.71,8.0,17.0,9.0,2012,5,23, ,0533,1922
144,4,2012-05-24,91.0,73.0,82.0,3.0,69.0,72.0,0.0,17.0,0.0,0.0,29.0,29.66,8.1,17.0,9.1,2012,5,24, ,0533,1923
145,4,2012-05-25,92.0,73.0,83.0,4.0,70.0,73.0,0.0,18.0,0.0,0.0,29.18,29.82,9.1,16.0,10.0,2012,5,25,BR,0532,1924
146,4,2012-05-26,92.0,74.0,83.0,4.0,68.0,73.0,0.0,18.0,0.0,0.0,29.28,29.94,7.8,16.0,8.8,2012,5,26, ,0532,1924
147,4,2012-05-27,90.0,73.0,82.0,3.0,66.0,71.0,0.0,17.0,0.0,0.0,29.23,29.9,6.0,16.0,7.4,2012,5,27, ,0531,1925
148,4,2012-05-28,92.0,71.0,82.0,3.0,68.0,73.0,0.0,17.0,0.0,0.0,29.2,29.86,4.6,17.0,6.8,2012,5,28, ,0531,1925
149,4,2012-05-29,94.0,74.0,84.0,4.0,69.0,74.0,0.0,19.0,0.0,0.0,29.18,29.85,3.7,16.0,5.8,2012,5,29, ,0531,1926
150,4,2012-05-30,92.0,75.0,84.0,4.0,69.0,73.0,0.0,19.0,0.0,0.0,29.1,29.8,4.5,16.0,6.8,2012,5,30,RA,0530,1927
151,4,2012-05-31,94.0,74.0,84.0,4.0,64.0,70.0,0.0,19.0,0.0,0.0,29.15,29.8,2.0,9.0,6.0,2012,5,31, ,0530,1927
152,4,2012-06-01,92.0,69.0,81.0,1.0,60.0,67.0,0.0,16.0,0.0,0.0,29.24,29.91,1.7,10.0,4.7,2012,6,1, ,0530,1928
153,4,2012-06-02,94.0,72.0,83.0,3.0,67.0,72.0,0.0,18.0,0.0,0.0,29.21,29.88,4.9,17.0,7.0,2012,6,2, ,0530,1928
154,4,2012-06-03,92.0,74.0,83.0,3.0,69.0,73.0,0.0,18.0,0.0,0.0,29.2,29.87,3.4,18.0,6.9,2012,6,3, ,0530,1929
155,4,2012-06-04,92.0,74.0,83.0,2.0,70.0,74.0,0.0,18.0,0.0,0.0,29.15,29.82,2.9,17.0,5.6,2012,6,4, ,0529,1929
156,4,2012-06-05,95.0,74.0,85.0,4.0,68.0,73.0,0.0,20.0,0.0,0.0,29.1,29.77,1.4,18.0,3.7,2012,6,5, ,0529,1930
