,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,sunset,sunrise,codesum
97,14,2012-04-07,71.0,58.0,65.0,8.0,56.0,58.0,0.0,0.0,0.0,0.11490889603429796,28.74,30.12,4.6,5.0,13.0,2012,4,7,1856,0609,TS RA BR
98,14,2012-04-08,63.0,56.0,60.0,2.0,53.0,56.0,5.0,0.0,0.0,0.11490889603429796,28.87,30.25,5.2,5.0,5.9,2012,4,8,1857,0608, 
99,14,2012-04-09,72.0,57.0,65.0,7.0,58.0,60.0,0.0,0.0,0.0,0.01,28.74,30.12,5.7,18.0,7.0,2012,4,9,1857,0606,BR
100,14,2012-04-10,78.0,55.0,67.0,9.0,59.0,62.0,0.0,2.0,0.0,0.0,28.71,30.07,6.0,7.0,6.7,2012,4,10,1858,0605,BR HZ
101,14,2012-04-11,69.0,55.0,62.0,4.0,54.0,57.0,3.0,0.0,0.0,0.0,28.71,30.09,11.4,9.0,12.4,2012,4,11,1859,0604, 
102,14,2012-04-12,73.0,55.0,64.0,5.0,55.0,59.0,1.0,0.0,0.0,0.0,28.54,29.93,17.7,15.0,17.9,2012,4,12,1860,0602, 
103,14,2012-04-13,75.0,60.0,68.0,9.0,62.0,64.0,0.0,3.0,0.019621513944223106,2.34,28.45,29.82,12.0,17.0,14.2,2012,4,13,1901,0601,TS TSRA RA BR
104,14,2012-04-14,75.0,64.0,70.0,11.0,64.0,67.0,0.0,5.0,0.0,0.11490889603429796,28.28,29.66,22.4,16.0,22.5,2012,4,14,1902,0560,TS
105,14,2012-04-15,72.0,52.0,62.0,2.0,48.0,55.0,3.0,0.0,0.0,0.54,28.38,29.69,12.3,23.0,15.5,2012,4,15,1902,0558,TSRA BR
106,14,2012-04-16,69.0,48.0,59.0,1.0,44.0,52.0,6.0,0.0,0.0,0.0,28.77,30.12,2.9,2.0,5.7,2012,4,16,1903,0557, 
107,14,2012-04-17,74.0,47.0,61.0,1.0,47.0,53.0,4.0,0.0,0.0,0.0,28.8,30.18,5.5,15.0,6.4,2012,4,17,1904,0556, 
108,14,2012-04-18,78.0,52.0,65.0,5.0,52.0,58.0,0.0,0.0,0.0,0.0,28.63,30.02,13.4,17.0,13.7,2012,4,18,1905,0555, 
109,14,2012-04-19,79.0,56.0,68.0,7.0,55.0,60.0,0.0,3.0,0.0,0.64,28.42,29.79,13.6,18.0,14.0,2012,4,19,1906,0553,TS TSRA RA BR
110,14,2012-04-20,64.0,49.0,57.0,4.0,46.0,51.0,8.0,0.0,0.0,0.01,28.64,29.99,15.0,35.0,15.3,2012,4,20,1906,0552, 
111,14,2012-04-21,73.0,44.0,59.0,2.0,46.0,52.0,6.0,0.0,0.0,0.0,28.64,30.0,1.4,25.0,4.0,2012,4,21,1907,0551, 
112,14,2012-04-22,70.0,53.0,62.0,0.0,39.0,50.0,3.0,0.0,0.0,0.0,28.78,30.14,12.1,36.0,12.6,2012,4,22,1908,0550, 
113,14,2012-04-23,73.0,44.0,59.0,3.0,42.0,50.0,6.0,0.0,0.0,0.0,28.74,30.14,0.6,21.0,3.9,2012,4,23,1909,0548, 
114,14,2012-04-24,84.0,48.0,66.0,4.0,51.0,58.0,0.0,1.0,0.0,0.0,28.45,29.84,13.8,20.0,14.2,2012,4,24,1910,0547, 
115,14,2012-04-25,88.0,66.0,77.0,15.0,61.0,66.0,0.0,12.0,0.0,0.0,28.34,29.68,11.1,19.0,12.5,2012,4,25,1911,0546, 
116,14,2012-04-26,84.0,66.0,75.0,12.0,66.0,69.0,0.0,10.0,0.0,0.0,28.44,29.78,10.0,11.0,10.5,2012,4,26,1911,0545, 
117,14,2012-04-27,89.0,68.0,79.0,16.0,58.0,65.0,0.0,14.0,0.0,0.0,28.28,29.62,12.9,17.0,16.1,2012,4,27,1912,0544, 
118,14,2012-04-28,80.0,63.0,72.0,9.0,64.0,67.0,0.0,7.0,0.0,0.2,28.43,29.75,3.5,12.0,7.1,2012,4,28,1913,0543,TS TSRA BR
119,14,2012-04-29,80.0,65.0,73.0,10.0,65.0,67.0,0.0,8.0,0.0,0.07,28.51,29.85,7.5,17.0,10.4,2012,4,29,1914,0542,RA BR HZ
120,14,2012-04-30,83.0,61.0,72.0,8.0,64.0,67.0,0.0,7.0,0.0,1.28,28.53,29.88,6.3,17.0,12.0,2012,4,30,1915,0540,TS TSRA BR
121,14,2012-05-01,85.0,61.0,73.0,9.0,64.0,67.0,0.0,8.0,0.0,0.16,28.4,29.73,19.9,17.0,19.6,2012,5,1,1916,0539,TSRA
122,14,2012-05-02,84.0,68.0,76.0,12.0,65.0,68.0,0.0,11.0,0.0,0.0,28.41,29.75,19.6,18.0,19.9,2012,5,2,1916,0538, 
123,14,2012-05-03,91.0,69.0,80.0,15.0,67.0,71.0,0.0,15.0,0.0,0.0,28.44,29.78,16.6,18.0,17.0,2012,5,3,1917,0537, 
124,14,2012-05-04,83.0,68.0,76.0,11.0,67.0,70.0,0.0,11.0,0.0,0.02,28.46,29.79,10.6,17.0,11.3,2012,5,4,1918,0536, 
125,14,2012-05-05,89.0,63.0,76.0,11.0,66.0,70.0,0.0,11.0,0.0,0.0,28.4,29.74,14.6,17.0,15.0,2012,5,5,1919,0535, 
126,14,2012-05-06,87.0,68.0,78.0,13.0,67.0,70.0,0.0,13.0,0.0,0.0,28.43,29.75,10.8,18.0,12.5,2012,5,6,1920,0534,BR
127,14,2012-05-07,69.0,62.0,66.0,0.0,57.0,61.0,0.0,1.0,0.0,0.11490889603429796,28.61,29.93,14.8,36.0,15.1,2012,5,7,1921,0533, 
128,14,2012-05-08,73.0,55.0,64.0,2.0,46.0,54.0,1.0,0.0,0.0,0.11490889603429796,28.68,30.04,7.9,1.0,8.4,2012,5,8,1921,0532, 
129,14,2012-05-09,81.0,48.0,65.0,1.0,45.0,55.0,0.0,0.0,0.0,0.0,28.63,30.01,0.6,21.0,3.9,2012,5,9,1922,0531, 
130,14,2012-05-10,82.0,49.0,66.0,0.0,48.0,56.0,0.0,1.0,0.0,0.0,28.53,29.89,7.9,17.0,8.9,2012,5,10,1923,0531, 
131,14,2012-05-11,64.0,59.0,62.0,5.0,55.0,58.0,3.0,0.0,0.0,0.49,28.62,29.97,7.7,7.0,9.9,2012,5,11,1924,0530,RA BR
132,14,2012-05-12,72.0,58.0,65.0,2.0,56.0,59.0,0.0,0.0,0.0,0.13,28.79,30.14,8.8,3.0,9.4,2012,5,12,1925,0529,RA DZ BR
133,14,2012-05-13,77.0,55.0,66.0,2.0,55.0,59.0,0.0,1.0,0.0,0.0,28.79,30.16,6.3,36.0,7.3,2012,5,13,1925,0528, 
134,14,2012-05-14,79.0,59.0,69.0,1.0,53.0,59.0,0.0,4.0,0.0,0.0,28.72,30.1,1.9,6.0,3.4,2012,5,14,1926,0527, 
135,14,2012-05-15,84.0,58.0,71.0,3.0,55.0,61.0,0.0,6.0,0.0,0.0,28.66,30.03,3.1,19.0,5.0,2012,5,15,1927,0526, 
136,14,2012-05-16,86.0,56.0,71.0,3.0,55.0,61.0,0.0,6.0,0.0,0.0,28.64,30.0,4.6,16.0,4.9,2012,5,16,1928,0526, 
137,14,2012-05-17,87.0,57.0,72.0,3.0,56.0,62.0,0.0,7.0,0.0,0.0,28.54,29.91,9.4,17.0,9.9,2012,5,17,1929,0525, 
138,14,2012-05-18,87.0,62.0,75.0,6.0,55.0,63.0,0.0,10.0,0.0,0.0,28.44,29.79,16.2,17.0,16.4,2012,5,18,1929,0524, 
139,14,2012-05-19,87.0,68.0,78.0,9.0,60.0,66.0,0.0,13.0,0.0,0.02,28.5,29.81,17.7,17.0,18.9,2012,5,19,1930,0523,TSRA
140,14,2012-05-20,73.0,59.0,66.0,3.0,58.0,61.0,0.0,1.0,0.0,0.65,28.75,30.09,3.9,33.0,8.5,2012,5,20,1931,0523,TS TSRA
141,14,2012-05-21,81.0,59.0,70.0,1.0,57.0,62.0,0.0,5.0,0.0,0.28,28.77,30.14,4.2,6.0,5.3,2012,5,21,1932,0522,TS TSRA RA BR
142,14,2012-05-22,83.0,55.0,69.0,1.0,57.0,63.0,0.0,4.0,0.0,0.0,28.52,29.91,10.3,15.0,10.7,2012,5,22,1932,0522, 
143,14,2012-05-23,88.0,67.0,78.0,8.0,60.0,67.0,0.0,13.0,0.0,0.0,28.19,29.56,20.9,16.0,21.0,2012,5,23,1933,0521, 
144,14,2012-05-24,90.0,72.0,81.0,10.0,67.0,71.0,0.0,16.0,0.0,0.0,28.2,29.51,14.3,18.0,15.2,2012,5,24,1934,0520, 
145,14,2012-05-25,88.0,72.0,80.0,9.0,69.0,72.0,0.0,15.0,0.0,0.0,28.43,29.73,17.4,16.0,17.5,2012,5,25,1935,0520, 
146,14,2012-05-26,88.0,73.0,81.0,9.0,67.0,71.0,0.0,16.0,0.0,0.0,28.53,29.86,16.7,17.0,17.2,2012,5,26,1935,0519, 
147,14,2012-05-27,86.0,70.0,78.0,6.0,63.0,68.0,0.0,13.0,0.0,0.0,28.46,29.81,16.1,17.0,16.2,2012,5,27,1936,0519, 
148,14,2012-05-28,92.0,65.0,79.0,7.0,65.0,70.0,0.0,14.0,0.0,0.44,28.45,29.77,11.2,19.0,13.3,2012,5,28,1937,0518,TSRA
149,14,2012-05-29,89.0,62.0,76.0,4.0,64.0,68.0,0.0,11.0,0.019621513944223106,1.4,28.46,29.81,6.0,14.0,9.1,2012,5,29,1937,0518,TS TSRA RA
150,14,2012-05-30,85.0,63.0,74.0,1.0,62.0,67.0,0.0,9.0,0.0,0.11490889603429796,28.46,29.79,4.1,14.0,10.5,2012,5,30,1938,0518,TS RA
151,14,2012-05-31,77.0,62.0,70.0,3.0,53.0,60.0,0.0,5.0,0.0,0.0,28.56,29.89,15.0,1.0,15.6,2012,5,31,1939,0517, 
152,14,2012-06-01,66.0,53.0,60.0,13.0,50.0,54.0,5.0,0.0,0.0,0.1,28.6,29.98,6.0,9.0,7.5,2012,6,1,1939,0517,TS TSRA
153,14,2012-06-02,86.0,54.0,70.0,3.0,60.0,64.0,0.0,5.0,0.0,0.3,28.48,29.86,4.9,12.0,6.5,2012,6,2,1940,0517,TS TSRA BR
154,14,2012-06-03,90.0,64.0,77.0,4.0,67.0,71.0,0.0,12.0,0.0,0.14,28.42,29.79,6.3,17.0,9.8,2012,6,3,1941,0516,TSRA RA
