,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,sunset,sunrise,codesum
68,2,2012-03-09,57.0,30.0,44.0,12.0,22.0,31.0,21.0,0.0,0.22693110647181636,0.08,28.84,30.0,12.7,28.0,13.3,2012,3,9,1747,0610,RA SN BR
69,2,2012-03-10,35.0,25.0,30.0,2.0,16.0,25.0,35.0,0.0,0.0,0.0,29.21,30.38,7.7,30.0,10.1,2012,3,10,1748,0608, 
70,2,2012-03-11,54.0,27.0,41.0,8.0,20.0,33.0,24.0,0.0,0.0,0.0,29.25,30.36,12.9,23.0,13.3,2012,3,11,1749,0607, 
71,2,2012-03-12,68.0,35.0,52.0,19.0,27.0,43.0,13.0,0.0,0.0,0.0,29.11,30.2,7.9,25.0,8.6,2012,3,12,1750,0605, 
72,2,2012-03-13,69.0,47.0,58.0,25.0,47.0,51.0,7.0,0.0,0.0,0.28,28.9,29.98,9.8,23.0,10.1,2012,3,13,1751,0603,RA BR
73,2,2012-03-14,61.0,36.0,49.0,15.0,37.0,44.0,16.0,0.0,0.0,0.0,28.97,30.1,4.5,32.0,8.6,2012,3,14,1752,0602,FG BR
74,2,2012-03-15,46.0,35.0,41.0,7.0,34.0,37.0,24.0,0.0,0.0,0.14992152466367728,29.19,30.32,2.8,9.0,4.0,2012,3,15,1754,0560,RA FG BR
75,2,2012-03-16,49.0,32.0,41.0,7.0,36.0,38.0,24.0,0.0,0.0,0.07,29.1,30.2,3.7,23.0,6.1,2012,3,16,1755,0558,RA BR
76,2,2012-03-17,53.0,39.0,46.0,11.0,40.0,44.0,19.0,0.0,0.0,0.0,29.18,30.31,0.4,21.0,4.5,2012,3,17,1756,0557, 
77,2,2012-03-18,74.0,39.0,57.0,22.0,42.0,48.0,8.0,0.0,0.0,0.0,29.15,30.24,12.4,25.0,12.6,2012,3,18,1757,0555, 
78,2,2012-03-19,78.0,50.0,64.0,29.0,45.0,53.0,1.0,0.0,0.0,0.0,29.08,30.18,1.3,29.0,7.2,2012,3,19,1758,0553, 
79,2,2012-03-20,76.0,43.0,60.0,25.0,46.0,53.0,5.0,0.0,0.0,0.0,29.18,30.29,6.9,25.0,8.8,2012,3,20,1759,0551, 
80,2,2012-03-21,73.0,55.0,64.0,28.0,54.0,57.0,1.0,0.0,0.0,0.0,29.21,30.3,11.2,25.0,11.5,2012,3,21,1800,0550,FG+ BR
81,2,2012-03-22,78.0,56.0,67.0,31.0,52.0,58.0,0.0,2.0,0.0,0.0,29.05,30.12,10.6,26.0,11.0,2012,3,22,1802,0548,BR
82,2,2012-03-23,73.0,56.0,65.0,28.0,36.0,51.0,0.0,0.0,0.0,0.0,28.98,30.06,6.5,34.0,8.3,2012,3,23,1803,0546, 
83,2,2012-03-24,58.0,46.0,52.0,15.0,23.0,40.0,13.0,0.0,0.0,0.14992152466367728,28.99,30.08,2.3,9.0,5.5,2012,3,24,1804,0544,RA
84,2,2012-03-25,45.0,39.0,50.012707722385144,5.950604838709677,35.0,39.0,16.6197458455523,1.632453567937439,0.0,0.03,28.79,29.86,2.7,5.0,3.3,2012,3,25,1805,0543,RA BR
85,2,2012-03-26,47.0,27.0,37.0,1.0,20.0,32.0,28.0,0.0,0.0,0.14992152466367728,28.66,29.79,15.6,32.0,16.7,2012,3,26,1806,0541,RA
86,2,2012-03-27,45.0,22.0,34.0,4.0,3.0,24.0,31.0,0.0,0.0,0.0,28.98,30.13,12.8,32.0,13.3,2012,3,27,1807,0539, 
87,2,2012-03-28,50.0,35.0,43.0,5.0,27.0,37.0,22.0,0.0,0.0,0.04,28.74,29.78,6.6,22.0,8.0,2012,3,28,1808,0538,RA
88,2,2012-03-29,49.0,36.0,43.0,4.0,32.0,38.0,22.0,0.0,0.0,0.01,28.61,29.74,12.0,32.0,12.8,2012,3,29,1810,0536,RA
89,2,2012-03-30,48.0,29.0,39.0,0.0,14.0,31.0,26.0,0.0,0.22693110647181636,0.14992152466367728,28.87,29.99,7.0,32.0,8.3,2012,3,30,1811,0534,SN
90,2,2012-03-31,41.0,32.0,37.0,2.0,29.0,33.0,28.0,0.0,0.1,0.04,28.84,29.94,2.9,5.0,5.6,2012,3,31,1812,0532,SN BR
91,2,2012-04-01,48.0,32.0,40.0,0.0,33.0,37.0,25.0,0.0,0.0,0.19,28.67,29.75,6.3,26.0,7.3,2012,4,1,1813,0531,RA BR
92,2,2012-04-02,50.0,33.0,42.0,2.0,22.0,34.0,23.0,0.0,0.0,0.14992152466367728,28.58,29.7,11.8,35.0,12.1,2012,4,2,1814,0529, 
93,2,2012-04-03,55.0,30.0,43.0,3.0,9.0,32.0,22.0,0.0,0.0,0.0,28.69,29.78,10.4,32.0,10.7,2012,4,3,1815,0527, 
94,2,2012-04-04,59.0,36.0,48.0,7.0,22.0,37.0,17.0,0.0,0.0,0.02,28.52,29.6,11.8,29.0,12.7,2012,4,4,1816,0526, 
95,2,2012-04-05,48.0,32.0,40.0,1.0,23.0,33.0,25.0,0.0,0.0,0.0,28.66,29.79,9.4,31.0,10.2,2012,4,5,1817,0524, 
96,2,2012-04-06,49.0,30.0,40.0,1.0,17.0,32.0,25.0,0.0,0.0,0.0,28.81,29.93,9.9,32.0,10.7,2012,4,6,1819,0522, 
97,2,2012-04-07,53.0,32.0,43.0,1.0,17.0,33.0,22.0,0.0,0.0,0.0,28.86,29.97,9.9,33.0,10.3,2012,4,7,1820,0520, 
98,2,2012-04-08,52.0,38.0,45.0,3.0,22.0,36.0,20.0,0.0,0.0,0.0,28.69,29.74,9.0,29.0,9.8,2012,4,8,1821,0519, 
99,2,2012-04-09,53.0,41.0,47.0,4.0,28.0,38.0,18.0,0.0,0.0,0.0,28.46,29.55,17.7,27.0,17.8,2012,4,9,1822,0517, 
100,2,2012-04-10,57.0,39.0,48.0,5.0,22.0,37.0,17.0,0.0,0.0,0.14992152466367728,28.54,29.65,10.5,26.0,11.3,2012,4,10,1823,0515,RA
101,2,2012-04-11,52.0,38.0,45.0,2.0,30.0,38.0,20.0,0.0,0.0,0.09,28.69,29.8,5.1,31.0,6.7,2012,4,11,1824,0514,RA
102,2,2012-04-12,51.0,37.0,44.0,0.0,35.0,40.0,21.0,0.0,0.0,0.06,28.85,29.97,7.2,36.0,9.1,2012,4,12,1825,0512,RA
103,2,2012-04-13,61.0,37.0,49.0,5.0,26.0,40.0,16.0,0.0,0.0,0.0,28.99,30.09,8.9,30.0,9.6,2012,4,13,1826,0511, 
104,2,2012-04-14,67.0,44.0,56.0,12.0,23.0,42.0,9.0,0.0,0.0,0.0,28.97,30.07,9.9,26.0,10.8,2012,4,14,1828,0509, 
105,2,2012-04-15,73.0,49.0,61.0,16.0,47.0,54.0,4.0,0.0,0.0,0.14992152466367728,28.87,29.97,9.2,24.0,9.7,2012,4,15,1829,0507,RA
106,2,2012-04-16,88.0,57.0,73.0,28.0,52.0,60.0,0.0,8.0,0.0,0.02,28.9,29.96,9.9,23.0,10.5,2012,4,16,1830,0506, 
107,2,2012-04-17,77.0,52.0,65.0,20.0,35.0,52.0,0.0,0.0,0.0,0.0,28.93,30.03,15.0,29.0,15.7,2012,4,17,1831,0504, 
108,2,2012-04-18,61.0,44.0,53.0,7.0,30.0,42.0,12.0,0.0,0.0,0.0,29.07,30.17,2.4,31.0,6.3,2012,4,18,1832,0503, 
109,2,2012-04-19,69.0,42.0,56.0,10.0,35.0,46.0,9.0,0.0,0.0,0.0,28.95,30.04,7.3,23.0,7.7,2012,4,19,1833,0501, 
110,2,2012-04-20,74.0,49.0,62.0,15.0,42.0,51.0,3.0,0.0,0.0,0.14992152466367728,28.89,29.96,11.4,21.0,12.5,2012,4,20,1834,0459, 
111,2,2012-04-21,75.0,53.0,64.0,17.0,52.0,56.0,1.0,0.0,0.0,0.0,28.71,29.77,10.7,20.0,10.8,2012,4,21,1835,0458,BR
112,2,2012-04-22,59.0,39.0,49.0,2.0,45.0,46.0,16.0,0.0,0.0,1.33,28.66,29.74,7.5,4.0,11.0,2012,4,22,1837,0456,RA BR
113,2,2012-04-23,63.0,39.0,51.0,3.0,44.0,46.0,14.0,0.0,0.0,1.36,28.29,29.36,3.8,13.0,12.0,2012,4,23,1838,0455,RA FG+ BR
114,2,2012-04-24,51.0,39.0,45.0,3.0,32.0,40.0,20.0,0.0,0.0,0.14992152466367728,28.4,29.53,11.9,21.0,12.5,2012,4,24,1839,0453,RA
115,2,2012-04-25,57.0,35.0,46.0,3.0,31.0,39.0,19.0,0.0,0.0,0.14992152466367728,28.67,29.79,8.9,25.0,9.6,2012,4,25,1840,0452, 
116,2,2012-04-26,61.0,36.0,49.0,0.0,35.0,43.0,16.0,0.0,0.0,0.02,28.74,29.79,6.1,22.0,8.6,2012,4,26,1841,0451,RA BR
117,2,2012-04-27,51.0,35.0,43.0,6.0,30.0,38.0,22.0,0.0,0.0,0.03,28.61,29.75,18.0,28.0,18.3,2012,4,27,1842,0449,RA BR
118,2,2012-04-28,54.0,32.0,43.0,7.0,17.0,33.0,22.0,0.0,0.0,0.0,28.95,30.08,10.5,29.0,10.8,2012,4,28,1843,0448, 
119,2,2012-04-29,56.0,33.0,45.0,5.0,12.0,34.0,20.0,0.0,0.0,0.0,28.98,30.1,10.0,31.0,11.3,2012,4,29,1844,0446, 
120,2,2012-04-30,61.0,34.0,48.0,3.0,19.0,37.0,17.0,0.0,0.0,0.0,29.14,30.25,4.3,26.0,6.9,2012,4,30,1845,0445, 
121,2,2012-05-01,48.0,41.0,45.0,6.0,41.0,43.0,20.0,0.0,0.0,0.64,29.01,30.11,4.5,9.0,7.5,2012,5,1,1847,0444,RA FG+ FG BR
122,2,2012-05-02,50.0,41.0,46.0,5.0,42.0,44.0,19.0,0.0,0.0,0.0,29.07,30.19,5.2,8.0,5.6,2012,5,2,1848,0442,FG+ FG BR
123,2,2012-05-03,50.0,44.0,47.0,5.0,46.0,47.0,18.0,0.0,0.0,0.2,29.05,30.16,3.4,16.0,4.7,2012,5,3,1849,0441,RA FG+ FG BR
124,2,2012-05-04,65.0,48.0,57.0,5.0,52.0,53.0,8.0,0.0,0.0,0.02,28.88,29.97,3.2,21.0,7.4,2012,5,4,1850,0440,RA FG+ FG BR
125,2,2012-05-05,63.0,50.0,57.0,4.0,51.0,53.0,8.0,0.0,0.0,0.02,28.9,30.0,2.2,8.0,3.1,2012,5,5,1851,0438,FG+ BR
126,2,2012-05-06,62.0,48.0,55.0,2.0,46.0,50.0,10.0,0.0,0.0,0.0,29.0,30.09,2.2,12.0,5.6,2012,5,6,1852,0437,BR
127,2,2012-05-07,70.0,43.0,57.0,4.0,43.0,49.0,8.0,0.0,0.0,0.0,29.01,30.1,4.4,20.0,5.0,2012,5,7,1853,0436,RA
128,2,2012-05-08,55.0,46.0,51.0,3.0,47.0,49.0,14.0,0.0,0.0,0.43,28.91,29.99,10.0,20.0,10.7,2012,5,8,1854,0435,RA BR
129,2,2012-05-09,61.0,55.0,58.0,4.0,57.0,57.0,7.0,0.0,0.0,0.2,28.66,29.72,6.2,21.0,6.6,2012,5,9,1855,0433,RA FG+ FG BR
130,2,2012-05-10,62.0,43.0,53.0,1.0,44.0,48.0,12.0,0.0,0.0,0.44,28.45,29.53,10.8,29.0,12.5,2012,5,10,1856,0432,RA
131,2,2012-05-11,62.0,43.0,53.0,2.0,33.0,44.0,12.0,0.0,0.0,0.0,28.77,29.9,11.4,28.0,11.9,2012,5,11,1857,0431, 
132,2,2012-05-12,76.0,46.0,61.0,6.0,34.0,49.0,4.0,0.0,0.0,0.0,29.02,30.12,10.2,28.0,10.6,2012,5,12,1859,0430, 
133,2,2012-05-13,80.0,57.0,69.0,14.0,44.0,56.0,0.0,4.0,0.0,0.0,29.04,30.12,8.6,25.0,9.2,2012,5,13,1860,0429, 
134,2,2012-05-14,69.0,56.0,63.0,7.0,54.0,58.0,2.0,0.0,0.0,0.18,29.05,30.15,3.0,20.0,6.0,2012,5,14,1901,0428,RA BR
135,2,2012-05-15,69.0,57.0,63.0,7.0,55.0,58.0,2.0,0.0,0.0,0.52,29.02,30.08,8.3,18.0,9.7,2012,5,15,1901,0427,RA FG BR
136,2,2012-05-16,71.0,60.0,66.0,9.0,60.0,61.0,0.0,1.0,0.0,0.14992152466367728,28.82,29.89,6.1,22.0,6.9,2012,5,16,1902,0426,FG+ BR
137,2,2012-05-17,67.0,47.0,57.0,0.0,37.0,48.0,8.0,0.0,0.0,0.0,28.94,30.05,7.9,31.0,8.8,2012,5,17,1903,0425, 
138,2,2012-05-18,70.0,47.0,59.0,2.0,37.0,48.0,6.0,0.0,0.0,0.0,29.1,30.2,1.4,15.0,5.2,2012,5,18,1904,0424, 
139,2,2012-05-19,77.0,49.0,63.0,6.0,40.0,53.0,2.0,0.0,0.0,0.0,29.08,30.16,0.7,33.0,6.7,2012,5,19,1905,0423, 
140,2,2012-05-20,80.0,58.0,69.0,11.0,45.0,56.0,0.0,4.0,0.0,0.0,29.15,30.26,2.4,15.0,6.9,2012,5,20,1906,0422, 
141,2,2012-05-21,67.0,53.0,60.0,2.0,54.0,56.0,5.0,0.0,0.0,0.09,29.13,30.2,5.1,7.0,5.4,2012,5,21,1907,0421,FG+ BR
142,2,2012-05-22,62.0,57.0,60.0,2.0,59.0,59.0,5.0,0.0,0.0,0.65,28.85,29.92,6.3,4.0,6.5,2012,5,22,1908,0420,RA FG+ BR
143,2,2012-05-23,72.0,59.0,66.0,7.0,61.0,62.0,0.0,1.0,0.0,0.04,28.85,29.96,1.4,25.0,4.8,2012,5,23,1909,0420,RA BR
144,2,2012-05-24,75.0,58.0,67.0,8.0,59.0,62.0,0.0,2.0,0.0,0.0,29.09,30.19,5.6,15.0,7.1,2012,5,24,1910,0419,FG+ BR
145,2,2012-05-25,73.0,58.0,66.0,6.0,61.0,62.0,0.0,1.0,0.0,0.01,29.13,30.2,5.6,19.0,7.5,2012,5,25,1910,0418,FG+ BR
146,2,2012-05-26,82.0,66.0,74.0,14.0,62.0,66.0,0.0,9.0,0.0,0.0,29.02,30.1,9.4,27.0,10.6,2012,5,26,1911,0417, 
147,2,2012-05-27,81.0,64.0,73.0,13.0,52.0,60.0,0.0,8.0,0.0,0.0,29.04,30.11,1.0,28.0,6.6,2012,5,27,1912,0417, 
148,2,2012-05-28,79.0,61.0,70.0,10.0,61.0,64.0,0.0,5.0,0.0,0.14992152466367728,28.91,29.97,3.3,13.0,6.8,2012,5,28,1913,0416, 
149,2,2012-05-29,83.0,64.0,74.0,14.0,65.0,67.0,0.0,9.0,0.0,0.56,28.77,29.81,2.8,15.0,6.0,2012,5,29,1914,0416,RA BR
150,2,2012-05-30,73.0,63.0,68.0,7.0,61.0,63.0,0.0,3.0,0.0,0.14992152466367728,28.68,29.75,5.8,24.0,6.6,2012,5,30,1915,0415,RA
151,2,2012-05-31,77.0,60.0,69.0,8.0,50.0,58.0,0.0,4.0,0.0,0.14992152466367728,28.72,29.81,8.4,32.0,8.9,2012,5,31,1916,0414, 
152,2,2012-06-01,69.0,54.0,62.0,1.0,45.0,52.0,3.0,0.0,0.0,0.0,28.94,30.03,6.2,8.0,8.1,2012,6,1,1916,0414,RA
