,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum
25,19,2012-01-26,38.0,31.0,35.0,14.0,20.0,27.0,30.0,0.0,432.0,1016.0,0.0,0.0,29.02,30.11,3.7,22.0,6.2,2012,1,26,BR
26,19,2012-01-27,42.0,31.0,37.0,16.0,23.0,31.0,28.0,0.0,431.0,1017.0,0.1,0.0,29.1,29.86,7.8,27.0,10.0,2012,1,27,SN BR HZ
27,19,2012-01-28,37.0,26.0,32.0,11.0,18.0,26.0,33.0,0.0,431.0,1019.0,0.5,0.05,29.18,29.92,14.2,26.0,15.1,2012,1,28,SN BR
28,19,2012-01-29,30.0,17.0,24.0,3.0,14.0,21.0,41.0,0.0,430.0,1020.0,1.7,0.07,29.33,30.1,7.9,28.0,9.2,2012,1,29,SN BR
29,19,2012-01-30,45.0,14.0,30.0,9.0,24.0,30.0,35.0,0.0,429.0,1021.0,0.0,0.0,29.13,29.93,7.1,20.0,8.2,2012,1,30,DZ
30,19,2012-01-31,54.0,40.0,47.0,26.0,37.0,41.0,18.0,0.0,428.0,1023.0,0.0,0.0,29.03,29.79,14.6,23.0,15.1,2012,1,31,HZ
31,19,2012-02-01,41.0,33.0,37.0,15.0,30.0,34.0,28.0,0.0,427.0,1024.0,0.0,0.0,29.35,30.1,4.4,31.0,5.6,2012,2,1,HZ
32,19,2012-02-02,36.0,30.0,33.0,11.0,30.0,32.0,32.0,0.0,426.0,1025.0,0.0,0.0,29.55,30.29,3.1,25.0,4.6,2012,2,2,BR
33,19,2012-02-03,37.0,31.0,34.0,12.0,29.0,33.0,31.0,0.0,424.0,1027.0,0.0,0.0,29.68,30.45,3.5,5.0,4.4,2012,2,3,BR HZ
34,19,2012-02-04,40.0,29.0,35.0,12.0,27.0,33.0,30.0,0.0,423.0,1028.0,0.0,0.0,29.5,30.3,4.9,7.0,6.1,2012,2,4, 
35,19,2012-02-05,42.0,29.0,36.0,13.0,27.0,32.0,29.0,0.0,422.0,1029.0,0.0,0.0,29.49,30.28,3.1,33.0,5.8,2012,2,5,HZ
36,19,2012-02-06,42.0,28.0,35.0,12.0,26.0,30.0,30.0,0.0,421.0,1031.0,0.0,0.0,29.36,30.14,9.4,26.0,9.7,2012,2,6,BR HZ
37,19,2012-02-07,36.0,24.0,30.0,7.0,22.0,27.0,35.0,0.0,420.0,1032.0,0.0,0.0,29.6,30.36,12.2,1.0,13.2,2012,2,7, 
38,19,2012-02-08,34.0,20.0,27.0,3.0,11.0,22.0,38.0,0.0,419.0,1033.0,0.0,0.0,29.55,30.34,7.8,29.0,8.3,2012,2,8, 
39,19,2012-02-09,37.0,20.0,29.0,5.0,14.0,24.0,36.0,0.0,417.0,1035.0,0.0,0.0,29.36,30.17,11.2,24.0,11.4,2012,2,9, 
40,19,2012-02-10,33.0,10.0,22.0,2.0,5.0,21.0,43.0,0.0,416.0,1036.0,1.9,0.04,29.29,30.22,9.5,33.0,14.3,2012,2,10,SN BR HZ BLSN
41,19,2012-02-11,18.0,7.0,13.0,11.0,1.0,10.0,52.0,0.0,415.0,1037.0,0.0,0.0,29.55,30.34,16.1,30.0,16.5,2012,2,11, 
42,19,2012-02-12,33.0,14.0,24.0,1.0,2.0,18.0,41.0,0.0,413.0,1039.0,0.0,0.0,29.47,30.27,11.7,28.0,12.0,2012,2,12, 
43,19,2012-02-13,31.0,16.0,24.0,1.0,15.0,22.0,41.0,0.0,412.0,1040.0,0.4,0.03,29.23,30.04,6.1,20.0,6.8,2012,2,13,SN BR
44,19,2012-02-14,35.0,28.0,32.0,7.0,26.0,30.0,33.0,0.0,411.0,1041.0,0.0,0.0,29.13,29.89,7.5,23.0,7.7,2012,2,14,SN BR HZ
45,19,2012-02-15,48.0,33.0,41.0,16.0,32.0,35.0,24.0,0.0,409.0,1043.0,0.0,0.02,29.24,30.01,6.5,20.0,8.0,2012,2,15,RA BR HZ
46,19,2012-02-16,45.0,34.0,40.0,14.0,26.0,34.0,25.0,0.0,408.0,1044.0,0.0,0.0,29.27,30.03,7.8,28.0,8.5,2012,2,16,RA BR HZ
47,19,2012-02-17,40.0,26.0,33.0,7.0,26.0,31.0,32.0,0.0,406.0,1045.0,0.1,0.01,29.29,30.06,3.6,23.0,5.2,2012,2,17,SN BR
48,19,2012-02-18,38.0,23.0,31.0,5.0,19.0,27.0,34.0,0.0,405.0,1046.0,0.0,0.0,29.43,30.18,6.0,36.0,7.3,2012,2,18, 
49,19,2012-02-19,37.0,19.0,28.0,1.0,20.0,26.0,37.0,0.0,403.0,1048.0,0.0,0.0,29.44,30.21,2.2,16.0,4.2,2012,2,19,BR HZ
50,19,2012-02-20,41.0,21.0,31.0,4.0,22.0,29.0,34.0,0.0,402.0,1049.0,0.0,0.0,29.38,30.18,9.7,15.0,10.3,2012,2,20,HZ
51,19,2012-02-21,42.0,33.0,38.0,11.0,29.0,33.0,27.0,0.0,400.0,1050.0,0.1,0.05,28.87,29.67,9.4,23.0,11.8,2012,2,21,RA SN BR HZ
52,19,2012-02-22,45.0,29.0,37.0,10.0,26.0,32.0,28.0,0.0,399.0,1052.0,0.0,0.01,28.72,29.51,8.8,25.0,9.4,2012,2,22,RA
53,19,2012-02-23,39.0,23.0,31.0,3.0,18.0,29.0,34.0,0.0,397.0,1053.0,1.6,0.12,28.8,30.16,6.0,7.0,7.4,2012,2,23,RA SN BR HZ
54,19,2012-02-24,35.0,27.0,31.0,3.0,25.0,29.0,34.0,0.0,396.0,1054.0,4.7,0.5,28.96,29.69,10.4,32.0,13.5,2012,2,24,SN BR HZ
55,19,2012-02-25,31.0,17.0,24.0,4.0,13.0,21.0,41.0,0.0,394.0,1055.0,0.0,0.0,29.42,30.17,9.2,28.0,10.8,2012,2,25, 
56,19,2012-02-26,45.0,12.0,29.0,0.0,22.0,29.0,36.0,0.0,393.0,1057.0,0.0,0.0,29.29,30.09,9.3,18.0,10.9,2012,2,26,HZ
57,19,2012-02-27,38.0,26.0,32.0,3.0,18.0,27.0,33.0,0.0,391.0,1058.0,0.0,0.0,29.56,30.3,11.5,27.0,11.8,2012,2,27, 
58,19,2012-02-28,38.0,21.0,30.0,1.0,26.0,30.0,35.0,0.0,389.0,1059.0,0.0,0.19,29.44,30.26,8.2,13.0,9.2,2012,2,28,RA DZ BR
59,19,2012-02-29,53.0,33.0,43.0,14.0,18.0,29.0,22.0,0.0,384.0,1057.0,0.2,0.51,28.74,29.94,8.8,19.0,18.0,2012,2,29,RA DZ SN BR
60,19,2012-03-01,39.0,34.0,37.0,7.0,29.0,33.0,28.0,0.0,388.0,1061.0,0.0,0.0,29.03,29.78,5.7,27.0,7.0,2012,3,1, 
61,19,2012-03-02,38.0,32.0,35.0,5.0,5.0,21.0,30.0,0.0,386.0,1062.0,4.2,0.64,28.77,30.22,7.6,36.0,12.7,2012,3,2,RA SN BR HZ
62,19,2012-03-03,34.0,27.0,31.0,1.0,22.0,28.0,34.0,0.0,385.0,1063.0,0.0,0.0,28.94,29.68,12.7,27.0,12.9,2012,3,3,SN
63,19,2012-03-04,28.0,20.0,24.0,7.0,20.0,24.0,41.0,0.0,383.0,1064.0,0.9,0.02,29.15,29.88,5.7,35.0,6.6,2012,3,4,SN BR HZ
64,19,2012-03-05,32.0,15.0,24.0,7.0,16.0,23.0,41.0,0.0,381.0,1065.0,0.0,0.0,29.5,30.26,4.1,21.0,6.5,2012,3,5,BR HZ
65,19,2012-03-06,63.0,30.0,47.0,16.0,31.0,39.0,18.0,0.0,380.0,1067.0,0.0,0.0,29.16,29.95,14.5,20.0,14.9,2012,3,6, 
66,19,2012-03-07,66.0,52.0,59.0,27.0,42.0,50.0,6.0,0.0,378.0,1068.0,0.0,0.06,29.05,29.82,22.3,21.0,22.7,2012,3,7,RA BR
67,19,2012-03-08,55.0,35.0,45.0,13.0,24.0,34.0,20.0,0.0,376.0,1069.0,0.0,0.27,29.31,30.03,15.0,29.0,15.7,2012,3,8,RA BR HZ
68,19,2012-03-09,35.0,25.0,30.0,2.0,11.0,25.0,35.0,0.0,374.0,1070.0,0.0,0.0,29.71,30.44,9.6,30.0,12.1,2012,3,9, 
69,19,2012-03-10,59.0,29.0,44.0,11.0,24.0,36.0,21.0,0.0,373.0,1072.0,0.0,0.0,29.47,30.25,17.0,21.0,18.0,2012,3,10, 
70,19,2012-03-11,66.0,40.0,53.0,20.0,30.0,42.0,12.0,0.0,371.0,1073.0,0.0,0.04,29.37,30.16,9.3,20.0,10.6,2012,3,11,RA
71,19,2012-03-12,60.0,46.0,53.0,19.0,46.0,49.0,12.0,0.0,369.0,1074.0,0.0,0.9,29.07,29.83,7.3,21.0,9.8,2012,3,12,TSRA RA BR
72,19,2012-03-13,66.0,45.0,56.0,22.0,34.0,45.0,9.0,0.0,368.0,1075.0,0.0,0.0,29.29,30.03,6.4,26.0,8.4,2012,3,13, 
73,19,2012-03-14,78.0,39.0,59.0,25.0,49.0,55.0,6.0,0.0,366.0,1076.0,0.0,0.0,29.18,29.93,10.7,21.0,11.3,2012,3,14, 
74,19,2012-03-15,72.0,44.0,58.0,23.0,46.0,50.0,7.0,0.0,364.0,1078.0,0.0,0.28,29.24,29.98,2.0,3.0,5.4,2012,3,15,BR HZ
75,19,2012-03-16,58.0,45.0,52.0,17.0,44.0,47.0,13.0,0.0,362.0,1079.0,0.0,0.0,29.29,30.04,2.3,8.0,4.0,2012,3,16,HZ
76,19,2012-03-17,74.0,58.0,66.0,31.0,53.0,58.0,0.0,1.0,361.0,1080.0,0.0,0.28,29.26,30.0,9.0,18.0,10.1,2012,3,17, 
77,19,2012-03-18,79.0,55.0,67.0,31.0,53.0,58.0,0.0,2.0,359.0,1081.0,0.0,0.0,29.23,29.98,7.7,18.0,9.0,2012,3,18,HZ
78,19,2012-03-19,72.0,52.0,62.0,26.0,56.0,59.0,3.0,0.0,357.0,1081.0,0.0,0.0,29.2,29.94,6.2,17.0,7.2,2012,3,19, 
79,19,2012-03-20,83.0,52.0,68.0,32.0,50.0,57.0,0.0,3.0,355.0,1082.0,0.0,0.0,29.24,29.97,8.1,16.0,9.0,2012,3,20, 
80,19,2012-03-21,84.0,56.0,70.0,33.0,53.0,59.0,0.0,5.0,354.0,1084.0,0.0,0.0,29.3,30.03,6.3,17.0,7.6,2012,3,21,HZ
81,19,2012-03-22,74.0,49.0,62.0,25.0,49.0,53.0,3.0,0.0,352.0,1085.0,0.0,0.13,29.31,30.06,3.4,3.0,4.5,2012,3,22,RA BR HZ
82,19,2012-03-23,56.0,47.0,52.0,15.0,46.0,48.0,13.0,0.0,350.0,1086.0,0.0,0.75,29.15,30.27,3.4,4.0,3.8,2012,3,23,RA BR
83,19,2012-03-24,60.0,46.0,53.0,15.0,46.0,48.0,12.0,0.0,348.0,1087.0,0.0,0.0,29.15,30.27,4.4,2.0,4.9,2012,3,24,BR HZ
84,19,2012-03-25,61.0,37.0,49.0,11.0,43.0,46.0,16.0,0.0,347.0,1088.0,0.0,0.0,29.36,30.08,9.8,3.0,9.9,2012,3,25,BCFG BR HZ
85,19,2012-03-26,41.0,34.0,38.0,0.0,29.0,34.0,27.0,0.0,345.0,1089.0,0.0,0.0,29.59,30.36,14.1,5.0,15.5,2012,3,26, 
86,19,2012-03-27,71.0,40.0,56.0,17.0,37.0,46.0,9.0,0.0,343.0,1091.0,0.0,0.0,29.15,29.95,16.1,18.0,18.0,2012,3,27, 
87,19,2012-03-28,64.0,39.0,52.0,13.0,36.0,45.0,13.0,0.0,341.0,1092.0,0.0,0.0,29.18,29.91,11.6,31.0,14.3,2012,3,28, 
88,19,2012-03-29,43.0,36.0,40.0,1.0,32.0,36.0,25.0,0.0,339.0,1093.0,0.0,0.0,29.34,30.11,10.6,5.0,11.1,2012,3,29, 
89,19,2012-03-30,41.0,37.0,39.0,1.0,35.0,37.0,26.0,0.0,338.0,1094.0,0.0,0.38,29.12,29.89,9.4,8.0,11.5,2012,3,30,TSRA RA BR
90,19,2012-03-31,40.0,36.0,38.0,2.0,33.0,36.0,27.0,0.0,336.0,1095.0,0.0,0.0,29.17,29.96,5.6,12.0,7.3,2012,3,31,BR
91,19,2012-04-01,48.0,37.0,43.0,3.0,39.0,41.0,22.0,0.0,334.0,1096.0,0.0,0.0,29.04,29.79,7.7,3.0,8.2,2012,4,1,BR HZ
92,19,2012-04-02,52.0,42.0,47.0,6.0,37.0,42.0,18.0,0.0,332.0,1098.0,0.0,0.0,29.2,29.94,10.9,10.0,11.8,2012,4,2, 
93,19,2012-04-03,53.0,44.0,49.0,8.0,39.0,43.0,16.0,0.0,331.0,1099.0,0.0,0.0,29.21,29.94,6.6,5.0,10.7,2012,4,3, 
94,19,2012-04-04,49.0,36.0,43.0,2.0,33.0,40.0,22.0,0.0,329.0,1100.0,0.0,0.0,29.26,30.01,12.0,2.0,12.1,2012,4,4, 
95,19,2012-04-05,43.0,38.0,41.0,1.0,31.0,36.0,24.0,0.0,327.0,1101.0,0.0,0.0,29.39,30.13,15.9,3.0,16.2,2012,4,5, 
96,19,2012-04-06,48.0,33.0,41.0,1.0,31.0,37.0,24.0,0.0,326.0,1102.0,0.0,0.0,29.53,30.29,4.3,5.0,4.7,2012,4,6, 
97,19,2012-04-07,60.0,32.0,46.0,4.0,34.0,42.0,19.0,0.0,324.0,1103.0,0.0,0.0,29.43,30.2,4.8,17.0,7.8,2012,4,7,RA
98,19,2012-04-08,62.0,45.0,54.0,11.0,29.0,42.0,11.0,0.0,322.0,1104.0,0.0,0.08,29.39,30.15,10.5,29.0,11.7,2012,4,8, 
99,19,2012-04-09,58.0,37.0,48.0,5.0,23.0,39.0,17.0,0.0,320.0,1106.0,0.0,0.0,29.23,29.98,12.9,30.0,14.0,2012,4,9, 
100,19,2012-04-10,42.0,34.0,38.0,5.0,17.0,31.0,27.0,0.0,319.0,1107.0,0.0,0.0,29.34,30.09,12.2,32.0,12.4,2012,4,10, 
101,19,2012-04-11,48.0,31.0,40.0,4.0,27.0,35.0,25.0,0.0,317.0,1108.0,0.0,0.0,29.51,30.26,4.0,2.0,7.2,2012,4,11, 
102,19,2012-04-12,58.0,31.0,45.0,1.0,29.0,38.0,20.0,0.0,315.0,1109.0,0.0,0.0,29.46,30.22,3.3,13.0,5.2,2012,4,12, 
103,19,2012-04-13,58.0,33.0,46.0,2.0,35.0,42.0,19.0,0.0,314.0,1110.0,0.0,0.0,29.34,30.13,7.9,15.0,9.0,2012,4,13,BR
104,19,2012-04-14,69.0,48.0,59.0,14.0,51.0,55.0,6.0,0.0,312.0,1111.0,0.0,0.06,29.1,29.88,6.4,19.0,7.8,2012,4,14,TSRA BR HZ
105,19,2012-04-15,74.0,57.0,66.0,21.0,59.0,62.0,0.0,1.0,310.0,1113.0,0.0,1.0,28.85,29.63,14.4,20.0,15.5,2012,4,15,TSRA RA BR HZ
106,19,2012-04-16,68.0,41.0,55.0,10.0,40.0,47.0,10.0,0.0,309.0,1114.0,0.0,0.0,29.1,29.78,16.6,24.0,19.6,2012,4,16,RA
107,19,2012-04-17,45.0,38.0,42.0,4.0,34.0,39.0,23.0,0.0,307.0,1115.0,0.0,0.0,29.58,30.31,4.3,10.0,7.1,2012,4,17, 
108,19,2012-04-18,70.0,39.0,55.0,9.0,43.0,50.0,10.0,0.0,306.0,1116.0,0.0,0.08,29.25,30.04,10.9,21.0,12.7,2012,4,18,RA
109,19,2012-04-19,58.0,39.0,49.0,3.0,39.0,41.0,16.0,0.0,304.0,1117.0,0.0,0.68,29.17,29.95,14.0,2.0,14.2,2012,4,19,RA BR
110,19,2012-04-20,44.0,39.0,42.0,5.0,37.0,40.0,23.0,0.0,302.0,1118.0,0.0,0.23,29.16,29.89,15.8,1.0,16.1,2012,4,20,RA DZ BR
111,19,2012-04-21,48.0,33.0,41.0,6.0,30.0,36.0,24.0,0.0,301.0,1120.0,0.0,0.0,29.29,30.05,7.2,2.0,8.0,2012,4,21, 
112,19,2012-04-22,50.0,37.0,44.0,3.0,26.0,37.0,21.0,0.0,299.0,1121.0,0.0,0.0,29.35,30.11,9.6,3.0,11.7,2012,4,22, 
113,19,2012-04-23,56.0,37.0,47.0,1.0,23.0,37.0,18.0,0.0,298.0,1122.0,0.0,0.0,29.17,29.96,6.6,2.0,7.9,2012,4,23, 
114,19,2012-04-24,61.0,41.0,51.0,3.0,25.0,40.0,14.0,0.0,296.0,1123.0,0.0,0.0,28.97,29.74,1.7,21.0,8.1,2012,4,24, 
115,19,2012-04-25,50.0,42.0,46.0,2.0,41.0,44.0,19.0,0.0,295.0,1124.0,0.0,0.25,28.97,29.73,4.5,8.0,5.6,2012,4,25,RA BR
116,19,2012-04-26,51.0,36.0,44.0,5.0,36.0,40.0,21.0,0.0,293.0,1125.0,0.0,0.0,29.26,29.97,9.2,2.0,10.4,2012,4,26,BR
117,19,2012-04-27,48.0,33.0,41.0,8.0,25.0,36.0,24.0,0.0,292.0,1126.0,0.0,0.0,29.49,30.23,8.0,8.0,8.8,2012,4,27, 
118,19,2012-04-28,43.0,40.0,42.0,8.0,35.0,39.0,23.0,0.0,290.0,1128.0,0.0,0.24,29.44,30.2,10.6,8.0,11.6,2012,4,28,RA BR
119,19,2012-04-29,50.0,38.0,44.0,6.0,34.0,40.0,21.0,0.0,289.0,1129.0,0.0,0.23,29.44,30.23,9.0,8.0,10.0,2012,4,29,RA BR
120,19,2012-04-30,58.0,44.0,51.0,1.0,43.0,46.0,14.0,0.0,287.0,1130.0,0.0,0.0,29.2,29.97,3.4,11.0,4.0,2012,4,30, 
121,19,2012-05-01,55.0,49.0,52.0,1.0,47.0,50.0,13.0,0.0,286.0,1131.0,0.0,0.0,29.18,29.94,5.9,13.0,6.0,2012,5,1,BR HZ
122,19,2012-05-02,80.0,50.0,65.0,14.0,57.0,53.0,0.0,0.0,285.0,1132.0,0.0,0.1,29.08,29.81,7.9,21.0,10.3,2012,5,2,TS RA BR
123,19,2012-05-03,83.0,59.0,71.0,19.0,61.0,65.0,0.0,6.0,283.0,1133.0,0.0,0.0,29.11,29.83,4.9,22.0,7.7,2012,5,3, 
124,19,2012-05-04,70.0,46.0,58.0,6.0,47.0,50.0,7.0,0.0,282.0,1134.0,0.0,0.0,29.25,29.98,12.9,1.0,14.8,2012,5,4,RA DZ BR
125,19,2012-05-05,53.0,47.0,50.0,2.0,46.0,48.0,15.0,0.0,281.0,1136.0,0.0,0.12,29.31,30.06,9.1,3.0,9.9,2012,5,5,RA BR
126,19,2012-05-06,61.0,46.0,54.0,2.0,48.0,49.0,11.0,0.0,279.0,1137.0,0.0,2.45,29.24,29.99,6.0,8.0,10.0,2012,5,6,TSRA RA BR
127,19,2012-05-07,61.0,48.0,55.0,2.0,50.0,52.0,10.0,0.0,278.0,1138.0,0.0,0.08,29.13,29.88,2.1,31.0,4.2,2012,5,7,RA BR HZ
128,19,2012-05-08,68.0,52.0,60.0,7.0,43.0,51.0,5.0,0.0,277.0,1139.0,0.0,0.0,29.09,29.84,8.7,28.0,9.2,2012,5,8, 
129,19,2012-05-09,56.0,46.0,51.0,2.0,44.0,48.0,14.0,0.0,276.0,1140.0,0.0,0.08,29.18,29.92,2.7,1.0,6.5,2012,5,9,RA BR
130,19,2012-05-10,62.0,41.0,52.0,2.0,35.0,45.0,13.0,0.0,275.0,1141.0,0.0,0.0,29.27,30.0,3.3,12.0,6.3,2012,5,10, 
131,19,2012-05-11,77.0,49.0,63.0,9.0,41.0,53.0,2.0,0.0,273.0,1142.0,0.0,0.0,29.31,30.05,11.4,20.0,11.8,2012,5,11, 
132,19,2012-05-12,69.0,50.0,60.0,5.0,41.0,49.0,5.0,0.0,272.0,1143.0,0.0,0.0,29.49,30.23,8.6,2.0,9.5,2012,5,12, 
133,19,2012-05-13,67.0,49.0,58.0,3.0,32.0,47.0,7.0,0.0,271.0,1144.0,0.0,0.0,29.44,30.2,2.5,8.0,4.1,2012,5,13, 
134,19,2012-05-14,79.0,52.0,66.0,11.0,34.0,50.0,0.0,1.0,270.0,1146.0,0.0,0.0,29.27,30.04,3.4,22.0,5.8,2012,5,14,HZ
135,19,2012-05-15,85.0,48.0,67.0,11.0,44.0,55.0,0.0,2.0,269.0,1147.0,0.0,0.07,29.15,29.88,7.6,26.0,12.9,2012,5,15,TS TSRA
136,19,2012-05-16,59.0,44.0,52.0,4.0,36.0,45.0,13.0,0.0,268.0,1148.0,0.0,0.0,29.36,30.11,4.0,7.0,7.6,2012,5,16, 
137,19,2012-05-17,64.0,44.0,54.0,2.0,40.0,48.0,11.0,0.0,267.0,1149.0,0.0,0.0,29.36,30.12,5.6,14.0,6.1,2012,5,17, 
138,19,2012-05-18,77.0,52.0,65.0,8.0,43.0,53.0,0.0,0.0,266.0,1150.0,0.0,0.0,29.27,30.02,8.1,16.0,9.4,2012,5,18, 
139,19,2012-05-19,84.0,54.0,69.0,12.0,53.0,61.0,0.0,4.0,265.0,1151.0,0.0,0.0,29.26,30.0,7.7,16.0,9.3,2012,5,19, 
140,19,2012-05-20,90.0,61.0,76.0,18.0,55.0,63.0,0.0,11.0,264.0,1152.0,0.0,0.0,29.24,29.97,8.5,22.0,11.3,2012,5,20, 
141,19,2012-05-21,63.0,51.0,57.0,1.0,44.0,51.0,8.0,0.0,263.0,1153.0,0.0,0.0,29.39,30.13,7.9,1.0,9.8,2012,5,21, 
142,19,2012-05-22,64.0,47.0,56.0,2.0,41.0,49.0,9.0,0.0,262.0,1154.0,0.0,0.0,29.27,30.04,5.0,5.0,6.5,2012,5,22, 
143,19,2012-05-23,71.0,45.0,58.0,1.0,46.0,53.0,7.0,0.0,262.0,1155.0,0.0,0.0,29.08,29.85,7.9,15.0,8.6,2012,5,23, 
144,19,2012-05-24,83.0,60.0,72.0,13.0,52.0,61.0,0.0,7.0,261.0,1156.0,0.0,0.11,28.92,29.66,15.0,17.0,16.1,2012,5,24, 
145,19,2012-05-25,76.0,61.0,69.0,10.0,50.0,58.0,0.0,4.0,260.0,1157.0,0.0,0.01,29.28,29.98,3.2,27.0,7.8,2012,5,25,RA
146,19,2012-05-26,69.0,57.0,63.0,3.0,56.0,58.0,2.0,0.0,259.0,1158.0,0.0,0.72,29.37,30.12,5.3,8.0,9.5,2012,5,26,TS TSRA BR
147,19,2012-05-27,82.0,58.0,70.0,10.0,59.0,63.0,0.0,5.0,259.0,1159.0,0.0,0.0,29.13,29.9,7.4,13.0,9.5,2012,5,27, 
148,19,2012-05-28,89.0,69.0,79.0,19.0,62.0,68.0,0.0,14.0,258.0,1159.0,0.0,0.05,28.97,29.72,12.1,22.0,13.2,2012,5,28,TSRA RA
149,19,2012-05-29,79.0,60.0,70.0,9.0,47.0,57.0,0.0,5.0,257.0,1160.0,0.0,0.0,29.07,29.79,11.2,27.0,11.9,2012,5,29, 
150,19,2012-05-30,65.0,48.0,57.0,4.0,46.0,51.0,8.0,0.0,257.0,1161.0,0.0,0.0,29.21,29.92,6.5,1.0,9.3,2012,5,30, 
