,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day
13,7,2012-01-14,57,29,43,M,16,33,22, 0,-,-, ,0.0,0.00,28.83,30.23, 2.6,32,7.8,2012,1,14
14,7,2012-01-15,61,32,47,M,30,41,18, 0,-,-, ,0.0,0.00,28.61,30.02,18.9,18,19.3,2012,1,15
15,7,2012-01-16,68,51,60,M,48,53,5, 0,-,-, ,0.0,0.00,28.41,29.80,20.6,19,20.9,2012,1,16
16,7,2012-01-17,62,24,43,M,17,27,22, 0,-,-, ,0.0,0.00,28.90,30.27,15.2,35,16.8,2012,1,17
17,7,2012-01-18,46,21,34,M,18,29,31, 0,-,-, ,0.0,0.00,28.71,30.14,10.4,19,11.6,2012,1,18
18,7,2012-01-19,52,28,40,M,27,34,25, 0,-,-, ,0.0,0.00,28.48,29.90, 2.3,34,10.2,2012,1,19
19,7,2012-01-20,47,27,37,M,24,31,28, 0,-,-,BR HZ,0.0,0.00,28.46,29.84, 9.8,36,11.5,2012,1,20
20,7,2012-01-21,43,19,31,M,16,26,34, 0,-,-, ,0.0,0.00,28.56,30.00, 2.0,08,12.7,2012,1,21
21,7,2012-01-22,68,35,52,M,34,42,13, 0,-,-,BR HZ BLDU,0.0,0.00,28.27,29.63,13.5,21,22.1,2012,1,22
22,7,2012-01-23,57,31,44,M,24,36,21, 0,-,-,BLDU,0.0,0.00,28.64,30.02, 3.2,23,7.5,2012,1,23
23,7,2012-01-24,64,43,54,M,31,42,11, 0,-,-,RA BR,0.0,0.82,28.64,30.01,12.3,14,14.2,2012,1,24
24,7,2012-01-25,49,37,43,M,40,42,22, 0,-,-,RA BR,0.0,0.24,28.59,30.00,10.9,01,11.8,2012,1,25
25,7,2012-01-26,54,30,42,M,33,38,23, 0,-,-,BR,0.0,0.00,28.59,29.98, 5.7,33,7.1,2012,1,26
26,7,2012-01-27,62,34,48,M,31,40,17, 0,-,-, ,0.0,0.00,28.61,29.96, 4.3,24,16.6,2012,1,27
27,7,2012-01-28,48,27,38,M,22,31,27, 0,-,-, ,0.0,0.00,29.02,30.42, 3.7,27,6.9,2012,1,28
28,7,2012-01-29,57,31,44,M,28,37,21, 0,-,-, ,0.0,0.00,28.87,30.29,13.1,21,13.2,2012,1,29
29,7,2012-01-30,65,42,54,M,38,46,11, 0,-,-, ,0.0,0.00,28.62,30.03,19.5,19,19.8,2012,1,30
30,7,2012-01-31,66,42,54,M,44,50,11, 0,-,-, ,0.0,0.00,28.61,29.96,12.3,21,15.0,2012,1,31
31,7,2012-02-01,65,34,50,M,33,42,15, 0,-,-, ,0.0,0.00,28.74,30.12, 4.4,01,4.6,2012,2,1
32,7,2012-02-02,64,35,50,M,42,48,15, 0,-,-, ,0.0,0.00,28.66,30.07, 9.7,13,10.7,2012,2,2
33,7,2012-02-03,63,43,53,M,52,53,12, 0,-,-,TS RA BR VCTS,0.0,0.91,28.56,29.92, 3.7,15,15.1,2012,2,3
34,7,2012-02-04,43,37,40,M,34,38,25, 0,-,-, ,0.0,0.00,28.87,30.24,16.0,33,16.3,2012,2,4
35,7,2012-02-05,49,34,42,M,28,35,23, 0,-,-, ,0.0,0.00,28.97,30.38,12.6,36,12.8,2012,2,5
36,7,2012-02-06,54,26,40,M,25,34,25, 0,-,-, ,0.0,0.00,28.86,30.28, 0.4,22,1.0,2012,2,6
37,7,2012-02-07,52,34,43,M,32,38,22, 0,-,-,BR,0.0,0.00,28.92,30.30, 8.9,35,9.1,2012,2,7
38,7,2012-02-08,37,31,34,M,28,32,31, 0,-,-,HZ,0.0,0.00,29.01,30.44, 5.4,35,6.9,2012,2,8
39,7,2012-02-09,42,31,37,M,32,35,28, 0,-,-,RA BR HZ,M,0.10,28.81,30.24, 5.0,15,7.1,2012,2,9
40,7,2012-02-10,40,25,33,M,25,30,32, 0,-,-,FG+ FZFG BR,0.0,0.00,28.87,30.27,13.7,35,14.5,2012,2,10
41,7,2012-02-11,28,19,24,M,9,19,41, 0,-,-, ,0.0,0.00,29.20,30.63,13.1,01,13.5,2012,2,11
42,7,2012-02-12,35,19,27,M,12,23,38, 0,-,-,SN BR,M,  T,28.95,30.44,10.2,16,11.5,2012,2,12
43,7,2012-02-13,37,27,32,M,30,32,33, 0,-,-,FZRA SN FG+ FZFG BR,M,  T,28.48,29.93,14.9,19,15.5,2012,2,13
44,7,2012-02-14,51,25,38,M,35,37,27, 0,-,-,FG+ FZFG BR,0.0,0.00,28.51,29.91, 7.8,18,8.4,2012,2,14
45,7,2012-02-15,66,40,53,M,42,47,12, 0,-,-,RA FG+ FG BR,M,0.01,28.54,29.89, 6.8,22,15.1,2012,2,15
46,7,2012-02-16,57,36,47,M,33,41,18, 0,-,-,RA BR,M,  T,28.84,30.22, 8.4,02,9.7,2012,2,16
47,7,2012-02-17,56,37,47,M,39,43,18, 0,-,-,RA BR HZ,M,0.02,28.71,30.11, 1.2,13,4.1,2012,2,17
48,7,2012-02-18,47,39,43,M,39,41,22, 0,-,-,RA BR,M,0.02,28.68,30.07,10.5,01,11.5,2012,2,18
49,7,2012-02-19,56,29,43,M,35,40,22, 0,-,-,BR,0.0,0.00,28.64,30.05, 4.7,17,7.1,2012,2,19
50,7,2012-02-20,61,39,50,M,38,43,15, 0,-,-,TS RA BR HZ,M,  T,28.51,29.89,16.1,20,20.7,2012,2,20
51,7,2012-02-21,66,28,47,M,25,38,18, 0,-,-, ,0.0,0.00,28.56,29.96, 6.8,22,8.8,2012,2,21
52,7,2012-02-22,73,33,53,M,32,43,12, 0,-,-, ,0.0,0.00,28.22,29.65, 5.3,20,7.0,2012,2,22
53,7,2012-02-23,63,45,54,M,32,44,11, 0,-,-, ,0.0,0.00,28.25,29.55,12.2,33,17.6,2012,2,23
54,7,2012-02-24,53,33,43,M,24,35,22, 0,-,-, ,0.0,0.00,28.85,30.20, 6.1,31,8.3,2012,2,24
55,7,2012-02-25,63,26,45,M,20,37,20, 0,-,-, ,0.0,0.00,28.76,30.17,14.0,18,14.4,2012,2,25
56,7,2012-02-26,63,44,54,M,31,43,11, 0,-,-, ,0.0,0.00,28.66,30.03,13.9,19,16.4,2012,2,26
57,7,2012-02-27,63,41,52,M,34,45,13, 0,-,-, ,0.0,0.00,28.86,30.24, 7.4,10,11.0,2012,2,27
58,7,2012-02-28,69,54,62,M,50,55,3, 0,-,-,RA BR HZ,0.0,0.02,28.48,29.87,18.6,17,21.0,2012,2,28
59,7,2012-02-29,66,42,54,M,27,43,11, 0,-,-, ,0.0,0.00,28.54,29.93, 2.5,25,7.7,2012,2,29
60,7,2012-03-01,77,44,61,M,30,47,4, 0,-,-, ,0.0,0.00,28.25,29.63,14.0,19,14.7,2012,3,1
61,7,2012-03-02,60,39,50,M,28,40,15, 0,-,-, ,0.0,0.00,28.48,29.80,12.8,34,14.3,2012,3,2
62,7,2012-03-03,55,31,43,M,20,36,22, 0,-,-, ,0.0,0.00,28.70,30.06, 7.0,32,8.1,2012,3,3
63,7,2012-03-04,71,32,52,M,25,40,13, 0,-,-, ,0.0,0.00,28.71,30.08, 7.2,26,9.1,2012,3,4
64,7,2012-03-05,75,40,58,M,29,45,7, 0,-,-, ,0.0,0.00,28.77,30.17,12.0,16,16.0,2012,3,5
65,7,2012-03-06,70,56,63,M,44,52,2, 0,-,-, ,0.0,0.00,28.51,29.90,28.4,18,28.7,2012,3,6
66,7,2012-03-07,74,61,68,M,55,60,0, 3,-,-, ,0.0,0.00,28.46,29.82,24.7,17,24.9,2012,3,7
67,7,2012-03-08,66,35,51,M,34,38,14, 0,-,-,RA BR VCTS,M,0.84,28.95,30.28,17.6,01,19.6,2012,3,8
68,7,2012-03-09,61,30,46,M,26,39,19, 0,-,-, ,0.0,0.00,29.06,30.45, 6.5,04,7.5,2012,3,9
69,7,2012-03-10,62,36,49,M,34,42,16, 0,-,-,RA,0.0,0.03,28.83,30.25,10.2,15,10.7,2012,3,10
70,7,2012-03-11,59,46,53,M,45,48,12, 0,-,-,RA BR,0.0,0.39,28.51,29.93,13.2,17,13.8,2012,3,11
71,7,2012-03-12,75,51,63,M,45,52,2, 0,-,-, ,0.0,0.00,28.53,29.89,12.4,20,13.0,2012,3,12
72,7,2012-03-13,81,54,68,M,54,59,0, 3,-,-,BR,0.0,0.00,28.59,29.94,15.7,19,16.2,2012,3,13
73,7,2012-03-14,76,66,71,M,62,65,0, 6,-,-, ,0.0,0.00,28.61,29.96,18.7,19,18.5,2012,3,14
74,7,2012-03-15,79,66,73,M,63,66,0, 8,-,-, ,0.0,0.00,28.62,29.97,17.6,19,17.4,2012,3,15
75,7,2012-03-16,77,63,70,M,62,65,0, 5,-,-,BR,0.0,0.00,28.56,29.93,16.9,19,17.3,2012,3,16
76,7,2012-03-17,77,66,72,M,62,65,0, 7,-,-, ,0.0,0.00,28.51,29.85,20.7,18,21.0,2012,3,17
77,7,2012-03-18,73,65,69,M,61,64,0, 4,-,-,RA,0.0,  T,28.43,29.80,22.1,17,22.2,2012,3,18
78,7,2012-03-19,71,54,63,M,55,56,2, 0,-,-,TSRA RA BR VCTS,0.0,2.34,28.34,29.69, 7.0,15,9.9,2012,3,19
79,7,2012-03-20,61,48,55,M,48,52,10, 0,-,-,RA BR VCTS,0.0,0.02,28.40,29.74, 5.0,16,10.1,2012,3,20
80,7,2012-03-21,65,44,55,M,44,48,10, 0,-,-,TSRA RA BR HZ,0.0,0.03,28.42,29.78, 1.0,07,4.4,2012,3,21
81,7,2012-03-22,57,46,52,M,43,46,13, 0,-,-,RA,0.0,  T,28.46,29.82, 3.4,22,6.8,2012,3,22
82,7,2012-03-23,68,42,55,M,44,50,10, 0,-,-, ,0.0,0.00,28.61,29.97, 4.8,29,7.7,2012,3,23
83,7,2012-03-24,77,44,61,M,48,54,4, 0,-,-, ,0.0,0.00,28.64,30.01, 2.9,20,3.5,2012,3,24
84,7,2012-03-25,79,51,65,M,52,58,0, 0,-,-, ,0.0,0.00,28.66,30.03, 6.9,16,7.3,2012,3,25
85,7,2012-03-26,80,59,70,M,54,60,0, 5,-,-, ,0.0,0.00,28.59,29.96,13.9,18,14.6,2012,3,26
86,7,2012-03-27,79,63,71,M,55,61,0, 6,-,-, ,0.0,0.00,28.56,29.91,17.5,19,17.8,2012,3,27
87,7,2012-03-28,78,61,70,M,61,64,0, 5,-,-, ,0.0,0.00,28.53,29.89,17.8,18,17.9,2012,3,28
88,7,2012-03-29,80,61,71,M,60,64,0, 6,-,-,BR,0.0,0.00,28.46,29.80,13.0,18,15.0,2012,3,29
89,7,2012-03-30,80,60,70,M,59,63,0, 5,-,-,BR,0.0,0.00,28.43,29.78, 5.3,19,6.1,2012,3,30
90,7,2012-03-31,84,58,71,M,63,66,0, 6,-,-,FG+ BR HZ,0.0,0.00,28.41,29.77, 6.5,17,7.0,2012,3,31
91,7,2012-04-01,88,65,77,M,61,67,0,12,-,-,BR,0.0,0.00,28.22,29.56,19.9,18,19.7,2012,4,1
92,7,2012-04-02,83,66,M,M,60,65,M,M,-,-,TSRA,0.0,  T,28.29,29.59,17.9,17,19.4,2012,4,2
93,7,2012-04-03,66,56,61,M,56,58,4, 0,-,-,RA BR VCTS,0.0,0.56,28.45,29.79, 5.4,02,6.8,2012,4,3
94,7,2012-04-04,65,50,58,M,49,52,7, 0,-,-,RA BR,0.0,0.01,28.43,29.79, 7.6,27,8.6,2012,4,4
95,7,2012-04-05,66,49,58,M,51,54,7, 0,-,-, ,0.0,0.00,28.53,29.89, 7.2,33,7.9,2012,4,5
96,7,2012-04-06,70,49,60,M,52,55,5, 0,-,-,BR HZ,0.0,0.00,28.63,30.00, 6.6,12,8.5,2012,4,6
97,7,2012-04-07,69,56,63,M,56,58,2, 0,-,-,TS RA BR HZ,0.0,  T,28.79,30.13, 3.0,05,12.0,2012,4,7
98,7,2012-04-08,62,50,56,M,52,55,9, 0,-,-,BR,0.0,0.00,28.87,30.25, 3.2,04,5.2,2012,4,8
99,7,2012-04-09,71,53,62,M,58,60,3, 0,-,-,BR,0.0,  T,28.75,30.12, 6.6,18,7.5,2012,4,9
100,7,2012-04-10,77,53,65,M,58,61,0, 0,-,-,FG+ FG BR HZ,0.0,0.00,28.71,30.07, 5.1,06,5.8,2012,4,10
101,7,2012-04-11,63,54,59,M,53,56,6, 0,-,-,TSRA RA BR VCTS,0.0,0.11,28.72,30.09,11.6,09,12.7,2012,4,11
102,7,2012-04-12,72,56,64,M,55,59,1, 0,-,-, ,0.0,0.00,28.53,29.92,20.3,15,20.6,2012,4,12
103,7,2012-04-13,76,63,70,M,62,64,0, 5,-,-,TSRA RA BR VCTS,0.0,0.93,28.45,29.81,15.0,17,16.1,2012,4,13
104,7,2012-04-14,77,62,70,M,64,67,0, 5,-,-,TS VCTS,0.0,0.39,28.27,29.64,25.3,17,25.5,2012,4,14
105,7,2012-04-15,73,55,64,M,47,55,1, 0,-,-,RA VCTS,0.0,0.33,28.38,29.68,12.6,22,15.7,2012,4,15
106,7,2012-04-16,69,45,57,M,43,51,8, 0,-,-, ,0.0,0.00,28.79,30.12, 2.3,36,4.9,2012,4,16
107,7,2012-04-17,74,51,63,M,45,54,2, 0,-,-, ,0.0,0.00,28.81,30.18, 7.2,16,7.9,2012,4,17
108,7,2012-04-18,78,54,66,M,52,58,0, 1,-,-, ,0.0,0.00,28.62,30.01,17.1,17,17.4,2012,4,18
109,7,2012-04-19,79,59,69,M,55,60,0, 4,-,-,TS TSRA RA,0.0,0.07,28.42,29.78,14.2,19,15.9,2012,4,19
110,7,2012-04-20,67,47,57,M,46,50,8, 0,-,-, ,0.0,0.01,28.66,30.00,14.0,35,14.3,2012,4,20
111,7,2012-04-21,73,40,57,M,46,52,8, 0,-,-, ,0.0,0.00,28.64,30.01, 2.0,20,3.9,2012,4,21
112,7,2012-04-22,69,51,60,M,40,50,5, 0,-,-, ,0.0,0.00,28.79,30.15,11.1,36,11.8,2012,4,22
113,7,2012-04-23,72,39,56,M,41,50,9, 0,-,-, ,0.0,0.00,28.74,30.14, 2.4,19,3.1,2012,4,23
114,7,2012-04-24,84,54,69,M,51,59,0, 4,-,-, ,0.0,0.00,28.44,29.83,16.9,20,17.1,2012,4,24
115,7,2012-04-25,88,67,78,M,60,66,0,13,-,-, ,0.0,0.00,28.33,29.67,12.4,19,13.2,2012,4,25
116,7,2012-04-26,85,65,75,M,66,69,0,10,-,-,BR,0.0,0.00,28.45,29.78, 8.4,11,9.4,2012,4,26
117,7,2012-04-27,88,69,79,M,57,65,0,14,-,-, ,0.0,0.00,28.27,29.62,13.4,17,16.9,2012,4,27
118,7,2012-04-28,79,66,73,M,62,65,0, 8,-,-,TSRA BR VCTS,0.0,0.54,28.43,29.76, 3.8,02,7.8,2012,4,28
119,7,2012-04-29,79,64,72,M,64,67,0, 7,-,-,RA BR HZ,0.0,0.04,28.51,29.85, 8.3,18,11.4,2012,4,29
120,7,2012-04-30,82,61,72,M,64,67,0, 7,-,-,RA BR VCTS,0.0,0.53,28.53,29.87, 9.3,17,13.6,2012,4,30
121,7,2012-05-01,84,62,73,M,63,67,0, 8,-,-,RA VCTS,0.0,0.15,28.38,29.72,23.8,18,23.1,2012,5,1
122,7,2012-05-02,84,68,76,M,66,69,0,11,-,-, ,0.0,0.00,28.40,29.73,22.5,18,23.0,2012,5,2
123,7,2012-05-03,90,70,80,M,67,71,0,15,-,-, ,0.0,0.00,28.43,29.76,19.5,18,20.1,2012,5,3
124,7,2012-05-04,86,72,79,M,66,70,0,14,-,-,TSRA VCTS,0.0,0.01,28.45,29.78,13.8,18,15.0,2012,5,4
125,7,2012-05-05,90,70,80,M,66,71,0,15,-,-, ,0.0,0.00,28.39,29.73,18.3,18,19.1,2012,5,5
126,7,2012-05-06,87,67,77,M,66,70,0,12,-,-,BR HZ,0.0,0.00,28.43,29.74,12.6,18,14.8,2012,5,6
127,7,2012-05-07,68,60,64,M,57,60,1, 0,-,-,BR,0.0,0.00,28.62,29.95,14.3,36,14.5,2012,5,7
128,7,2012-05-08,74,52,63,M,46,54,2, 0,-,-, ,0.0,0.00,28.69,30.05, 7.3,01,8.1,2012,5,8
129,7,2012-05-09,81,48,65,M,44,54,0, 0,-,-, ,0.0,0.00,28.64,30.01, 1.6,22,4.3,2012,5,9
130,7,2012-05-10,82,51,67,M,47,57,0, 2,-,-, ,0.0,0.00,28.53,29.89, 9.6,17,10.6,2012,5,10
131,7,2012-05-11,67,60,64,M,55,58,1, 0,-,-,RA BR,0.0,0.44,28.63,29.97, 5.9,08,9.2,2012,5,11
132,7,2012-05-12,72,55,64,M,56,59,1, 0,-,-,RA BR,0.0,0.44,28.80,30.15, 7.7,03,8.6,2012,5,12
133,7,2012-05-13,77,54,66,M,54,59,0, 1,-,-,BR,0.0,0.00,28.80,30.17, 6.0,01,6.7,2012,5,13
134,7,2012-05-14,79,55,67,M,53,59,0, 2,-,-,RA,0.0,0.00,28.73,30.10, 1.3,07,2.6,2012,5,14
135,7,2012-05-15,86,57,72,M,53,61,0, 7,-,-, ,0.0,  T,28.66,30.03, 3.9,18,5.1,2012,5,15
136,7,2012-05-16,86,57,72,M,53,61,0, 7,-,-, ,0.0,0.00,28.64,30.00, 5.1,17,5.9,2012,5,16
137,7,2012-05-17,88,59,74,M,54,63,0, 9,-,-, ,0.0,0.00,28.54,29.90,13.1,17,13.6,2012,5,17
138,7,2012-05-18,88,66,77,M,55,63,0,12,-,-, ,0.0,0.00,28.43,29.78,19.8,17,20.1,2012,5,18
139,7,2012-05-19,87,69,78,M,60,66,0,13,-,-, ,0.0,0.07,28.50,29.80,20.3,17,20.8,2012,5,19
140,7,2012-05-20,74,59,67,M,58,60,0, 2,-,-,TSRA RA VCTS,0.0,0.31,28.77,30.09, 3.1,33,6.6,2012,5,20
141,7,2012-05-21,82,60,71,M,55,61,0, 6,-,-,TS TSRA VCTS,0.0,0.53,28.77,30.14, 3.2,07,4.8,2012,5,21
142,7,2012-05-22,85,60,73,M,55,63,0, 8,-,-, ,0.0,0.00,28.51,29.90,13.0,15,13.5,2012,5,22
143,7,2012-05-23,90,69,80,M,60,67,0,15,-,-,HZ,0.0,0.00,28.18,29.54,26.9,17,27.0,2012,5,23
144,7,2012-05-24,90,73,82,M,66,71,0,17,-,-,RA,0.0,  T,28.20,29.50,16.7,18,17.4,2012,5,24
145,7,2012-05-25,90,73,82,M,68,72,0,17,-,-, ,0.0,0.00,28.41,29.71,21.4,16,21.6,2012,5,25
146,7,2012-05-26,89,74,82,M,66,71,0,17,-,-, ,0.0,0.00,28.53,29.85,20.0,17,20.5,2012,5,26
147,7,2012-05-27,87,71,79,M,63,69,0,14,-,-, ,0.0,0.00,28.46,29.80,20.3,17,20.5,2012,5,27
148,7,2012-05-28,92,68,80,M,64,70,0,15,-,-,RA VCTS,0.0,0.01,28.45,29.77,12.3,19,13.8,2012,5,28
149,7,2012-05-29,91,62,77,M,63,67,0,12,-,-,TSRA BR VCTS,0.0,0.56,28.47,29.81, 5.9,14,10.8,2012,5,29
150,7,2012-05-30,86,63,75,M,62,66,0,10,-,-,TS GR RA BR VCTS,0.0,2.09,28.46,29.79, 5.0,15,10.9,2012,5,30
151,7,2012-05-31,77,60,69,M,53,60,0, 4,-,-, ,0.0,0.00,28.57,29.90,14.1,01,15.4,2012,5,31
152,7,2012-06-01,64,51,58,M,50,54,7, 0,-,-,RA VCTS,0.0,0.11,28.60,29.98, 6.1,08,7.9,2012,6,1
153,7,2012-06-02,86,54,70,M,59,63,0, 5,-,-,TSRA RA,0.0,0.10,28.48,29.86, 4.5,11,6.0,2012,6,2
154,7,2012-06-03,91,65,78,M,67,70,0,13,-,-,RA VCTS,0.0,0.32,28.42,29.79, 8.5,17,10.8,2012,6,3
155,7,2012-06-04,91,70,81,M,65,70,0,16,-,-, ,0.0,  T,28.50,29.81, 5.8,14,8.7,2012,6,4
156,7,2012-06-05,90,70,80,M,67,71,0,15,-,-, ,0.0,  T,28.46,29.79, 3.2,07,6.5,2012,6,5
157,7,2012-06-06,76,67,72,M,65,67,0, 7,-,-,TSRA RA BR VCTS,0.0,0.99,28.52,29.85, 8.4,12,10.1,2012,6,6
158,7,2012-06-07,77,61,69,M,61,64,0, 4,-,-,RA BR,0.0,0.04,28.66,29.99, 5.9,12,7.0,2012,6,7
159,7,2012-06-08,84,58,71,M,59,64,0, 6,-,-,BR,0.0,0.00,28.59,29.95, 3.5,16,5.5,2012,6,8
160,7,2012-06-09,87,63,75,M,63,68,0,10,-,-, ,0.0,0.00,28.39,29.75,14.5,17,14.9,2012,6,9
161,7,2012-06-10,89,74,82,M,68,72,0,17,-,-, ,0.0,0.00,28.33,29.65,20.5,16,20.8,2012,6,10
162,7,2012-06-11,89,73,81,M,69,73,0,16,-,-, ,0.0,0.00,28.54,29.83, 5.7,07,9.9,2012,6,11
163,7,2012-06-12,85,71,78,M,61,67,0,13,-,-, ,0.0,0.00,28.70,30.02, 8.0,09,10.4,2012,6,12
164,7,2012-06-13,82,70,76,M,64,68,0,11,-,-, ,0.0,0.00,28.58,29.93,11.6,16,12.0,2012,6,13
165,7,2012-06-14,92,71,82,M,70,73,0,17,-,-, ,0.0,0.00,28.51,29.83,18.6,16,18.8,2012,6,14
166,7,2012-06-15,87,65,76,M,67,70,0,11,-,-,TSRA,0.0,1.99,28.56,29.91, 7.6,12,11.5,2012,6,15
167,7,2012-06-16,90,72,81,M,68,72,0,16,-,-, ,0.0,0.00,28.62,29.95,10.4,16,11.7,2012,6,16
168,7,2012-06-17,91,72,82,M,68,72,0,17,-,-, ,0.0,0.00,28.50,29.85,15.1,18,15.4,2012,6,17
169,7,2012-06-18,91,72,82,M,66,71,0,17,-,-, ,0.0,0.00,28.38,29.71,20.5,17,20.7,2012,6,18
170,7,2012-06-19,89,73,81,M,66,71,0,16,-,-, ,0.0,0.00,28.44,29.76,23.0,17,23.2,2012,6,19
171,7,2012-06-20,89,73,81,M,67,71,0,16,-,-, ,0.0,0.00,28.53,29.85,20.1,17,20.2,2012,6,20
172,7,2012-06-21,80,70,75,M,69,71,0,10,-,-,TSRA RA BR VCTS,0.0,0.27,28.67,M, 2.0,19,8.8,2012,6,21
173,7,2012-06-22,89,72,81,M,68,72,0,16,-,-,BR,0.0,0.00,28.59,29.94, 4.3,09,5.0,2012,6,22
174,7,2012-06-23,94,76,85,M,66,72,0,20,-,-, ,0.0,0.00,28.52,29.85,13.8,18,14.1,2012,6,23
175,7,2012-06-24,97,73,85,M,63,71,0,20,-,-, ,0.0,0.00,28.56,29.89, 9.4,19,10.0,2012,6,24
176,7,2012-06-25,102,71,87,M,65,72,0,22,-,-, ,0.0,0.00,28.51,29.85, 6.2,20,6.5,2012,6,25
177,7,2012-06-26,102,72,87,M,65,73,0,22,-,-, ,0.0,0.00,28.45,29.77, 6.5,18,7.3,2012,6,26
178,7,2012-06-27,98,78,88,M,68,74,0,23,-,-,HZ,0.0,0.00,28.53,29.84,14.3,18,14.5,2012,6,27
179,7,2012-06-28,99,73,86,M,62,71,0,21,-,-,RA,0.0,0.00,28.59,29.91,13.1,18,13.4,2012,6,28
180,7,2012-06-29,97,73,85,M,62,70,0,20,-,-,HZ,0.0,0.00,28.53,29.86,15.0,18,15.3,2012,6,29
181,7,2012-06-30,97,75,86,M,63,71,0,21,-,-, ,0.0,0.00,28.51,29.82,13.6,18,13.9,2012,6,30
182,7,2012-07-01,92,74,83,M,66,71,0,18,-,-, ,0.0,0.00,28.58,29.90,13.6,18,13.5,2012,7,1
183,7,2012-07-02,93,73,83,M,65,71,0,18,-,-, ,0.0,0.00,28.61,29.93,16.1,18,16.5,2012,7,2
184,7,2012-07-03,95,78,87,M,62,70,0,22,-,-, ,0.0,0.00,28.57,29.90,16.1,18,16.6,2012,7,3
185,7,2012-07-04,97,77,87,M,64,71,0,22,-,-, ,0.0,0.00,28.56,29.89,14.8,18,15.2,2012,7,4
186,7,2012-07-05,98,76,87,M,63,71,0,22,-,-, ,0.0,0.00,28.59,29.92,12.8,17,13.2,2012,7,5
187,7,2012-07-06,99,76,88,M,62,71,0,23,-,-, ,0.0,0.00,28.63,29.95, 9.8,18,10.2,2012,7,6
188,7,2012-07-07,98,77,88,M,63,71,0,23,-,-, ,0.0,0.00,28.64,29.97, 6.6,17,8.6,2012,7,7
189,7,2012-07-08,96,71,84,M,64,71,0,19,-,-, ,0.0,  T,28.63,29.96, 2.7,06,5.7,2012,7,8
190,7,2012-07-09,97,73,85,M,68,72,0,20,-,-,TS RA BR VCTS,0.0,0.12,28.61,29.93, 5.8,35,8.1,2012,7,9
191,7,2012-07-10,93,72,83,M,69,73,0,18,-,-,BR VCTS,0.0,  T,28.63,29.95, 4.6,02,6.8,2012,7,10
192,7,2012-07-11,95,69,82,M,62,70,0,17,-,-,TS,0.0,0.00,28.61,29.95, 3.1,04,4.1,2012,7,11
193,7,2012-07-12,96,69,83,M,63,70,0,18,-,-,HZ,0.0,0.00,28.59,29.93, 3.0,11,5.0,2012,7,12
194,7,2012-07-13,98,72,85,M,63,71,0,20,-,-, ,0.0,0.00,28.62,29.95, 4.4,17,6.9,2012,7,13
195,7,2012-07-14,99,74,87,M,63,71,0,22,-,-, ,0.0,  T,28.64,29.96, 7.6,18,9.1,2012,7,14
196,7,2012-07-15,95,69,82,M,63,70,0,17,-,-, ,0.0,0.00,28.62,29.95, 7.3,14,9.0,2012,7,15
197,7,2012-07-16,95,73,84,M,64,71,0,19,-,-, ,0.0,0.00,28.54,29.89,12.9,17,13.1,2012,7,16
198,7,2012-07-17,99,73,86,M,62,71,0,21,-,-, ,0.0,0.00,28.53,29.86,15.4,19,15.9,2012,7,17
