,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day
18,19,2012-01-19,25,0,13,-7,-5,6,52, 0,0718,1647, ,0.2,  T,29.29,30.05,12.6,29,14.0,2012,1,19
19,19,2012-01-20,14,-1,7,-13,M,M,58, 0,0717,1648,SN BR,2.0,0.25,29.41,M, 6.5,33,6.8,2012,1,20
20,19,2012-01-21,27,6,17,-3,9,15,48, 0,0716,1650,SN,  T,  T,29.43,30.23, 2.1,32,6.6,2012,1,21
21,19,2012-01-22,37,21,29, 9,M,M,36, 0,0716,1651,DZ FZDZ BR,0.0,0.07,29.00,M,11.6,17,11.9,2012,1,22
22,19,2012-01-23,42,29,36,15,28,32,29, 0,0715,1652,RA BR,  T,0.24,28.81,29.57,11.3,25,14.0,2012,1,23
23,19,2012-01-24,32,22,27, 6,19,25,38, 0,0714,1654,BR,0.0,0.00,29.44,30.18, 8.0,28,8.5,2012,1,24
24,19,2012-01-25,35,22,29, 8,24,28,36, 0,0713,1655,BR HZ,0.0,0.00,29.44,30.24, 3.7,18,4.0,2012,1,25
25,19,2012-01-26,38,31,35,14,M,M,30, 0,0712,1656,BR,0.0,0.00,29.02,M, 3.7,22,6.2,2012,1,26
26,19,2012-01-27,42,31,37,16,23,31,28, 0,0711,1657,SN BR HZ,0.1,  T,29.10,29.86, 7.8,27,10.0,2012,1,27
27,19,2012-01-28,37,26,32,11,18,26,33, 0,0711,1659,SN BR,0.5,0.05,29.18,29.92,14.2,26,15.1,2012,1,28
28,19,2012-01-29,30,17,24, 3,14,21,41, 0,0710,1700,SN BR,1.7,0.07,29.33,30.10, 7.9,28,9.2,2012,1,29
29,19,2012-01-30,45,14,30, 9,24,30,35, 0,0709,1701,DZ,0.0,  T,29.13,29.93, 7.1,20,8.2,2012,1,30
30,19,2012-01-31,54,40,47,26,37,41,18, 0,0708,1703,HZ,0.0,0.00,29.03,29.79,14.6,23,15.1,2012,1,31
31,19,2012-02-01,41,33,37,15,30,34,28, 0,0707,1704,HZ,0.0,0.00,29.35,30.10, 4.4,31,5.6,2012,2,1
32,19,2012-02-02,36,30,33,11,30,32,32, 0,0706,1705,BR,0.0,0.00,29.55,30.29, 3.1,25,4.6,2012,2,2
33,19,2012-02-03,37,31,34,12,29,33,31, 0,0704,1707,BR HZ,0.0,0.00,29.68,30.45, 3.5,05,4.4,2012,2,3
34,19,2012-02-04,40,29,35,12,27,33,30, 0,0703,1708, ,0.0,0.00,29.50,30.30, 4.9,07,6.1,2012,2,4
35,19,2012-02-05,42,29,36,13,27,32,29, 0,0702,1709,HZ,0.0,0.00,29.49,30.28, 3.1,33,5.8,2012,2,5
36,19,2012-02-06,42,28,35,12,26,30,30, 0,0701,1711,BR HZ,0.0,0.00,29.36,30.14, 9.4,26,9.7,2012,2,6
37,19,2012-02-07,36,24,30, 7,22,27,35, 0,0660,1712, ,  T,  T,29.60,30.36,12.2,01,13.2,2012,2,7
38,19,2012-02-08,34,20,27, 3,11,22,38, 0,0659,1713, ,0.0,0.00,29.55,30.34, 7.8,29,8.3,2012,2,8
39,19,2012-02-09,37,20,29, 5,14,24,36, 0,0657,1715, ,0.0,0.00,29.36,30.17,11.2,24,11.4,2012,2,9
40,19,2012-02-10,33,10,22,-2,M,M,43, 0,0656,1716,SN BR HZ BLSN,1.9,0.04,29.29,M, 9.5,33,14.3,2012,2,10
41,19,2012-02-11,18,7,13,-11,-1,10,52, 0,0655,1717, ,0.0,0.00,29.55,30.34,16.1,30,16.5,2012,2,11
42,19,2012-02-12,33,14,24,-1,2,18,41, 0,0653,1719, ,0.0,0.00,29.47,30.27,11.7,28,12.0,2012,2,12
43,19,2012-02-13,31,16,24,-1,15,22,41, 0,0652,1720,SN BR,0.4,0.03,29.23,30.04, 6.1,20,6.8,2012,2,13
44,19,2012-02-14,35,28,32, 7,26,30,33, 0,0651,1721,SN BR HZ,  T,  T,29.13,29.89, 7.5,23,7.7,2012,2,14
45,19,2012-02-15,48,33,41,16,32,35,24, 0,0649,1723,RA BR HZ,0.0,0.02,29.24,30.01, 6.5,20,8.0,2012,2,15
46,19,2012-02-16,45,34,40,14,26,34,25, 0,0648,1724,RA BR HZ,0.0,  T,29.27,30.03, 7.8,28,8.5,2012,2,16
47,19,2012-02-17,40,26,33, 7,26,31,32, 0,0646,1725,SN BR,0.1,0.01,29.29,30.06, 3.6,23,5.2,2012,2,17
48,19,2012-02-18,38,23,31, 5,19,27,34, 0,0645,1726, ,  T,  T,29.43,30.18, 6.0,36,7.3,2012,2,18
49,19,2012-02-19,37,19,28, 1,20,26,37, 0,0643,1728,BR HZ,0.0,0.00,29.44,30.21, 2.2,16,4.2,2012,2,19
50,19,2012-02-20,41,21,31, 4,22,29,34, 0,0642,1729,HZ,0.0,0.00,29.38,30.18, 9.7,15,10.3,2012,2,20
51,19,2012-02-21,42,33,38,11,29,33,27, 0,0640,1730,RA SN BR HZ,0.1,0.05,28.87,29.67, 9.4,23,11.8,2012,2,21
52,19,2012-02-22,45,29,37,10,26,32,28, 0,0639,1732,RA,0.0,0.01,28.72,29.51, 8.8,25,9.4,2012,2,22
53,19,2012-02-23,39,23,31, 3,M,M,34, 0,0637,1733,RA SN BR HZ,1.6,0.12,28.80,M, 6.0,07,7.4,2012,2,23
54,19,2012-02-24,35,27,31, 3,25,29,34, 0,0636,1734,SN BR HZ,4.7,0.50,28.96,29.69,10.4,32,13.5,2012,2,24
55,19,2012-02-25,31,17,24,-4,13,21,41, 0,0634,1735, ,  T,  T,29.42,30.17, 9.2,28,10.8,2012,2,25
56,19,2012-02-26,45,12,29, 0,22,29,36, 0,0633,1737,HZ,0.0,0.00,29.29,30.09, 9.3,18,10.9,2012,2,26
57,19,2012-02-27,38,26,32, 3,18,27,33, 0,0631,1738, ,0.0,0.00,29.56,30.30,11.5,27,11.8,2012,2,27
58,19,2012-02-28,38,21,30, 1,26,30,35, 0,0629,1739,RA DZ BR,  T,0.19,29.44,30.26, 8.2,13,9.2,2012,2,28
59,19,2012-02-29,53,33,43,14,M,M,22, 0,0624,1737,RA DZ SN BR,0.2,0.51,28.74,M, 8.8,19,18.0,2012,2,29
60,19,2012-03-01,39,34,37, 7,29,33,28, 0,0628,1741, ,0.0,0.00,29.03,29.78, 5.7,27,7.0,2012,3,1
61,19,2012-03-02,38,32,35, 5,M,M,30, 0,0626,1742,RA SN BR HZ,4.2,0.64,28.77,M, 7.6,36,12.7,2012,3,2
62,19,2012-03-03,34,27,31, 1,22,28,34, 0,0625,1743,SN,  T,  T,28.94,29.68,12.7,27,12.9,2012,3,3
63,19,2012-03-04,28,20,24,-7,20,24,41, 0,0623,1744,SN BR HZ,0.9,0.02,29.15,29.88, 5.7,35,6.6,2012,3,4
64,19,2012-03-05,32,15,24,-7,16,23,41, 0,0621,1745,BR HZ,0.0,0.00,29.50,30.26, 4.1,21,6.5,2012,3,5
65,19,2012-03-06,63,30,47,16,31,39,18, 0,0620,1747, ,0.0,0.00,29.16,29.95,14.5,20,14.9,2012,3,6
66,19,2012-03-07,66,52,59,27,42,50,6, 0,0618,1748,RA BR,0.0,0.06,29.05,29.82,22.3,21,22.7,2012,3,7
67,19,2012-03-08,55,35,45,13,24,34,20, 0,0616,1749,RA BR HZ,  T,0.27,29.31,30.03,15.0,29,15.7,2012,3,8
68,19,2012-03-09,35,25,30,-2,11,25,35, 0,0614,1750, ,0.0,0.00,29.71,30.44, 9.6,30,12.1,2012,3,9
69,19,2012-03-10,59,29,44,11,24,36,21, 0,0613,1752, ,0.0,0.00,29.47,30.25,17.0,21,18.0,2012,3,10
70,19,2012-03-11,66,40,53,20,30,42,12, 0,0611,1753,RA,0.0,0.04,29.37,30.16, 9.3,20,10.6,2012,3,11
71,19,2012-03-12,60,46,53,19,46,49,12, 0,0609,1754,TSRA RA BR,0.0,0.90,29.07,29.83, 7.3,21,9.8,2012,3,12
72,19,2012-03-13,66,45,56,22,34,45,9, 0,0608,1755, ,0.0,0.00,29.29,30.03, 6.4,26,8.4,2012,3,13
73,19,2012-03-14,78,39,59,25,49,55,6, 0,0606,1756, ,0.0,0.00,29.18,29.93,10.7,21,11.3,2012,3,14
74,19,2012-03-15,72,44,58,23,46,50,7, 0,0604,1758,BR HZ,0.0,  T,29.24,29.98, 2.0,03,5.4,2012,3,15
75,19,2012-03-16,58,45,52,17,44,47,13, 0,0602,1759,HZ,0.0,0.00,29.29,30.04, 2.3,08,4.0,2012,3,16
76,19,2012-03-17,74,58,66,31,53,58,0, 1,0601,1760, ,0.0,  T,29.26,30.00, 9.0,18,10.1,2012,3,17
77,19,2012-03-18,79,55,67,31,53,58,0, 2,0559,1801,HZ,0.0,0.00,29.23,29.98, 7.7,18,9.0,2012,3,18
78,19,2012-03-19,72,52,62,26,56,59,3, 0,0557,1801, ,0.0,0.00,29.20,29.94, 6.2,17,7.2,2012,3,19
79,19,2012-03-20,83,52,68,32,50,57,0, 3,0555,1802, ,0.0,0.00,29.24,29.97, 8.1,16,9.0,2012,3,20
80,19,2012-03-21,84,56,70,33,53,59,0, 5,0554,1804,HZ,0.0,0.00,29.30,30.03, 6.3,17,7.6,2012,3,21
81,19,2012-03-22,74,49,62,25,49,53,3, 0,0552,1805,RA BR HZ,0.0,0.13,29.31,30.06, 3.4,03,4.5,2012,3,22
82,19,2012-03-23,56,47,52,15,M,M,13, 0,0550,1806,RA BR,0.0,0.75,29.15,M, 3.4,04,3.8,2012,3,23
83,19,2012-03-24,60,46,53,15,M,M,12, 0,0548,1807,BR HZ,0.0,0.00,29.15,M, 4.4,02,4.9,2012,3,24
84,19,2012-03-25,61,37,49,11,43,46,16, 0,0547,1808,BCFG BR HZ,0.0,0.00,29.36,30.08, 9.8,03,9.9,2012,3,25
85,19,2012-03-26,41,34,38, 0,29,34,27, 0,0545,1809, ,0.0,0.00,29.59,30.36,14.1,05,15.5,2012,3,26
86,19,2012-03-27,71,40,56,17,37,46,9, 0,0543,1811, ,0.0,0.00,29.15,29.95,16.1,18,18.0,2012,3,27
87,19,2012-03-28,64,39,52,13,36,45,13, 0,0541,1812, ,0.0,0.00,29.18,29.91,11.6,31,14.3,2012,3,28
88,19,2012-03-29,43,36,40, 1,32,36,25, 0,0539,1813, ,0.0,0.00,29.34,30.11,10.6,05,11.1,2012,3,29
89,19,2012-03-30,41,37,39,-1,35,37,26, 0,0538,1814,TSRA RA BR,0.0,0.38,29.12,29.89, 9.4,08,11.5,2012,3,30
90,19,2012-03-31,40,36,38,-2,33,36,27, 0,0536,1815,BR,0.0,0.00,29.17,29.96, 5.6,12,7.3,2012,3,31
91,19,2012-04-01,48,37,43, 3,39,41,22, 0,0534,1816,BR HZ,0.0,  T,29.04,29.79, 7.7,03,8.2,2012,4,1
92,19,2012-04-02,52,42,47, 6,37,42,18, 0,0532,1818, ,0.0,0.00,29.20,29.94,10.9,10,11.8,2012,4,2
93,19,2012-04-03,53,44,49, 8,39,43,16, 0,0531,1819, ,0.0,0.00,29.21,29.94, 6.6,05,10.7,2012,4,3
94,19,2012-04-04,49,36,43, 2,33,40,22, 0,0529,1820, ,0.0,0.00,29.26,30.01,12.0,02,12.1,2012,4,4
95,19,2012-04-05,43,38,41,-1,31,36,24, 0,0527,1821, ,0.0,0.00,29.39,30.13,15.9,03,16.2,2012,4,5
96,19,2012-04-06,48,33,41,-1,31,37,24, 0,0526,1822, ,0.0,0.00,29.53,30.29, 4.3,05,4.7,2012,4,6
97,19,2012-04-07,60,32,46, 4,34,42,19, 0,0524,1823,RA,0.0,  T,29.43,30.20, 4.8,17,7.8,2012,4,7
98,19,2012-04-08,62,45,54,11,29,42,11, 0,0522,1824, ,0.0,  T,29.39,30.15,10.5,29,11.7,2012,4,8
99,19,2012-04-09,58,37,48, 5,23,39,17, 0,0520,1826, ,0.0,0.00,29.23,29.98,12.9,30,14.0,2012,4,9
100,19,2012-04-10,42,34,38,-5,17,31,27, 0,0519,1827, ,0.0,0.00,29.34,30.09,12.2,32,12.4,2012,4,10
101,19,2012-04-11,48,31,40,-4,27,35,25, 0,0517,1828, ,0.0,0.00,29.51,30.26, 4.0,02,7.2,2012,4,11
102,19,2012-04-12,58,31,45, 1,29,38,20, 0,0515,1829, ,0.0,0.00,29.46,30.22, 3.3,13,5.2,2012,4,12
103,19,2012-04-13,58,33,46, 2,35,42,19, 0,0514,1830,BR,0.0,0.00,29.34,30.13, 7.9,15,9.0,2012,4,13
104,19,2012-04-14,69,48,59,14,51,55,6, 0,0512,1831,TSRA BR HZ,0.0,0.06,29.10,29.88, 6.4,19,7.8,2012,4,14
105,19,2012-04-15,74,57,66,21,59,62,0, 1,0510,1833,TSRA RA BR HZ,0.0,1.00,28.85,29.63,14.4,20,15.5,2012,4,15
106,19,2012-04-16,68,41,55,10,40,47,10, 0,0509,1834,RA,0.0,  T,29.10,29.78,16.6,24,19.6,2012,4,16
107,19,2012-04-17,45,38,42,-4,34,39,23, 0,0507,1835, ,0.0,0.00,29.58,30.31, 4.3,10,7.1,2012,4,17
108,19,2012-04-18,70,39,55, 9,43,50,10, 0,0506,1836,RA,0.0,  T,29.25,30.04,10.9,21,12.7,2012,4,18
109,19,2012-04-19,58,39,49, 3,39,41,16, 0,0504,1837,RA BR,0.0,0.68,29.17,29.95,14.0,02,14.2,2012,4,19
110,19,2012-04-20,44,39,42,-5,37,40,23, 0,0502,1838,RA DZ BR,0.0,0.23,29.16,29.89,15.8,01,16.1,2012,4,20
111,19,2012-04-21,48,33,41,-6,30,36,24, 0,0501,1840, ,0.0,0.00,29.29,30.05, 7.2,02,8.0,2012,4,21
112,19,2012-04-22,50,37,44,-3,26,37,21, 0,0459,1841, ,0.0,0.00,29.35,30.11, 9.6,03,11.7,2012,4,22
113,19,2012-04-23,56,37,47,-1,23,37,18, 0,0458,1842, ,0.0,0.00,29.17,29.96, 6.6,02,7.9,2012,4,23
114,19,2012-04-24,61,41,51, 3,25,40,14, 0,0456,1843, ,0.0,0.00,28.97,29.74, 1.7,21,8.1,2012,4,24
115,19,2012-04-25,50,42,46,-2,41,44,19, 0,0455,1844,RA BR,0.0,0.25,28.97,29.73, 4.5,08,5.6,2012,4,25
116,19,2012-04-26,51,36,44,-5,36,40,21, 0,0453,1845,BR,0.0,0.00,29.26,29.97, 9.2,02,10.4,2012,4,26
117,19,2012-04-27,48,33,41,-8,25,36,24, 0,0452,1846, ,0.0,0.00,29.49,30.23, 8.0,08,8.8,2012,4,27
118,19,2012-04-28,43,40,42,-8,35,39,23, 0,0450,1848,RA BR,0.0,0.24,29.44,30.20,10.6,08,11.6,2012,4,28
119,19,2012-04-29,50,38,44,-6,34,40,21, 0,0449,1849,RA BR,0.0,0.23,29.44,30.23, 9.0,08,10.0,2012,4,29
120,19,2012-04-30,58,44,51, 1,43,46,14, 0,0447,1850, ,0.0,0.00,29.20,29.97, 3.4,11,4.0,2012,4,30
121,19,2012-05-01,55,49,52, 1,47,50,13, 0,0446,1851,BR HZ,0.0,0.00,29.18,29.94, 5.9,13,6.0,2012,5,1
122,19,2012-05-02,80,50,65,14,57,M,0, 0,0445,1852,TS RA BR,0.0,0.10,29.08,29.81, 7.9,21,10.3,2012,5,2
123,19,2012-05-03,83,59,71,19,61,65,0, 6,0443,1853, ,0.0,  T,29.11,29.83, 4.9,22,7.7,2012,5,3
124,19,2012-05-04,70,46,58, 6,47,50,7, 0,0442,1854,RA DZ BR,0.0,  T,29.25,29.98,12.9,01,14.8,2012,5,4
125,19,2012-05-05,53,47,50,-2,46,48,15, 0,0441,1856,RA BR,0.0,0.12,29.31,30.06, 9.1,03,9.9,2012,5,5
126,19,2012-05-06,61,46,54, 2,48,49,11, 0,0439,1857,TSRA RA BR,0.0,2.45,29.24,29.99, 6.0,08,10.0,2012,5,6
127,19,2012-05-07,61,48,55, 2,50,52,10, 0,0438,1858,RA BR HZ,0.0,0.08,29.13,29.88, 2.1,31,4.2,2012,5,7
128,19,2012-05-08,68,52,60, 7,43,51,5, 0,0437,1859, ,0.0,0.00,29.09,29.84, 8.7,28,9.2,2012,5,8
129,19,2012-05-09,56,46,51,-2,44,48,14, 0,0436,1900,RA BR,0.0,0.08,29.18,29.92, 2.7,01,6.5,2012,5,9
130,19,2012-05-10,62,41,52,-2,35,45,13, 0,0435,1901, ,0.0,0.00,29.27,30.00, 3.3,12,6.3,2012,5,10
131,19,2012-05-11,77,49,63, 9,41,53,2, 0,0433,1902, ,0.0,0.00,29.31,30.05,11.4,20,11.8,2012,5,11
132,19,2012-05-12,69,50,60, 5,41,49,5, 0,0432,1903, ,0.0,  T,29.49,30.23, 8.6,02,9.5,2012,5,12
133,19,2012-05-13,67,49,58, 3,32,47,7, 0,0431,1904, ,0.0,0.00,29.44,30.20, 2.5,08,4.1,2012,5,13
134,19,2012-05-14,79,52,66,11,34,50,0, 1,0430,1906,HZ,0.0,0.00,29.27,30.04, 3.4,22,5.8,2012,5,14
135,19,2012-05-15,85,48,67,11,44,55,0, 2,0429,1907,TS TSRA,0.0,0.07,29.15,29.88, 7.6,26,12.9,2012,5,15
136,19,2012-05-16,59,44,52,-4,36,45,13, 0,0428,1908, ,0.0,0.00,29.36,30.11, 4.0,07,7.6,2012,5,16
137,19,2012-05-17,64,44,54,-2,40,48,11, 0,0427,1909, ,0.0,0.00,29.36,30.12, 5.6,14,6.1,2012,5,17
138,19,2012-05-18,77,52,65, 8,43,53,0, 0,0426,1910, ,0.0,0.00,29.27,30.02, 8.1,16,9.4,2012,5,18
139,19,2012-05-19,84,54,69,12,53,61,0, 4,0425,1911, ,0.0,0.00,29.26,30.00, 7.7,16,9.3,2012,5,19
140,19,2012-05-20,90,61,76,18,55,63,0,11,0424,1912, ,0.0,  T,29.24,29.97, 8.5,22,11.3,2012,5,20
141,19,2012-05-21,63,51,57,-1,44,51,8, 0,0423,1913, ,0.0,0.00,29.39,30.13, 7.9,01,9.8,2012,5,21
142,19,2012-05-22,64,47,56,-2,41,49,9, 0,0422,1914, ,0.0,0.00,29.27,30.04, 5.0,05,6.5,2012,5,22
143,19,2012-05-23,71,45,58,-1,46,53,7, 0,0422,1915, ,0.0,0.00,29.08,29.85, 7.9,15,8.6,2012,5,23
144,19,2012-05-24,83,60,72,13,52,61,0, 7,0421,1916, ,0.0,  T,28.92,29.66,15.0,17,16.1,2012,5,24
145,19,2012-05-25,76,61,69,10,50,58,0, 4,0420,1917,RA,0.0,0.01,29.28,29.98, 3.2,27,7.8,2012,5,25
146,19,2012-05-26,69,57,63, 3,56,58,2, 0,0419,1918,TS TSRA BR,0.0,0.72,29.37,30.12, 5.3,08,9.5,2012,5,26
147,19,2012-05-27,82,58,70,10,59,63,0, 5,0419,1919, ,0.0,0.00,29.13,29.90, 7.4,13,9.5,2012,5,27
148,19,2012-05-28,89,69,79,19,62,68,0,14,0418,1919,TSRA RA,0.0,0.05,28.97,29.72,12.1,22,13.2,2012,5,28
149,19,2012-05-29,79,60,70, 9,47,57,0, 5,0417,1920, ,0.0,0.00,29.07,29.79,11.2,27,11.9,2012,5,29
150,19,2012-05-30,65,48,57,-4,46,51,8, 0,0417,1921, ,0.0,0.00,29.21,29.92, 6.5,01,9.3,2012,5,30
151,19,2012-05-31,50,46,48,-13,43,46,17, 0,0416,1922,RA,0.0,0.23,29.23,29.99, 9.2,04,9.9,2012,5,31
152,19,2012-06-01,61,48,55,-7,44,48,10, 0,0416,1923,RA,0.0,0.01,29.05,29.82, 7.6,02,9.4,2012,6,1
153,19,2012-06-02,75,48,62,-1,41,52,3, 0,0415,1924, ,0.0,0.00,28.96,29.70,11.0,27,11.4,2012,6,2
154,19,2012-06-03,80,59,70, 7,45,56,0, 5,0415,1924,RA,0.0,  T,29.06,29.78, 9.0,28,10.0,2012,6,3
155,19,2012-06-04,68,56,62,-1,48,54,3, 0,0414,1925, ,0.0,0.00,29.18,29.91, 7.0,03,7.6,2012,6,4
156,19,2012-06-05,65,53,59,-5,50,54,6, 0,0414,1926, ,0.0,0.00,29.31,30.04, 7.1,04,7.6,2012,6,5
157,19,2012-06-06,70,50,60,-4,46,54,5, 0,0414,1927, ,0.0,0.00,29.35,30.09, 4.7,03,5.7,2012,6,6
158,19,2012-06-07,79,52,66, 2,43,55,0, 1,0413,1927, ,0.0,0.00,29.34,30.09, 3.5,17,5.9,2012,6,7
159,19,2012-06-08,87,64,76,12,49,61,0,11,0413,1928, ,0.0,0.00,29.21,29.97, 9.8,25,10.4,2012,6,8
160,19,2012-06-09,90,67,79,14,50,62,0,14,0413,1929, ,0.0,0.00,29.13,29.87, 9.9,23,10.4,2012,6,9
161,19,2012-06-10,89,66,78,13,56,65,0,13,0413,1929, ,0.0,0.00,29.15,29.88, 9.7,18,11.2,2012,6,10
162,19,2012-06-11,88,71,80,15,61,67,0,15,0413,1930, ,0.0,0.00,29.08,29.80, 9.9,22,12.2,2012,6,11
163,19,2012-06-12,73,55,64,-1,46,55,1, 0,0412,1930, ,0.0,0.00,29.31,30.03, 7.1,31,10.1,2012,6,12
164,19,2012-06-13,69,51,60,-5,47,54,5, 0,0412,1931, ,0.0,0.00,29.42,30.17, 7.8,13,8.0,2012,6,13
165,19,2012-06-14,74,53,64,-3,50,57,1, 0,0412,1931, ,0.0,0.00,29.34,30.09, 8.4,14,8.6,2012,6,14
166,19,2012-06-15,86,57,72, 5,52,61,0, 7,0412,1932, ,0.0,0.00,29.30,30.05, 8.0,16,10.2,2012,6,15
167,19,2012-06-16,85,66,76, 9,63,67,0,11,0412,1932,TSRA RA BR,0.0,0.84,29.20,29.93, 6.8,18,8.9,2012,6,16
168,19,2012-06-17,84,67,76, 9,57,65,0,11,0412,1932,RA,0.0,0.04,29.08,29.83, 7.4,23,9.3,2012,6,17
169,19,2012-06-18,93,72,83,16,66,71,0,18,0412,1933,RA,0.0,0.01,28.95,29.67,17.1,21,17.4,2012,6,18
170,19,2012-06-19,94,76,85,18,65,72,0,20,0413,1933, ,0.0,0.00,29.13,29.85,15.3,22,15.7,2012,6,19
171,19,2012-06-20,93,77,85,18,64,71,0,20,0413,1933, ,0.0,0.00,29.15,29.88,16.0,21,16.2,2012,6,20
172,19,2012-06-21,85,69,77,10,57,65,0,12,0413,1934, ,0.0,  T,29.17,29.89, 7.8,28,9.7,2012,6,21
173,19,2012-06-22,79,61,70, 2,55,61,0, 5,0413,1934, ,0.0,0.00,29.24,29.97, 2.4,11,7.5,2012,6,22
174,19,2012-06-23,75,57,66,-2,57,62,0, 1,0413,1934, ,0.0,0.00,29.28,30.01, 4.9,13,5.2,2012,6,23
175,19,2012-06-24,86,61,74, 5,58,63,0, 9,0414,1934, ,0.0,0.00,29.25,29.98, 3.4,35,8.5,2012,6,24
176,19,2012-06-25,70,55,63,-6,48,55,2, 0,0414,1934, ,0.0,0.00,29.36,30.11,11.4,02,11.5,2012,6,25
177,19,2012-06-26,73,54,64,-5,52,58,1, 0,0414,1934, ,0.0,0.00,29.26,30.03, 4.3,12,5.7,2012,6,26
178,19,2012-06-27,93,59,76, 7,54,64,0,11,0415,1934, ,0.0,0.00,29.08,29.84,11.7,21,12.0,2012,6,27
179,19,2012-06-28,96,77,87,18,67,72,0,22,0415,1934, ,0.0,0.00,29.05,29.77, 1.4,29,6.5,2012,6,28
180,19,2012-06-29,86,68,77, 7,57,66,0,12,0416,1934, ,0.0,0.00,29.10,29.83, 2.9,20,5.7,2012,6,29
181,19,2012-06-30,92,71,82,12,64,69,0,17,0416,1934, ,0.0,0.00,29.08,29.80, 1.3,19,5.4,2012,6,30
182,19,2012-07-01,84,70,77, 7,61,67,0,12,0416,1934,HZ,0.0,0.00,29.21,29.93, 3.8,07,5.2,2012,7,1
183,19,2012-07-02,87,69,78, 8,69,72,0,13,0417,1934, ,0.0,0.00,29.18,29.93, 7.0,15,8.1,2012,7,2
184,19,2012-07-03,97,73,85,14,69,74,0,20,0418,1934,TSRA,0.0,0.07,29.09,29.82, 8.7,23,9.3,2012,7,3
185,19,2012-07-04,102,81,92,21,69,76,0,27,0418,1934, ,0.0,0.00,29.10,29.82, 5.9,25,10.0,2012,7,4
186,19,2012-07-05,103,73,88,17,68,74,0,23,0419,1934, ,0.0,0.00,29.15,29.87, 3.6,20,6.9,2012,7,5
187,19,2012-07-06,94,76,85,14,71,75,0,20,0419,1933, ,0.0,0.00,29.19,29.92, 3.2,05,5.4,2012,7,6
188,19,2012-07-07,86,68,77, 6,63,67,0,12,0420,1933, ,0.0,0.00,29.28,29.99,11.9,01,13.1,2012,7,7
189,19,2012-07-08,81,67,74, 3,57,64,0, 9,0421,1933, ,0.0,0.00,29.33,30.06, 4.9,05,8.0,2012,7,8
190,19,2012-07-09,80,68,74, 3,61,66,0, 9,0421,1932, ,0.0,0.00,29.33,30.05, 5.5,04,6.9,2012,7,9
191,19,2012-07-10,77,64,71, 0,60,64,0, 6,0422,1932, ,0.0,0.00,29.39,30.13, 7.2,03,7.7,2012,7,10
